smiles,group,NR-Aromatase
O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4C(=C)[C@H]3[C@H](O)[C@H]2[C@H](N(C)C)C=1O,training,0.0
C[C@H]1N[C@@H](C)CCC1,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(C(=O)N)cc3)CS[C@H]12)Cc1sccc1,training,0.0
O=C(OCCN(C)C)C(c1ccccc1)C1(O)CCCC1,training,0.0
OC(CNC(C)C)c1cc(O)cc(O)c1,training,0.0
O(C)c1c2OCOc2cc2c1CN(C)CC2,training,0.0
P(=O)(Oc1c(C(=O)O)cccc1)(O)O,training,0.0
O(CC(O)CNC(C)C)c1c(OCC=C)cccc1,training,0.0
O=C(N(CCC)CCC)C(NC(=O)c1ccccc1)CCC(=O)O,training,0.0
O(C)[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@H]3[C@H](O)[C@@H](N(C)C)C[C@@H](C)O3)[C@@H](C)C[C@]3(C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)OC3)C1,training,0.0
O(C)c1cc2N(C[C@@H](CN(C)C)C)c3c(Sc2cc1)cccc3,training,0.0
Oc1c(C)c(C)c2O[C@@](CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)(C)CCc2c1C,training,0.0
O(C(COCc1ccccc1)[C@@H]1[C@H](OCc2ccccc2)[C@@H](O)[C@H](OCC)O1)Cc1ccccc1,training,0.0
Brc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,training,0.0
O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@H](C)[C@H]3[C@H](O)[C@H]2[C@H](N(C)C)C=1O,training,0.0
Clc1c(C)c(Nc2c(C(=O)O)cccc2)ccc1,training,0.0
N([C@@H](Cc1ccccc1)C)(CC#C)C,training,0.0
Clc1ccc([C@@](OCC[C@@H]2N(C)CCC2)(C)c2ccccc2)cc1,training,0.0
Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,training,0.0
ClC(Cl)C(=O)N[C@@H]([C@H](O)c1ccc(S(=O)(=O)C)cc1)CO,training,0.0
N(CC)(CC)C=1n2ncnc2N=C(C)C=1,training,0.0
O=C1C(CN2CCOCC2)CCc2[nH]c(C)c(CC)c12,training,0.0
Ic1c(N(C(=O)C)CC(C(=O)O)C)c(I)cc(I)c1N,training,0.0
OC(CNC(Cc1ccc(O)cc1)C)c1cc(O)cc(O)c1,training,0.0
ClCC(O)Cn1c(C)ncc1[N+](=O)[O-],training,0.0
O(C)c1n(-c2nc(OC)cc(C)n2)nc(C)c1,training,0.0
O=NN(C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O)C,training,0.0
S(=O)(=O)(CCn1c(C)ncc1[N+](=O)[O-])CC,training,0.0
O=C(O)C=1C(=O)c2c(N(CC)C=1)nc(N1CCCC1)nc2,training,0.0
Cl[C@H]([C@@H](NC(=O)[C@H]1N(C)C[C@H](CCC)C1)[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](SC)O1)C,training,0.0
O=C1[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O[C@H](C)C1,training,0.0
O=[N+]([O-])c1c(CO)cc2c(NC(CNC(C)C)CC2)c1,training,0.0
O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,training,0.0
N=C(NCC1OC2(OC1)CCCCC2)N,training,0.0
Fc1c(-c2cc(C(=O)O)c(O)cc2)ccc(F)c1,training,0.0
O=[N+]([O-])c1n(CC(=O)NCCO)ccn1,training,0.0
O=C1N(N(C)C(CN(C(Cc2ccccc2)C)C)=C1C(C)C)c1ccccc1,training,0.0
Clc1c(C(OCc2c(Cl)cc(Cl)cc2)Cn2cncc2)ccc(Cl)c1,training,1.0
OC(CNC(C)(C)C)c1cc(O)cc(O)c1,training,0.0
O[C@@H]([C@@H](NCCc1ccc(O)cc1)C)c1ccc(O)cc1,training,0.0
O=[N+]([O-])c1oc(C=NN2C(C)CS(=O)(=O)CC2)cc1,training,0.0
S(C(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C)C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,training,0.0
CN1Cc2c(C(c3ccccc3)OCC1)cccc2,training,0.0
Brc1c(N)c(CNC2CCC(O)CC2)cc(Br)c1,training,0.0
O=C(OCC(=O)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)[C@H](C[C@H](O)CC2)CC3)CC1)C,training,0.0
O=C(Nc1c(C(=O)OC)scc1C)C(NCCC)C,training,0.0
O=C(O)C(CCCOc1c(C)ccc(C)c1)(C)C,training,0.0
O(C[C@@H](O)CNC(C)(C)C)c1c(N2CCOCC2)nsn1,training,0.0
Clc1c(C(OCc2c(Cl)cccc2Cl)Cn2cncc2)ccc(Cl)c1,training,1.0
O(C[C@@H](O)CNC(C)(C)C)c1c2c(C(=O)CCC2)ccc1,training,0.0
FC(F)(F)c1cc(Nc2c(C(=O)OCCOCCO)cccc2)ccc1,training,0.0
Ic1c(N(C(=O)C)C)c(I)c(C(=O)N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)OC2O)c(I)c1NC(=O)C,training,0.0
O=C(OC)Nc1[nH]c2c(n1)cc(C(=O)c1ccccc1)cc2,training,0.0
O=C(OCC)Nc1cc2N(C(=O)CCN3CCOCC3)c3c(Sc2cc1)cccc3,training,0.0
O=C(N)c1c(O)ccc(C(O)CNC(CCc2ccccc2)C)c1,training,0.0
Clc1c(SC(CCc2ccc(Cl)cc2)Cn2cncc2)c(Cl)ccc1,training,1.0
O=C(OCC)c1n(C(C)c2ccccc2)cnc1,training,0.0
S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(CCN2C(=O)C(C)(C)c3c(C2=O)cc(OC)cc3)cc1,training,0.0
O(C)c1c(O)c(OC)cc([C@H]2[C@H]3C(=O)OCC3C(O[C@H]3[C@H](O)[C@@H](O)[C@@H]4O[C@H](C)OC[C@H]4O3)c3c2cc2OCOc2c3)c1,training,0.0
O=C(Nc1cc(C(=O)C)c(OCC(O)CNC(C)C)cc1)CCC,training,0.0
O=C(Nc1noc(C)c1)C=1N(C)S(=O)(=O)c2c(C=1O)cccc2,training,0.0
O=C(O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)O[C@@H]2C)C[C@]1(O)C)CC,training,0.0
O=C(CCCN1CCCC1)c1c(OC)cc(OC)cc1OC,training,0.0
Clc1c2c(c3c(c(C(O)CCN(CCCC)CCCC)c2)ccc(C(F)(F)F)c3)cc(Cl)c1,training,0.0
O([C@H]1[C@H](O)[C@@H](O)[C@H](N)C[C@@H]1N)[C@@H]1[C@H](N)C[C@@H]2O[C@H](O[C@@H]3[C@H](O)[C@@H](O)[C@H](N)[C@@H](CO)O3)[C@@H](NC)[C@@H](O)[C@H]2O1,training,0.0
O=C(OC(OC(=O)[C@H]1C(C)(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N12)C)OCC,training,0.0
O(C[C@@H](O)CNC(C)(C)C)c1c(C2CCCC2)cccc1,training,0.0
O=C(O)C(C)c1ccc(C(=O)c2sccc2)cc1,training,0.0
O=C(O)CC1(CC)OCCc2c3c(c(CC)ccc3)[nH]c12,training,0.0
Clc1ccc(C(=O)NCCc2ccc(OC(C(=O)O)(C)C)cc2)cc1,training,0.0
O(CC(O)CNC(C)(C)C)c1c2c(ccc1)C[C@@H](O)[C@@H](O)C2,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)[C@H](N)c1ccc(O)cc1,training,0.0
O=C(N[C@H]1[C@H](O)[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)[C@H](O[C@@H]2[C@H](N)[C@@H](O)[C@H](O)[C@@H](CN)O2)[C@@H](N)C1)[C@@H](O)CCN,training,0.0
O(CC(O)CNC(C)(C)C)c1c2c(NC(=O)CC2)ccc1,training,0.0
O=C(O)C=1C(=O)c2c(N(CC)C=1)nc(N1CCNCC1)nc2,training,0.0
O([C@@H]1[C@@H](O)[C@H](OC2C(N)CC=C(CN)O2)[C@@H](N)C[C@H]1N)[C@@H]1[C@H](O)[C@@H](NC)[C@](O)(C)CO1,training,0.0
Clc1c(CN2Cc3c(scc3)CC2)cccc1,training,0.0
O=C(N1CC(=O)N2C(c3c(cccc3)CC2)C1)C1CCCCC1,training,0.0
S(=O)(=O)(NC(=O)NC(C)C)c1c(Nc2cc(C)ccc2)ccnc1,training,0.0
O([C@@H]1[C@@H](O)[C@H](OC2C(N)CC=C(CN)O2)[C@@H](N)C[C@H]1NCC)[C@@H]1[C@H](O)[C@@H](NC)[C@](O)(C)CO1,training,0.0
Ic1c(N(C(=O)C)C)c(I)c(C(=O)NC)c(I)c1C(=O)NCC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,training,0.0
O=C(Nc1ncccc1)C=1N(C)S(=O)(=O)c2c(C=1O)scc2,training,0.0
ClC(Cl)=C(Cl)c1c(S(=O)(=O)N)cc(S(=O)(=O)N)c(N)c1,training,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3c(CN)cccc3)[C@H]2SC1)c1n(CC(=O)O)nnn1,training,0.0
O(C)c1c(OC2CCCC2)cc(C2CC(=O)NC2)cc1,training,0.0
O=C(O)CN(CC(=O)O)CC(=O)Nc1c(CC)cccc1CC,training,0.0
O=C(N1CCN(c2nc(N)c3c(n2)cc(OC)c(OC)c3)CC1)C1OCCC1,training,0.0
O=C(Oc1c(OC(=O)C(C)(C)C)ccc(C(O)CNC)c1)C(C)(C)C,training,0.0
Clc1c([C@]2(Cn3cncc3)O[C@@H](COc3ccc(N4CCN(C(=O)C)CC4)cc3)CO2)ccc(Cl)c1,training,0.0
Fc1c(N2CCNCC2)cc2N(CC)C=C(C(=O)O)C(=O)c2c1,training,0.0
ClC(Cl)C(=O)N[C@@H]([C@H](O)c1ccc(S(=O)(=O)C)cc1)CF,training,0.0
[SH0](=O)(C)c1cc(OC)c(-c2[nH]c3c(n2)nccc3)cc1,training,0.0
[SH0](=O)(Cc1c(C)c(OC)c(C)cn1)c1[nH]c2c(n1)cc(OC)cc2,training,0.0
Fc1c(N2CCNCC2)nc2N(CC)C=C(C(=O)O)C(=O)c2c1,training,0.0
S(CCNC=N)C1=C(C(=O)O)N2C(=O)[C@H]([C@H](O)C)[C@H]2C1,training,0.0
O=C(OC(C)C)C1=C(C)NC(C)=C(C(=O)OC)C1c1c2nonc2ccc1,training,0.0
S(CCNC(NC)=C[N+](=O)[O-])Cc1nc(CN(C)C)sc1,training,0.0
O=C(O)/C=C/c1ccc(Cn2cncc2)cc1,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(C=C)CS[C@H]12)C(=NOCC(=O)O)c1nc(N)sc1,training,0.0
Clc1c(N)cc(OC)c(C(=O)NC2C(OC)CN(CCCOc3ccc(F)cc3)CC2)c1,training,0.0
S(C(=O)C)C[C@H](C(=O)NCC(=O)OCc1ccccc1)Cc1ccccc1,training,0.0
O=C(NCCCN(C)c1nc(N)c2c(n1)cc(OC)c(OC)c2)C1OCCC1,training,0.0
Fc1c(N2CCN(C)CC2)c2OCC(C)N3c2c(C(=O)C(C(=O)O)=C3)c1,training,0.0
Clc1ccc(C(N2CCN(CCOCC(=O)O)CC2)c2ccccc2)cc1,training,0.0
Clc1c(N)cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)CC2)c1,training,0.0
C(CN1[C@H]2[C@@H](Cc3n[nH]cc3C2)CCC1)C,training,0.0
O=C(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)C[C@H]2[C@@H]1CCC2)C)CCc1ccccc1,training,0.0
Clc1c(Nc2c(CC(=O)OCC(=O)O)cccc2)c(Cl)ccc1,training,0.0
Ic1c(N(C(=O)C)CC(O)CN(C(=O)C)c2c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c2I)c(I)c(C(=O)NCC(O)CO)c(I)c1C(=O)NCC(O)CO,training,0.0
Fc1c(N2CCNCC2)cc2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,training,0.0
S(=O)(=O)(NC(=O)NC1CCC(C)CC1)c1ccc(CCNC(=O)N2C(=O)C(CC)=C(C)C2)cc1,training,0.0
Clc1ccc(C2CCC(C3=C(O)C(=O)c4c(C3=O)cccc4)CC2)cc1,training,0.0
S([C@H]1C[C@@H](C(=O)N(C)C)NC1)C=1[C@H](C)[C@@H]2[C@@H]([C@H](O)C)C(=O)N2C=1C(=O)O,training,0.0
Fc1c(N2CC(C)NCC2)c(F)cc2C(=O)C(C(=O)O)=CN(CC)c12,training,0.0
O=C(NC(C)(C)C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@H](NC(=O)C=C4)CC3)CC2)CC1,training,0.0
Clc1c(C(OCc2c3c(c(Cl)ccc3)sc2)Cn2cncc2)ccc(Cl)c1,training,1.0
N#Cc1ccc(C(n2ncnc2)c2ccc(C#N)cc2)cc1,training,1.0
S(=O)(=O)(N)c1sc2S(=O)(=O)[C@@H](C)C[C@H](NCC)c2c1,training,0.0
S(=O)(=O)(N)c1sc2S(=O)(=O)N(CCCOC)C[C@H](NCC)c2c1,training,0.0
O=C(O[C@H]1[C@@H](C)[C@@H](C)OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)C)[C@@H](OC)C2)[C@H](C)[C@@H](O[C@H]2[C@H](OC(=O)C)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)C[C@]2(C(=O)[C@@H]1C)OC2)C,training,0.0
O=C(N)C(CCN(C(C)C)C(C)C)(c1ncccc1)c1ccccc1,training,0.0
O[C@@H]1[C@@H](CC)[C@H]2C3[C@@H](O)[C@@]45[C@@H](N(C)c6c4cccc6)[C@@H](N1[C@H]3C5)C2,training,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3nc(N)sc3)[C@H]2SC1)c1n(CCN(C)C)nnn1,training,0.0
O=C(Nc1c(C)cccc1C)C(N)C,training,0.0
OC(CC[N+](CC)(CC)CC)(c1ccccc1)C1CCCCC1,training,0.0
C(CC[N+]1(C)CCCC1)CC[N+]1(C)CCCC1,training,0.0
OCCc1c(C)[n+](Cc2c(N)nc(C)nc2)cs1,training,0.0
[Hg](O)c1c(O)c(Br)cc2C3(OC(=O)c4c3cccc4)c3c(Oc12)cc(O)c(Br)c3,training,0.0
O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)C(Oc1ccccc1)C,training,0.0
Nc1c(C[n+]2c(C)cccc2)cnc(CCC)n1,training,0.0
O=C(N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN)CCC(=O)NCCCCCN(O)C(=O)C,training,0.0
O(CCCCCOc1ccc(C(=N)N)cc1)c1ccc(C(=N)N)cc1,training,1.0
O(C)c1c(O)c2[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OC(=O)c2cc1O,training,0.0
Clc1c(-c2c(C(=O)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(C)(C)S[C@H]34)c(C)on2)cccc1,training,0.0
O=C(O)/C(/CCC=C(C)C)=C/1\[C@@H](OC(=O)C)C[C@]2(C)[C@]3(C)[C@@H]([C@H](O)C[C@@H]\12)[C@]1(C)[C@H]([C@H](C)[C@H](O)CC1)CC3,training,0.0
O=C(O[C@H]1[C@@H](O)[C@H](Oc2c(C)c3OC(=O)C(NC(=O)c4cc(CC=C(C)C)c(O)cc4)C(=O)c3cc2)OC(C)(C)[C@@H]1OC)N,training,0.0
N(CCc1onc(-c2ccccc2)n1)(CC)CC,training,0.0
O(C1c2c(cccc2)CCc2c1cccc2)C1C[C@@H]2N(C)[C@H](C1)CC2,training,0.0
S(=O)(=O)(N(C)C)c1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,training,0.0
O=C(Nc1c(C)cccc1C)C[N+](CC)(CC)Cc1ccccc1,training,0.0
O=C(O)[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1cscc1,training,0.0
N(CCCc1ccccc1)(CCCc1ccccc1)CC,training,0.0
O=C(O[C@@]([C@H](CN(C)C)C)(Cc1ccccc1)c1ccccc1)CC,training,0.0
S(=O)(=O)([O-])CN(C)C=1C(=O)N(N(C)C=1C)c1ccccc1,training,0.0
O=C(O)[C@@H](NC(=O)c1ccc(NCC2N(C=O)C=3C(=O)N=C(N)NC=3NC2)cc1)CCC(=O)O,training,0.0
O=C1C(O)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,training,0.0
Clc1c(Nc2c(C(=O)O)cccc2)c(Cl)ccc1C,training,0.0
Clc1cc2nccc(Nc3cc(CN(CC)CC)c(O)cc3)c2cc1,training,0.0
OC(C(NC(C)C)CC)c1cc(O)c(O)cc1,training,0.0
O=C(O[C@@H]1C(C)(C)[C@H]2[C@@](C)([C@H]3C(=O)C=C4[C@](C)([C@]3(C)CC2)CC[C@]2(C)[C@H]4C[C@](C(=O)O)(C)CC2)CC1)CCC(=O)O,training,0.0
Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,training,0.0
O=C(O)[C@H]([C@H](OC)[C@H](C)[C@@H]1[C@H](C)[C@@H](O)C[C@]2(O1)O[C@](C)([C@@H]1O[C@](CC)([C@H]3[C@@H](C)C[C@H]([C@@H]4[C@@H](C)C[C@@H](C)[C@](O)(CO)O4)O3)CC1)CC2)C,training,0.0
S(CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)c1ccncc1,training,0.0
C(=C/C=1N(C)CCCN=1)\c1c(C)ccs1,training,0.0
O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1,training,0.0
Clc1c(S(=O)(=O)N)cc(C(=O)NN2C(C)Cc3c2cccc3)cc1,training,0.0
O=C(O)[C@H]1[C@@H](O)CC[C@@H]2[C@@H]1C[C@@H]1N(C2)CCc2c3c([nH]c12)cccc3,training,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1)c1n(C)nnn1,training,0.0
O[C@@H]([C@@H](N)C)c1cc(O)ccc1,training,0.0
O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCCCC)[C@H](O)C[C@@H]1O,training,0.0
S(=O)(=O)([O-])[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(C(=O)N)cc3)CS[C@@H]12)c1ccccc1,training,0.0
N(CCc1ncccc1)C,training,0.0
O(CCc1ccc(OCC(O)CNC(C)C)cc1)C,training,0.0
O=C(Oc1ccc(C(=O)OCC)cc1)CCCCCNC(=N)N,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)/C(=N/OC)/c1nc(N)sc1,training,0.0
O=C(O)Cc1n(C)c(C(=O)c2ccc(C)cc2)cc1,training,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@](OC)(NC(=O)C(C(=O)O)c3ccc(O)cc3)[C@H]2OC1)c1n(C)nnn1,training,0.0
Clc1c2C(=C)[C@H]3[C@H](O)[C@H]4[C@H](N(C)C)C(O)=C(C(=O)N)C(=O)[C@@]4(O)C(O)=C3C(=O)c2c(O)cc1,training,0.0
O=C(O)[C@H]1c2n(c(C(=O)c3ccccc3)cc2)CC1,training,0.0
O(/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)/c1nc(N)sc1)C(C(=O)O)(C)C,training,0.0
O=C(O)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)CCC1)CCCCN)CCc1ccccc1,training,0.0
O=C(O)CC[C@@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)C=C3)CC2)CC1,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)/C(=N\OC)/c1nc(N)sc1,training,0.0
O=C(OC)CCc1c(C)c2[nH]c1C=C1C(CCC(=O)O)=C(C)C(=N1)C=C1[C@]3(C)[C@H](C(=O)OC)C(C(=O)OC)=CC=C3C(N1)=CC=1C(C)=C(C=C)C(N=1)=C2,training,0.0
O=C1O[C@@H]2[C@@H](C(O)(C)C)[C@H]1[C@@]1(O)[C@@]3(C)[C@@H]2OC(=O)[C@@]23O[C@@H]2C1,training,0.0
O(C)c1c2O[C@@H]3[C@]4(c2c(cc1)CN(C)CC4)C=C[C@H](O)C3,training,0.0
O=C(N[C@H](CO)CC)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,training,0.0
O=C(OC)[C@@H]1[C@@H](O)CC[C@H]2[C@@H]1C[C@@H]1N(C2)CCc2c3c([nH]c12)cccc3,training,0.0
O=C1N=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)c3c(N=C2C(=O)N1)cc(C)c(C)c3,training,0.0
O=C1C(O)=COC(CO)=C1,training,0.0
O(C)c1c(OC)ccc2[C@H]([C@H]3N(C)CCc4c3cc3OCOc3c4)OC(=O)c12,training,0.0
S(C[C@H]1CN(CCC)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1)C,training,0.0
O=C(N[C@@]1(C)C(=O)N2[C@@H](Cc3ccccc3)C(=O)N3[C@H]([C@]2(O)O1)CCC3)[C@H]1CN(C)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1,training,0.0
O=C(CC)c1ccc(O)cc1,training,0.0
Ic1c(O)c2ncccc2c(I)c1,training,0.0
S(=O)(=O)(N1CCNCCC1)c1c2c(cncc2)ccc1,training,1.0
O=C(O)CCCc1ccccc1,training,0.0
OC[C@H]1N(CCCC)C[C@H](O)[C@@H](O)[C@@H]1O,training,0.0
Clc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)C3)c2n1,training,0.0
O=C(O)C=1C(=O)c2c(N(CC)C=1)nc(C)cc2,training,0.0
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c1cccc2,training,0.0
Fc1cc2C(=O)C(C(=O)O)=CN3C(C)CCc(c23)c1,training,0.0
OC(CO)CN1CCN(c2ccccc2)CC1,training,0.0
ClC(Cl)(Cl)C(P(=O)(OC)OC)O,training,0.0
S(=O)(=O)(Nc1nc(C)cc(C)n1)c1ccc(N)cc1,training,0.0
C(n1cncc1)(c1ccc(-c2ccccc2)cc1)c1ccccc1,training,1.0
O=C(OCC[N+](CC)(CC)C)C(O)(c1ccccc1)C1CCCCC1,training,0.0
Clc1c(C(OCc2ccc(Cl)cc2)Cn2cncc2)ccc(Cl)c1,training,1.0
Clc1c([C@]2(Cn3ncnc3)O[C@@H](COc3ccc(N4CCN(c5ccc(N6C(=O)N(C(CC)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1,training,0.0
Clc1ccc(C(N2CCN(C)CCC2)c2ccccc2)cc1,training,0.0
O=C(Oc1c2C(=O)c3c(OC(=O)C)cccc3C(=O)c2cc(C(=O)O)c1)C,training,0.0
O=C(NCCC(=N)N)c1n(C)cc(NC(=O)c2n(C)cc(NC(=O)c3n(C)cc(NC=O)c3)c2)c1,training,0.0
O=C(O)c1ccc(OCCn2cncc2)cc1,training,0.0
O=C(OCCN(CC)CC)C(CC)c1ccccc1,training,0.0
O(CCN(C)C)c1c(Cc2ccccc2)cccc1,training,0.0
O=C(O)C=1Oc2c(c(OCC(O)COc3c4C(=O)C=C(C(=O)O)Oc4ccc3)ccc2)C(=O)C=1,training,0.0
O=C(O[C@H]1[C@H](n2c3ncnc(NC(=O)CCC)c3nc2)O[C@H]2[C@H]1OP(=O)(O)OC2)CCC,training,0.0
O=C1N(C)C(=O)c2n(CC(O)CN(CCO)C)cnc2N1C,training,0.0
O=C(Oc1cc2c([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)cc1)c1ccccc1,training,0.0
O=C(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)CCC1)C)CCc1ccccc1,training,0.0
Oc1c2O[C@H]3C(=C)CC[C@@]4(O)[C@@H]5N(CC6CC6)CC[C@]34c2c(cc1)C5,training,0.0
O=C(OCC(=O)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1)C,training,0.0
SC[C@H](NC(=O)C)C(=O)O,training,0.0
ClC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,training,0.0
S=C1NC(=O)C=C(CCC)N1,training,0.0
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)[C@H](C[C@H](O)CC2)CC3)CC1,training,0.0
O=C1N([C@@H]2O[C@H](CO)C=C2)C=C(C)C(=O)N1,training,0.0
SC[C@H](C(=O)N1[C@H](C(=O)O)CCC1)C,training,0.0
FC=1C(=O)NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)C2)C=1,training,0.0
O=C(N[C@H](CO)CC)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c(n(C)c1)cccc23,training,0.0
O[C@@H](CNC)c1cc(O)ccc1,training,0.0
O=C(O[C@@H]1[C@H](c2ccc(OC)cc2)Sc2c(N(CCN(C)C)C1=O)cccc2)C,training,0.0
O=C(C[C@@H]1N(C)[C@H](C[C@H](O)c2ccccc2)CCC1)c1ccccc1,training,0.0
O(C)c1c(OC)cc2c([C@@H](C[C@@H]3[C@@H](CC)CN4[C@H](c5c(cc(OC)c(OC)c5)CC4)C3)NCC2)c1,training,1.0
O=C(O)/C=C/CN,training,0.0
O=C(O)[C@H](N)CC(=O)O,training,0.0
O=C(O)C[C@@H]1[C@@H](C(=O)O)NC[C@@H]1C(=C)C,training,0.0
OC(CNC(C)C)c1cc(C#N)c(N)cc1,training,0.0
O=C(OCCOCCN(CC)CC)C1(c2ccccc2)CCCC1,training,0.0
O=C(O)[C@@](NN)(Cc1cc(O)c(O)cc1)C,training,0.0
O=C(O)CN1C(=O)c2c3c(ccc2)cccc3C1=O,training,0.0
O=C(O)[C@@](N)(Cc1cc(O)c(O)cc1)C,training,0.0
O=C(OC1C[C@@H]2N(C)[C@H](C1)CC2)c1cc(C)cc(C)c1,training,0.0
O=C(OC1C2CCN(C1)CC2)C,training,0.0
Clc1nc(SC2CCNCC2)ccc1,training,0.0
Cc1cc2c(n3c4c2CCCC4NCC3)cc1,training,0.0
O(CCN(CC)CC)c1ccc(Cc2ccccc2)cc1,training,0.0
O=C(N(CC)CC)c1ccc([C@@H](N2[C@@H](C)CN(CC=C)[C@H](C)C2)c2cc(OC)ccc2)cc1,training,0.0
O=C(Nc1ccc(OCC(O)CNC(C)C)cc1)C,training,0.0
Brc1cc(F)c(CN2C(=O)c3c(C(CC(=O)O)=N2)cccc3)cc1,training,0.0
ClCCc1c(C)ncs1,training,0.0
