smiles,group,BBB
N(CC1OC2(OC1)c1c(OCc3c2cccc3)cccc1)(C)C,training,1.0
O=[N+]([O-])c1cc2C(C3=CCCCC3)=NCC(=O)N(C)c2cc1,training,1.0
O=C(OCCN(CC)CC)c1cc(OCCCC)c(N)cc1,training,0.0
O=C1N(C)C(=O)c2n(CCN(C)C)cnc2N1C,training,1.0
ClCCN(CCCl)P1(=O)OCCCN1,training,0.0
O=C(O)[C@@H](C)c1cc2c(cc(OC)cc2)cc1,training,0.0
C(c1c2c(ccc1)cccc2)C1=NCCN1,training,0.0
S(=O)(=O)(N[C@@H](C(=O)O)Cc1ccc(OCCCCC2CCNCC2)cc1)CCCC,training,0.0
Clc1c(-c2nnc(N3CCC(O)CC3)cc2)ccc(Cl)c1,training,1.0
O=C(Nc1ccc(OCC)cc1)C,training,0.0
O=C(NC(C)C)c1ccc(CNNC)cc1,training,1.0
O=C1N([C@H]2C3CCN(C2)CC3)C[C@H]2c3c1cccc3CCC2,training,1.0
O(CCCN1CCN(c2c(C)cccc2)CC1)c1ncccc1,training,1.0
O=C(C)C,training,1.0
NCCc1nc2n(c1)C=CC=C2,training,0.0
Cc1c(C)cccc1,training,1.0
O=C(N)N1c2c(C(=O)Cc3c1cccc3)cccc2,training,1.0
O=C(N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)/C(=N\OC1C(=O)NCC1)/c1sc(N)nc1,training,0.0
Clc1cc2C(c3c(F)cccc3)=NC(C(=O)OCC)C(=O)Nc2cc1,training,1.0
Oc1c2O[C@H]3C(C)=CC[C@H]4[C@@H]5N(C)CC[C@]34c2c(cc1)C5,training,1.0
[C@H](C)(c1c(C)c(C)ccc1)c1[nH]cnc1,training,1.0
O=C/1[C@@H](N(C)C)[C@H]2[C@@](O)(C(=O)\C\1=C(/O)\N)C(=O)C1=C(O)c3c(O)ccc(N(C)C)c3C[C@H]1C2,training,1.0
O=C(OCCN(CC)CC)C1(C2CCCCC2)CCCCC1,training,0.0
O=C(OC)[C@@H]1[C@@H](OC)[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)C[C@@H]2[C@@H]1C[C@H]1N(C2)CCc2c3c([nH]c12)cccc3,training,1.0
O(C)c1cc2/C(=C\CCN(C)C)/c3c(Oc2cc1)cccc3,training,1.0
O(C)c1cc2/C(=C/CCN(C)C)/c3c(Oc2cc1)cccc3,training,1.0
Clc1ccc([C@@H]2OCc3c(O)c(C)ncc23)cc1,training,0.0
O=[N+]([O-])c1cc2C(c3ccccc3)=NCC(=O)N(COC)c2cc1,training,1.0
n12nnnc1CCCCC2,training,1.0
O=C(C)[C@@]1(O)[C@H](O)C[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)C(=CC(=O)CC3)CC[C@@H]21,training,1.0
O=C1N=C2SC3=C(C2=C(c2ccccc2)NC1)CCCC3,training,1.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)/c3nc(N)sc3)[C@H]2SC1)c1snnc1,training,0.0
O=C1C(c2ccccc2)(c2ccccc2)NC(=O)N1,training,1.0
Clc1cc2N(c3ccccc3)C(=O)CC(=O)N(C)c2cc1,training,1.0
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N(C)C(CSCC(F)(F)F)Nc2c1,training,0.0
Oc1c2[C@H]3[C@H](C(C)(C)Oc2cc(CCCCC)c1)CCC(C)=C3,training,1.0
ClCC(F)(F)F,training,1.0
C(C[C@H]1NCCCC1)(C1CCCCC1)C1CCCCC1,training,0.0
O=C(N(C(C(=O)N(C)C)CC)CCC)/C=C/C,training,1.0
O=C(CN1CCN(C)CC1)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)C=C2)CC3)CC1,training,1.0
Cl[C@@H]1[C@]2(Cl)[C@]3(C)C(=CC(=O)C=C3)CCC2C2[C@@](C)([C@@](O)(C(=O)CO)CC2)C1,training,1.0
S(CCNC1=NC=C(Cc2cnc(C)cc2)C(=O)N1)Cc1oc(C(N)(C)C)cc1,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)Cc1sccc1,training,0.0
O=C1N(N)C=Nc2c1cc1c(c2)cccc1,training,1.0
O(CN1C(=O)N(COC)C(=O)C(CC)(c2ccccc2)C1=O)C,training,1.0
O=C1N2C(C(=O)OC(C(C)C)C(C)/C=C\C(=O)NC/C=C\C(\C)=C/C(O)CC(=O)Cc3occ1n3)=CCC2,training,0.0
O=C1N2C(C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC/C=C/C(/C)=C/[C@@H](O)CC(=O)Cc3occ1n3)=CCC2,training,0.0
O=C(OCOC(=O)C1=C(C)CS[C@@H]2[C@H](NC(=O)/C(=N\OC)/c3nc(N)sc3)C(=O)N12)C(C)(C)C,training,0.0
S(=O)(=O)(N(CCC)CCC)c1ccc(C(=O)O)cc1,training,0.0
O=C(NC(C)(C)C)[C@H]1C2(C)[C@@H]([C@H]3[C@H](C4(C)[C@@H](NC(=O)C=C4)CC3)CC2)CC1,training,0.0
Clc1cc2NC(=O)N(CCCN3CCC(C(=O)c4ccc(F)cc4)CC3)c2cc1,training,1.0
FC(F)(F)c1cc(C[C@H](NCC)C)ccc1,training,1.0
P(=O)([O-])([O-])C(P(=O)([O-])[O-])(O)C,training,0.0
N(CCC(C)C)CC1Oc2c(OC1)cccc2,training,1.0
O=C(Oc1c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)cc(CO)cc1)C(C)C,training,1.0
Clc1c(Cl)ccc(CC(=O)N2[C@@H](CN3CCCC3)CC(C)(C)CC2)c1,training,1.0
Brc1c(-c2c(N=S(=O)([O-])C(F)(F)F)cccc2)oc2c1cc(C[n+]1c(C(=O)N)c(C3CC3)[nH]c1CC)cc2,training,0.0
Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,training,1.0
Clc1c(N)cc(OC)c(C(=O)NC2C(OC)CN(CCCOc3ccc(F)cc3)CC2)c1,training,1.0
O=C1C(CC)(c2ccccc2)C(=O)NC(=O)N1,training,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](OC(=O)c4occc4)(C(=O)COC(=O)C)[C@H](C)C[C@H]3C1CCC=1[C@]2(C)C=CC(=O)C=1,training,1.0
Clc1cc2C(c3c(F)cccc3)=NCc3n(c(C)nc3)-c2cc1,training,1.0
ClC(F)(F)C(Cl)(F)F,training,1.0
Clc1c(OC)cc(OC)c2C(=O)C3([C@@H](C)CC(=O)C=C3OC)Oc12,training,0.0
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,training,1.0
FC(F)(F)c1cc(C(F)(F)F)cc(-c2nn(/C=C\C(=O)NNc3nccnc3)cn2)c1,training,0.0
FC(F)(F)C(OCF)C(F)(F)F,training,1.0
O=C(N)c1cnccc1,training,1.0
Clc1c(C2=NCC(=O)Nc3c2cc([N+](=O)[O-])cc3)cccc1,training,1.0
NC(Cc1ccccc1)(C)C,training,1.0
Nc1sc2c(n1)CCN(CC=C)CC2,training,1.0
S(C[C@H](N)C(=O)O)CCCC/C=C(/NC(=O)[C@H]1C(C)(C)C1)\C(=O)O,training,0.0
Brc1cc([C@@H]2c3c(cc(Cl)c(O)c3)CCN(C)C2)c2OCCc2c1,training,1.0
O=C(NCN1CCN(C(NC(=N)N)=N)CC1)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](O)(C)[C@H]3C[C@H]2[C@H](N(C)C)C=1O,training,0.0
Clc1ccc(C(O)(c2ncccc2)C2=NCCN2)cc1,training,1.0
FC(F)(F)COc1c(C(=O)NCC2NCCCC2)cc(OCC(F)(F)F)cc1,training,0.0
O=C(OCOC(=O)C(CCC)CCC)C(C)(C)C,training,1.0
O=C/1[C@@H](N(C)C)[C@H]2[C@@](O)(C(=O)\C\1=C(/O)\NCN1CCN(CCO)CC1)C(=O)C1=C(O)c3c(O)cccc3[C@](O)(C)[C@H]1C2,training,0.0
CC1C(N2CCCCC2)(c2sccc2)CCCC1,training,1.0
Fc1ccc(C(=O)CCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)cc1,training,1.0
Fc1ccc(C(=O)CCCN2CCC(C)CC2)cc1,training,1.0
NC12CC3CC(C1)CC(C2)C3,training,1.0
O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,training,1.0
FC(F)(F)COC=C,training,1.0
N(C(Cc1ccccc1)C)(Cc1occc1)C,training,1.0
ClCCN(N=O)C(=O)NCCCl,training,1.0
O(C)c1c2c(OC[C@@H](N(CCCCN3C(=O)CC4(CC3=O)CCCC4)CCC)C2)ccc1,training,1.0
O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)CCC1CCCC1,training,1.0
O=C(/N=C\1/O[N-][N+](C(Cc2ccccc2)C)=C/1)Nc1ccccc1,training,1.0
S([C@H]1C[C@@H](C(=O)N(C)C)NC1)C=1[C@H](C)[C@@H]2[C@@H]([C@@H](O)C)C(=O)N2C=1C(=O)O,training,0.0
FC(F)(F)c1cc2N(c3ccccc3)C(=O)CC(=O)N(C)c2cc1,training,1.0
O=C(O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C/C=C\C=C\[C@H](O)[C@H](C)C[C@@H]3CC=O)O[C@@H]2C)C[C@]1(O)C)CC,training,0.0
O=C(O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](OC3C(OC)C(OC(=O)CC)CC(=O)OC(C)C/C=C/C=C\C(O)C(C)CC3CC=O)O[C@@H]2C)C[C@]1(O)C)CC,training,0.0
O=C1C(c2ccccc2)OC(NC2CC2)=N1,training,1.0
O=C(N(CC)c1c(C)cccc1)/C=C/C,training,0.0
O=C1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1,training,0.0
N(C(Cc1ccccc1)C1OCCC1)CC,training,1.0
O=C(Cc1ccccc1)N1[C@@H](CN2C[C@H](O)CC2)CN(C(=O)C)CC1,training,0.0
N(C/C=C/C#CC(C)(C)C)(Cc1c2c(ccc1)cccc2)C,training,0.0
Clc1cc(N2CCN(CCc3n[nH]c(C)c3)CC2)ccc1,training,1.0
FC(F)(F)c1cc2N(C(=O)CCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,training,1.0
S(CCNC1C([N+](=O)[O-])=CC=N1)Cc1ncccc1,training,1.0
N(CC#C)(Cc1ccccc1)C,training,1.0
O=C(Oc1cc(C(O)CNC)ccc1)C(C)(C)C,training,0.0
O(CCCC)c1ccc(OCCCN2CCOCC2)cc1,training,0.0
O=C1C(CC)(c2ccccc2)C(=O)NCN1,training,1.0
Clc1cc2[C@@H]3[C@H](c4c(Oc2cc1)cccc4)CNC3,training,1.0
O=C(C=C1c2c(cccc2)CCc2c1cccc2)CN(C)C,training,1.0
Clc1c2[C@@H](O)[C@@H]3C(C(=O)c2c(O)cc1)=C([O-])C1(O)C(=O)C(C(=O)N)C(=O)[C@H]([N+](C)C)[C@@H]1C3,training,0.0
O=C1N(C2C(O)C(O)C(CO)O2)C=CC(=O)N1,training,1.0
O=C(Oc1c2c(OC(C)(C)C3=C2CC(C)CC3)cc(C(C(CCCCC)C)C)c1)CCCN1CCCCCC1,training,1.0
S(C(=O)[C@@]1(OC(=O)CC)[C@H](C)CC2[C@]1(C)C[C@H](O)[C@]1(F)C3(C)C([C@@H](F)CC21)=CC(=O)C=C3)C,training,1.0
O=C1[C@@]2(C)C(C)(C)[C@@H](C1)CC2,training,1.0
Fc1c([C@@H](C(=O)C2CC2)N2Cc3c(sc(OC(=O)C)c3)CC2)cccc1,training,0.0
Clc1c(C2=NCC(NOCC=C)=Nc3c2cc(Cl)cc3)cccc1,training,1.0
O=C(OC)C(c1ccccc1)C1NCCCC1,training,1.0
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)[C@H](C[C@H](O)CC2)CC3)CC1,training,1.0
O=C(Nc1ccc(OCC(O)CNC(C)C)cc1)C,training,0.0
O=C(CCC)c1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,training,1.0
Clc1ccc(/C(/NCCCC(=O)N)=C/2\C(=O)C=CC(F)=C\2)cc1,training,1.0
O=S1(=O)N(C)/C(=C(/O)\Nc2sc(C)cn2)/C(=O)c2c1cccc2,training,0.0
Clc1cc(NC(=O)NC=2N(C)CC(=O)N=2)ccc1,training,1.0
O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N12,training,0.0
S(=O)(=O)(O)Cn1c(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)nnn1,training,0.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)C)[C@H](O)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,training,1.0
O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(N(C)C)c4C[C@H]3C[C@H]2[C@H](N(C)C)C=1O,training,1.0
BrC(=C)CC1(CC=C)C(=O)NC(=O)NC1=O,training,1.0
O=C(O[C@H]1[C@@H](O)[C@H](Oc2c(C)c3OC(O)=C(NC(=O)c4cc(CC=C(C)C)c(O)cc4)C(=O)c3cc2)OC(C)(C)[C@@H]1OC)N,training,0.0
[S+](CCC(=O)Nc1ccc(OC[C@H](O)COCC)cc1)(C)C,training,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cn3nnnc3)[C@H]2SC1)c1scnn1,training,0.0
OC(C(C)C)C1CCCCC1,training,1.0
S(=O)(=O)(N)c1cc(C(=O)NCC2N(Cc3ccc(F)cc3)CCC2)c(OC)cc1,training,1.0
C(C1=NCNC1)C1=Cc2c(cccc2)CC1,training,1.0
Fc1c(N2C[C@@H](C)N[C@@H](C)C2)c(F)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1N,training,0.0
Fc1c(N2C[C@H]3NCCC[C@H]3C2)c(OC)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,training,0.0
O=C1[C@H](C)[C@H](O)[C@H](C)CCCC2(C)O[C@@H]2C[C@H](/C(=C/c2nc(C)sc2)/C)NC(=O)C[C@@H](O)C1(C)C,training,0.0
CN1CCN(C=2n3c(Sc4c(N=2)cccc4)ncc3)CC1,training,1.0
O=C(N[C@@H](CC(C)C)c1c(N2CCCCC2)cccc1)Cc1cc(OCC)c(C(=O)O)cc1,training,0.0
N(CCNCCN)CCNCCN,training,0.0
Fc1ccc(C(=O)CN2CC(COc3cc4OCOc4cc3)C(c3ccc(F)cc3)CC2)cc1,training,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)C)CC[C@H]3[C@@H]1C[C@H](C)C=1[C@]2(C)C=CC(=O)C=1,training,1.0
N(CCC)[C@@H]1Cc2sc(N)nc2CC1,training,1.0
O=C(NCCCOc1cc(CN2CCCCC2)ccc1)C,training,1.0
O=C(O[C@H]1C2CCN(C1)CC2)N1[C@@H](c2ccccc2)c2c(cccc2)CC1,training,1.0
O=C(O)[C@@H](NC(=O)c1ccc(N(Cc2nc3c(N)nc(N)nc3nc2)C)cc1)CCC(=O)O,training,0.0
O=C1c2c(NCCN(CC)CC)ccc(C)c2Sc2c1cccc2,training,0.0
ClCC(=O)[C@@]1(OC(=O)CCC)[C@@H](C)C[C@@H]2[C@]1(C)CC(=O)[C@]1(F)[C@]3(C)C(=CC(=O)C=C3)CC[C@@H]21,training,1.0
O=C(N/N=C(\C)/[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1)c1ccccc1,training,0.0
O=C1N(CCCCN2CCN(c3nsc4c3cccc4)CC2)C(=O)[C@@H]2[C@H]1CCCC2,training,1.0
S(=O)(=O)(O[C@@H]1[C@H](OS(=O)(=O)[O-])[C@H](O)CO[C@@H]1O[C@H]1[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@H](O)OC1)[O-],training,0.0
Clc1cc2/C(=C/C3C4CCN(C3)CC4)/c3c(Sc2cc1)cccc3,training,1.0
Clc1cc2/C(=C\C3C4CCN(C3)CC4)/c3c(Sc2cc1)cccc3,training,1.0
S(=O)(=O)(N)c1ccc(N)cc1,training,0.0
N(C)(C)C1C(C)Oc2c(cccc2)C1,training,1.0
O=C1C(CC=C)(CC=C)C(=O)NC(=O)N1,training,1.0
Clc1cc2C(C3=CCCCC3)=NCC(=O)Nc2cc1,training,1.0
O[C@@H](CNC)CC12c3c(cccc3)C(c3c1cccc3)CC2,training,1.0
F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@]5(C(=O)CO)OC(C)(C)O[C@@H]5CC4C3C1)C=CC(=O)C=2,training,1.0
Fc1ccc(C(=O)CCCN2CCC(N3C(=O)Nc4c3cccc4)CC2)cc1,training,1.0
n12c3c(cc1CNCCC2)cccc3,training,1.0
O=C1C(c2ccccc2)(c2ccccc2)NCN1,training,1.0
O=C1C(Cn2c(C)ncc2)CCc2n(C)c3c(c12)cccc3,training,1.0
O=C(NCc1ccc(OCCN(C)C)cc1)c1cc(OC)c(OC)c(OC)c1,training,1.0
O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,training,1.0
C(c1cnccc1)C1(Cc2ccncc2)c2c(nccc2)-c2ncccc12,training,1.0
Clc1c(C2=NCC(=O)N(CCS(=O)(=O)c3ccc(C)cc3)c3c2cc(Cl)cc3)cccc1,training,1.0
Clc1c(Cl)ccc(CC(=O)N2[C@H](CN3C[C@H](O)CC3)c3c(occ3)CC2)c1,training,1.0
Clc1cc2NC(=O)N(C3CCN(CCCN4C(=O)Nc5c4cccc5)CC3)c2cc1,training,0.0
O=C(OC)c1n(C(C)c2ccccc2)cnc1,training,1.0
CN1CCC(=C2c3c(scc3)CCc3c2cccc3)CC1,training,1.0
O=C(OCC)[C@H](N[C@H]1C(=O)N(CC(=O)O)C[C@@H](c2sccc2)SC1)CCc1ccccc1,training,0.0
Clc1c(C2=NC(O)C(=O)N(C)c3c2cc(Cl)cc3)cccc1,training,1.0
O=C(N[C@H]1[C@H](C)N(OCC(=O)O)C1=O)/C(=N\OC)/c1nc(N)sc1,training,0.0
Fc1ccc(-c2c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)n(C(C)C)c3c2cccc3)cc1,training,0.0
Fc1ccc(OCCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)cc1,training,1.0
Cl[C@H]1[C@@H]2[C@H]([C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@H](C)C[C@@H]23)[C@]2(C)C(=CC(=O)C=C2)C1,training,1.0
C(c1ccncc1)C1(Cc2ccncc2)c2c(nccc2)-c2ncccc12,training,1.0
O=C(O)[C@H]1C(C)(C)S(=O)(=O)[C@@H]2N1C(=O)C2,training,0.0
O=C1Nc2c(O)ccc([C@@H](O)[C@@H](NC(C)C)CC)c2C=C1,training,0.0
S(=O)(=O)(C)c1cc2N(CCC3N(C)CCCC3)c3c(Sc2cc1)cccc3,training,1.0
S([C@@H]1C[SH0](=O)CC1)C1=C(C(=O)O)N2C(=O)[C@H]([C@H](O)C)[C@H]2S1,training,0.0
O=C1Oc2c(C)c3oc(C)cc3cc2C(C)=C1,training,0.0
Clc1c2[C@@H](O)[C@@H]3C(C(=O)c2c(O)cc1)=C(O)[C@]1(O)C(=O)C(C(=O)N)=C(O)[C@@H](N(C)C)[C@@H]1C3,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(C(=O)N)cc3)CS[C@H]12)Cc1sccc1,training,0.0
Clc1c(C(F)(F)F)cc(NC(=O)Nc2c(F)cc(Oc3cc(C(=O)NC)ncc3)cc2)cc1,training,0.0
O=C1NC(N)=NC=2NC[C@@H]([C@@H](O)[C@@H](O)C)NC1=2,training,0.0
O=C(OCC)O[C@@]1(C(=O)COC(=O)CC)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)C=C2)CC3)CC1,training,1.0
Nc1c(-c2ccccc2)nc2c(N)nc(N)nc2n1,training,0.0
S=P(N1CC1)(N1CC1)N1CC1,training,1.0
N(N)C(CCCCCC)C,training,1.0
O=C(OC1(C(=O)COC(=O)CC)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCC,training,1.0
O=C(O)CCCOc1c(-c2ccccc2)nc2c(c1C(=O)N[C@@H](CC)c1ccccc1)cccc2,training,0.0
O=C(OC)[C@@H]1[C@@H](OC)[C@@H](OC)C[C@H]2[C@@H]1C[C@H]1N(C2)CCc2c3c([nH]c12)cc(OC)cc3,training,1.0
O=C(O)C(C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,training,0.0
OC[C@@H]1C(O)C[C@H](n2c3N=CNC[C@@H](O)c3nc2)O1,training,1.0
O(CCCN1CCN(c2c(OC)cccc2)CC1)c1c(OC)cc2OC(=O)C(C)=C(C)c2c1,training,1.0
Clc1cc2c([nH]c3[C@@H]4N(C[C@@H]5[C@@H]([C@H](C(=O)OC)[C@@H](OC)[C@H](OC(=O)c6cc(OC)c(OC)c(OC)c6)C5)C4)CCc23)cc1,training,1.0
O(C)c1c2O[C@H]3C(OC)=CC=C4[C@@H]5N(C)CC[C@]34c2c(cc1)C5,training,1.0
Ic1c2C(=O)N(C)Cc3c(C(=O)OCC)ncn3-c2ccc1,training,1.0
FC(F)(F)Oc1cc2sc(N)nc2cc1,training,1.0
Clc1c(Cl)ccc(C2S(=O)(=O)CCC(=O)N2C)c1,training,1.0
O=C1N(c2ccccc2)N=CC1,training,1.0
Clc1cc2C(c3ccccc3)=NC(OC(=O)C(C)(C)C)C(=O)Nc2cc1,training,1.0
C(CN1[C@H]2[C@@H](Cc3[nH]ncc3C2)CCC1)C,training,1.0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)[C@H](N)c1ccccc1,training,0.0
O=C(OCC)Nc1cc2N(C(=O)CCN3CCOCC3)c3c(Sc2cc1)cccc3,training,0.0
S=C(Oc1cc2c(cc1)cccc2)N(C)c1cc(C)ccc1,training,0.0
FC(F)(F)c1cc(C2OCCN(C(C)C)C2)ccc1,training,1.0
O=C(OCC(=O)[C@]1(O)[C@]2(C)C(C3C([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)CN(CC)CC,training,1.0
O=C1N(C)C(=O)NC(=O)C1(CC)CC,training,1.0
O=C(O[C@@H]1[C@@]2(OC2)[C@H]2[C@H](OC(=O)CC(C)C)OC=C(COC(=O)C)C2=C1)CC(OC(=O)C)(C)C,training,1.0
Clc1c(Cl)ccc(CC(N(C)C)(CO)C)c1,training,1.0
FC(F)(F)c1cc(N2[C@@H](CC(=O)O)c3c(c(F)ccc3)N=C2N2CCN(c3cc(OC)ccc3)CC2)c(OC)cc1,training,0.0
O=C(O[C@@H]1C[C@H](C)CC(C)(C)C1)[C@H]1NC(=O)CC1,training,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@](C(=O)CO)(C)[C@H](C)CC3C1CCC=1[C@]2(C)C=CC(=O)C=1,training,1.0
N(CCc1ncccc1)(C)C,training,1.0
Fc1c2[nH]c3c(c2cc(F)c1)CC(N(C)C)CC3,training,1.0
Clc1cc(N2CCN(CCCN3C(=O)Nc4c(C3=O)cccc4)CC2)ccc1,training,1.0
O=C/1[C@@H](N(C)C)[C@@H]2[C@@H](O)[C@@H]3[C@@](O)(C)c4c(c(O)ccc4)C(O)=C3C(=O)[C@]2(O)C(=O)\C\1=C(/O)\N,training,0.0
O=C/1[C@@H](N(C)C)[C@@H]2[C@@H](O)[C@@H]3[C@@](O)(C)c4c(c(O)ccc4)C(O)=C3C(=O)[C@]2(O)C(=O)\C\1=C(\O)/N,training,0.0
S(C(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C)C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,training,0.0
O=C(O[C@@]1(C(=O)CO)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)CCCC,training,1.0
O(CCCO)[C@H]1[C@H](O)C(=C)/C(=C/C=C\2/[C@@H]3C(C)([C@@H]([C@@H](CCCC(O)(C)C)C)CC3)CCC/2)/C[C@H]1O,training,0.0
OCC(N[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)C(O)(CO)C1)CO,training,0.0
Clc1ccc(CC(OC(=O)C(N)C)(C)C)cc1,training,1.0
O=C(OC1C(C)C(O)C(C)C(O)C(C)/C=C/C=C(\C)/C(=O)NC=2/C(=C\NN3CCN(C)CC3)/C(=O)c3c(c(O)c(C)c4OC(C)(C(=O)c34)O/C=C\C(OC)C1C)C=2O)C,training,0.0
O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C=C(\C)/C(=O)NC=2/C(=C\NN3CCN(C)CC3)/C(=O)c3c(c(O)c(C)c4O[C@@](C)(C(=O)c34)O/C=C\[C@H](OC)[C@H]1C)C=2O)C,training,0.0
F[C@@H]1C=2[C@@](C)(C3[C@@H](O)C[C@]4(C)[C@@H](C(=O)CO)[C@H](C)CC4C3C1)C=CC(=O)C=2,training,1.0
O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CN4CC(CC)=CC(C3)C4)cccc5)[C@@]32[C@@H]2[C@@]1(CC)C=CCN2CC3)C,training,0.0
F[C@@H]1[C@H](O)[C@H](CO)O[C@@H]1N1C(=O)NC(=O)C(C)=C1,training,0.0
Clc1cnc(N2C(=O)c3nccnc3C2OC(=O)N2CCN(C)CC2)cc1,training,1.0
O=C(Nc1noc(C)c1)c1c(C)cccc1C,training,1.0
O=C(OCC)[C@H](N[C@H](C(=O)N1[C@H](C(=O)O)CCC1)C)CCc1ccccc1,training,1.0
O=C(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)CCC1)C)CCc1ccccc1,training,0.0
F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@]5(C(O[C@@H](OC(=O)OCC)C)=O)O[C@H](CCC)O[C@@H]5CC4C3C1)C=CC(=O)C=2,training,1.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](NC(=O)N3C(=O)C(=O)N(CC)CC3)c3ccc(O)cc3)[C@H]2SC1)c1n(C)nnn1,training,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(NC(=O)N3C(=O)C(=O)N(CC)CC3)c3ccc(O)cc3)[C@H]2SC1)c1n(C)nnn1,training,0.0
O=C1C=C2[C@@H]([C@H]3C(=C)CC4(CC)C(O)(C#C)CC[C@H]4[C@H]3CC2)CC1,training,0.0
O=C(O)CN1C(=O)c2c3c(ccc2)cccc3C1=O,training,1.0
S(=O)(=O)(N(CC)CC)N[C@@H]1CN(CCC)C2[C@H](C1)Cc1c(O)cccc1C2,training,1.0
