smiles,group,SR-HSE
O(C)c1c(OC)ccc2c1c[n+]1c(-c3c(cc4OCOc4c3)CC1)c2,training,0.0
O(C(C)(C)C)CC,training,0.0
C(=C\c1ccccc1)\c1ccccc1,training,0.0
O=C(OCC=C)COCCC(C)C,training,0.0
Fc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,training,0.0
S(=O)(=O)(Nc1noc(C)c1)c1ccc(N)cc1,training,0.0
BrCC,training,0.0
BrC(C)C,training,0.0
ClC(Cl)=C,training,0.0
C(CC)(C)(C)C,training,0.0
N(C(C)C)c1ccccc1,training,0.0
P(=O)(OCC)(OCC)CC,training,0.0
ClC(CCl)C,training,0.0
O=C(C=C)C,training,0.0
BrC(Br)C(Br)Br,training,0.0
O=C(OC)C(=C)C,training,0.0
[Si](OC)(OC)(OC)CCCNCCC[Si](OC)(OC)OC,training,0.0
O=C(N(CC)c1ccccc1)N(CC)c1ccccc1,training,0.0
Clc1c(C)c(N)ccc1,training,0.0
N(C(CC)C)c1ccc(NC(CC)C)cc1,training,1.0
O=[N+]([O-])c1c(C)ccc(C)c1,training,0.0
Clc1c(C=O)cccc1,training,0.0
N1Cc2c(cccc2)CC1,training,0.0
N(CC)(Cc1ccccc1)c1ccccc1,training,0.0
Nc1ccc(-c2ccccc2)cc1,training,0.0
OC1(C#N)CCCCC1,training,0.0
Brc1c(C)cccc1,training,0.0
Nc1c(C)cc(C)cc1,training,0.0
Clc1c(N)cc(Cl)cc1,training,0.0
BrC(CBr)CCl,training,0.0
CC1OCCC1,training,0.0
Clc1c(O)c(Sc2c(O)c(Cl)cc(Cl)c2)cc(Cl)c1,training,1.0
Clc1cc(C(F)(F)F)ccc1,training,0.0
O=[N+]([O-])c1cc(N)ccc1,training,0.0
O=[N+]([O-])c1cc(C)c(N)cc1,training,0.0
C(=C)C1CC=CCC1,training,0.0
O(CC=C)CC1OC1,training,0.0
BrC(Br)(Cl)Cl,training,0.0
S(=O)(=O)(NC(=O)Nc1nc(OC)cc(OC)n1)Cc1c(C(=O)OC)cccc1,training,0.0
O=CC1CC=C(CCCC(O)(C)C)CC1,training,0.0
O(C)c1c(OC)cc2c([C@@H](C[C@@H]3[C@@H](CC)CN4[C@H](c5c(cc(OC)c(OC)c5)CC4)C3)NCC2)c1,training,0.0
Clc1ccc(Cl)cc1,training,0.0
C(=C)(C)[C@H]1CC=C(C)CC1,training,0.0
ClC(CC)C,training,0.0
ClC(Cl)C(Cl)C,training,0.0
O=C(O)c1cc(C(=O)O)ccc1,training,0.0
BrCBr,training,0.0
O=C(O)c1c(O)cccc1,training,0.0
O(CCOCC)CCO,training,0.0
O=C(CC(=O)C)C,training,0.0
Oc1ccc(C(CC)C)cc1,training,0.0
P(=O)(O)(O)C(P(=O)(O)O)(O)C,training,0.0
N(CCCC)CCCC,training,0.0
O(CCOC)C,training,0.0
O=C(OCCCCCCCC(C)C)C(=C)C,training,0.0
ClSC(Cl)(Cl)Cl,training,0.0
O=C(O)C(C)(C)C,training,0.0
O=C(OCCCCCCCCCC)c1c(C(=O)OCCCCCCCCCC)cccc1,training,0.0
Clc1c(C)cc(S(=O)(=O)O)c(N)c1,training,0.0
O=C1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,training,0.0
ClC(=O)c1ccccc1,training,0.0
O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,training,0.0
OCC1CCC(CO)CC1,training,0.0
O=C(OCC)CC#N,training,0.0
C(=C)(CC(C)(C)C)C,training,0.0
OC(CC(C)C)C,training,0.0
O=C=NCCCC,training,0.0
Oc1c(C(C)(C)C)cccc1C(C)(C)C,training,0.0
OC(C(CO)(C)C)C(C)C,training,0.0
O=C(N)CCCCCCC/C=C\CCCCCCCC,training,0.0
O=C1OCCCCC1,training,0.0
O=C1c2c(cccc2)CCC1,training,0.0
O=C(OC)C(O)C,training,0.0
O=C(OC)C(C)(C)C,training,0.0
OC(C)(C)c1ccccc1,training,0.0
OCCCCCCO,training,0.0
O=Cc1ccc(C(C)(C)C)cc1,training,0.0
[Si](OC)(OC)(OC)C,training,0.0
SC1CCCCC1,training,0.0
[PH](=O)(O)c1ccccc1,training,0.0
S(=O)(=O)([O-])c1cc(C(=O)OC)cc(C(=O)OC)c1,training,0.0
O=C(O)C(CO)(CO)C,training,0.0
O=C(OCC(CCCC)CC)c1ccc(C(=O)OCC(CCCC)CC)cc1,training,0.0
O=C(OC(C)C)CCCCC(=O)OC(C)C,training,0.0
Oc1c(C(CC)(C)C)cc(C(CC)(C)C)cc1-n1nc2c(n1)cccc2,training,0.0
O=C(OCCCCCC(C)C)c1c(C(=O)OCCCCCC(C)C)cccc1,training,0.0
O=C(OC)CC(C=C)(C)C,training,0.0
Oc1ccc(-c2ccc(O)cc2)cc1,training,0.0
C(CCC)(C)C,training,0.0
OCCN1CCN(CCO)CC1,training,0.0
C(C)c1ccc(C)cc1,training,0.0
[O-][n+]1c(C)cccc1,training,0.0
Nc1ncc(C)cc1,training,0.0
O=C(c1cc2C(=O)OC(=O)c2cc1)c1cc2C(=O)OC(=O)c2cc1,training,0.0
OC(C)(C)c1ccc(C(O)(C)C)cc1,training,0.0
O=C(OC)C1CCC(C(=O)OC)CC1,training,0.0
[O-][N+]1(C)CCOCC1,training,0.0
Brc1c(C)cc(OC)cc1,training,0.0
[S-]C#N,training,0.0
[Sn](Cl)(Cl)(CCCCCCCC)CCCCCCCC,training,1.0
O=C(OC1C[C@@H]2N(C)[C@H](C1)CC2)C(CO)c1ccccc1,training,0.0
N(N)Cc1ccccc1,training,0.0
O=C1OCCC1,training,0.0
O=C(O)CC[C@@H](C)[C@@H]1[C@]2(C)[C@H]([C@@H]3[C@H](O)C[C@H]4[C@@](C)([C@H]3CC2)CC[C@@H](O)C4)CC1,training,0.0
ON=C1CCCC1,training,0.0
O1C2C1C1C3C(C4OC4C3)C2C1,training,0.0
S(=O)(=O)([O-])CN(C)C=1C(=O)N(N(C)C=1C)c1ccccc1,training,0.0
O=S1(=O)OCCO1,training,0.0
O=[SH0]1OCCO1,training,0.0
O=C(OCC(C)C)c1ccc(O)cc1,training,0.0
O=C(O)c1ccncc1,training,0.0
Nc1nc(N)nc(N)n1,training,0.0
OC(C)c1ccccc1,training,0.0
Oc1c(C)cc(O)cc1,training,0.0
S(=O)(=O)(O)c1c(N)ccc2c1cccc2,training,0.0
Oc1c(N=Nc2ccccc2)c2c(cc1)cccc2,training,0.0
O=S1([O-])=NC(=O)c2c1cccc2,training,0.0
O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](O)(C)[C@H]3C[C@H]2[C@H](N(C)C)C=1O,training,0.0
Nc1ccc(C)cc1,training,0.0
Cc1c(C)ccc(C)c1,training,0.0
O=C1C(C(C)(C)C)=CC(=O)C=C1C(C)(C)C,training,0.0
ClC1C(=O)CCCC1,training,0.0
Clc1c(O)cc(O)c(Cl)c1,training,1.0
O=C(O)C(CCC(=O)O)(C)C,training,0.0
N#CCCCCCC,training,0.0
O=C(O)c1cc(O)ccc1,training,0.0
N#CCC(C)C,training,0.0
O=C(O)C(CCC(=O)O)C,training,0.0
O=C(C(CC)C)C,training,0.0
O=C(O)CCCCCCC(=O)O,training,0.0
O=C(O)C(=O)CCC,training,0.0
O=C(O)Cc1ccccc1,training,0.0
O=C(O)CC(=O)O,training,0.0
BrC(Br)(Br)C=O,training,1.0
O=C(O)CCCCCCCCCCCC,training,0.0
O=C1C=C2C(=C3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)C=C3)CC2)CC1,training,0.0
O=C(OCCCCCCC)c1ccc(O)cc1,training,0.0
O=C(c1c(O)cccc1)c1ccccc1,training,0.0
O=C(c1cc(O)ccc1)c1ccccc1,training,0.0
O=C(c1c(O)cc(OC)cc1)c1c(O)cc(OC)cc1,training,0.0
O=C(Oc1ccccc1)c1ccc(O)cc1,training,0.0
O=C(OCCCCCCCCCCCC)c1ccc(O)cc1,training,0.0
C(C)n1c[n+](C)cc1,training,0.0
O=C(c1c(OC)cc(OC)cc1)c1cc(O)ccc1,training,0.0
O=C(c1ccc(O)cc1)c1ccc(O)cc1,training,0.0
O=C(OCCCCC)c1ccc(O)cc1,training,0.0
P(=O)(OCC)(OCC)[O-],training,0.0
Oc1c(C)cc(C(C)(C)c2cc(C)c(O)cc2)cc1,training,0.0
Oc1ccc(C(C)c2ccc(O)cc2)cc1,training,0.0
C(C)(C)(c1ccccc1)c1ccccc1,training,0.0
Clc1c(O)c(Cl)cc(C(C)(C)c2cc(Cl)c(O)c(Cl)c2)c1,training,1.0
ClC(Cl)=C(c1ccc(O)cc1)c1ccc(O)cc1,training,1.0
Oc1ccc(C2(c3ccc(O)cc3)C3C4C(C(C2)C3)CCC4)cc1,training,1.0
Clc1cc(C(=O)c2ccccc2)c(O)cc1,training,0.0
O=C1C(=Cc2ccc(C)cc2)C2C(C)(C)C1CC2,training,0.0
OC[C@@]1(O)[C@@H](O)[C@@H](O)[C@H](O)CO1,training,0.0
O[C@@H]([C@@H](O)CO)CO,training,0.0
ClC(Cl)(F)C(Cl)(Cl)F,training,0.0
Cc1cc2c(c3c(cc2)cccc3)cc1,training,0.0
O=C(C=Cc1occc1)C,training,0.0
O(C(C=C)(CCC=C(C)C)C)C(=O)c1c(N)cccc1,training,0.0
ClCc1ccc([N+](=O)[O-])cc1,training,0.0
N#CC(C(C#N)(C)C)(C)C,training,0.0
O=C(O)c1ncccc1,training,0.0
[P+](CC(C)C)(CC(C)C)(CC(C)C)C,training,0.0
OCCN,training,0.0
C(CC)Cn1c(C)[n+](C)cc1,training,0.0
C(CC)Cn1c[n+](C)cc1,training,0.0
C(=C)Cn1c[n+](C)cc1,training,0.0
C(n1c[n+](C)cc1)c1ccccc1,training,0.0
C(CC)C[N+]1(C)CCCC1,training,0.0
N(C)(C)c1ccc(N(C)C)cc1,training,0.0
O=C(CCC(=O)C)C,training,0.0
BrCCC,training,0.0
Fc1c(N)ccc(F)c1,training,0.0
O=C(N)c1ccccc1,training,0.0
O=C(OCC(COC(=O)N)(CCC)C)NC(C)C,training,0.0
O(C(OC)(C)C)C,training,0.0
O=S1(=O)CCCC1,training,0.0
ClC(=O)c1cc(Cl)cc(Cl)c1,training,0.0
BrC(CC)C,training,0.0
O=C(C=C)CC,training,0.0
ClC(=O)c1c(F)cccc1,training,0.0
ClC(=O)/C=C/C(Cl)=O,training,0.0
O(CC)c1cc2sc(N)nc2cc1,training,0.0
ClS(=O)(=O)C,training,0.0
ClC(=O)CCl,training,0.0
O=C(OCC)CC(=O)C,training,0.0
ClC(=O)C(C)(C)C,training,0.0
[SH0](=O)(O)C(=N)N,training,0.0
O=C(O)C=Cc1cc(O)c(O)cc1,training,0.0
O=C(Oc1cc(C)c(N(C)C)c(C)c1)NC,training,0.0
Clc1c(N)ccc(Cc2cc(Cl)c(N)cc2)c1,training,0.0
O=C(OC(C)C)/C=C(/C=C/CC(CCCC(OC)(C)C)C)\C,training,0.0
O(C(C)(C)C)CC(O)C,training,0.0
BrCC(=O)O,training,0.0
Cc1c(C)cccc1,training,0.0
ClC1(Cl)C(Cl)(Cl)[C@@]2(Cl)C(C)(C)C(=C)[C@]1(Cl)C2Cl,training,1.0
[N+](C)(C)(C)C,training,0.0
Cl[Si](C)(c1ccccc1)c1ccccc1,training,0.0
[Si](OC(=O)C)(OC(=O)C)(OC(=O)C)C,training,0.0
O=C(OCCCCCCCCCCCCC)C(=C)C,training,0.0
ClC=1C=2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@@](OC(=O)C)(C(=O)C)CC4)CC3)C=1)CCC(=O)C=2,training,0.0
O=C(NN)c1cnccc1,training,0.0
ClC(C(Cl)C)C,training,0.0
N(CCNCCN)CCNCCN,training,0.0
Clc1c(Cl)c([N+](=O)[O-])ccc1Cl,training,0.0
ClCC(=O)c1c(Cl)cc(Cl)cc1,training,1.0
Cc1c2c(cc(C)cc2)ccc1,training,0.0
Clc1c(Cl)cc(Cl)cc1Cl,training,0.0
C(C(C)C)(C)C,training,0.0
Clc1c(Cl)ccc(O)c1,training,0.0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,0.0
O=C(CC)CC,training,0.0
Clc1c(C)cc(N)c(S(=O)(=O)O)c1,training,0.0
FC(F)(F)c1cc(N=C=O)ccc1,training,0.0
O=[N+]([O-])c1c2ncccc2ccc1,training,0.0
C(=C)(C)c1cc(C(=C)C)ccc1,training,0.0
O=C(OCc1ccccc1)Cc1ccccc1,training,0.0
O(C)c1c(OC)ccc2[C@@H]([C@@H]3N(C)CCc4c3cc3OCOc3c4)OC(=O)c12,training,0.0
Clc1c([N+](=O)[O-])c(Cl)cc(Cl)c1,training,0.0
Fc1c([N+](=O)[O-])ccc(F)c1,training,0.0
O=C1C=C2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)CC1,training,0.0
Oc1c(N)cc(C)cc1,training,0.0
Nc1n(C)c2c(n1)c1c(nccc1)cc2,training,0.0
N(C)C,training,0.0
O=C1N(CCO)CCN1,training,0.0
SC[C@H](N)C(=O)O,training,0.0
O=C(O)c1c(N)cccc1,training,0.0
O=C1C(O)(O)C(=O)c2c1cccc2,training,0.0
Oc1cc(N)ccc1,training,0.0
O=[N+]([O-])CCCCCC,training,0.0
BrC(CBr)CO,training,0.0
c12c3c4ccc1c1c(cc2ccc3ccc4)cccc1,training,1.0
O=C(OCCCCCC)C,training,0.0
N=C(Nc1c(C)cccc1)Nc1c(C)cccc1,training,0.0
O(C(OC)C)C,training,0.0
ClS(=O)(=O)CCCCCCCC,training,0.0
O=C(Nc1ccc(N)cc1)c1ccc(N)cc1,training,0.0
O=[N+]([O-])c1c(Nc2ccccc2)cccc1,training,0.0
Cc1c2c(oc1)CC(C)CC2,training,0.0
C(=C)CCCC,training,0.0
Nc1sccn1,training,0.0
S(Sc1ccccc1)c1ccccc1,training,1.0
O=C(OC)CC,training,0.0
ClCN1C(=O)c2c(C1=O)cccc2,training,0.0
O=C(O)c1cc2c(cc(O)cc2)cc1,training,0.0
O=C(N(CC)CC)C,training,0.0
Nc1cc(N)ccc1,training,0.0
NCC(CCCC)CC,training,0.0
O=[N+]([O-])c1cc(C(=O)C)ccc1,training,0.0
O=C(NC(C)C)C=C,training,0.0
O1CCC1,training,0.0
OCCCC,training,0.0
Clc1c(C=O)c(Cl)ccc1,training,0.0
O=[N+]([O-])c1c(OC)ccc(C(=O)Nc2ccccc2)c1,training,0.0
O=NN(CC)C,training,0.0
O=C(OCCCCCCC(C)C)c1c(C(=O)OCCCCCCC(C)C)cccc1,training,0.0
O=[N+]([O-])c1c(O)c([N+](=O)[O-])cc(C)c1,training,0.0
O(CCOCCOC)CCOCCO,training,0.0
Clc1c(C(F)(F)F)cccc1,training,0.0
OCC(CCC)C,training,0.0
O=C(Nc1ccc(N)cc1)C,training,0.0
Clc1c(C(=O)O)ccc(Cl)c1,training,0.0
N(=Nc1ccccc1)c1ccc(N(C)C)cc1,training,0.0
O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(=O)NC=2C(=O)c3c(O)c(C)c4O[C@@](C)(C(=O)c4c3C3=NC4(NC=23)CCN(CC(C)C)CC4)O/C=C/[C@H](OC)[C@H]1C)C,training,0.0
O=[N+]([O-])c1c(-c2ccccc2)cccc1,training,0.0
OC[C@@H]1[C@@H](O)[C@H](O)[C@@](O)(CO)O1,training,0.0
O=C(OCCN(CC)CC)C(=C)C,training,0.0
NCc1cc(CN)ccc1,training,0.0
O=C(OCC)OCC,training,0.0
O=C1Nc2c(C)ccnc2N(C2CC2)c2ncccc12,training,0.0
Clc1c(C(OCc2ccc(Cl)cc2)Cn2cncc2)ccc(Cl)c1,training,1.0
ClC=CCl,training,0.0
Clc1c(O)c(Cl)ccc1,training,0.0
O=C(OCCCC)/C=C\C(=O)OCCCC,training,1.0
[Si](OC)(OC)(OC)OC,training,0.0
O(C(COCCCC)C)CC(O)C,training,0.0
N(CC(CCCC)CC)CC(CCCC)CC,training,0.0
S(Sc1cc2c(cc(O)cc2)cc1)c1cc2c(cc(O)cc2)cc1,training,1.0
BrCCl,training,0.0
Clc1c([N+](=O)[O-])cccc1,training,0.0
N(C(C)C)(C)C,training,0.0
Nc1ccncc1,training,0.0
O=C(NC)NC,training,0.0
C(=CC(C)(C)C)(C)C,training,0.0
ClC/C=C\CCl,training,0.0
O=C(O)[C@]1(C)C[C@@H]2[C@@](C)(CC[C@@]3(C)[C@@]4(C)[C@H](C(=O)C=C23)[C@]2(C)[C@H](C(C)(C)[C@@H](O)CC2)CC4)CC1,training,1.0
OC(CNC(C)(C)C)c1cc(CO)c(O)cc1,training,0.0
BrCC=C,training,0.0
Clc1c(N)cccc1,training,0.0
O=[N+]([O-])c1c(C(=O)N)cccc1,training,0.0
BrC(Cl)Cl,training,0.0
Clc1cc([N+](=O)[O-])c(N)cc1,training,0.0
C(=C)c1ccccc1,training,0.0
O=C(OCC)C(=C)C,training,0.0
SCCCC,training,0.0
ClCCCCCCCCCC,training,0.0
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,training,0.0
ClC(Cl)C(=O)N[C@@H]([C@H](O)c1ccc(S(=O)(=O)C)cc1)CO,training,0.0
O=C(OC=C)C,training,0.0
Nc1sc2c(n1)cccc2,training,0.0
O(C(COCCC)C)CC(O)C,training,0.0
O(C)c1cc(N)ccc1,training,0.0
ClCc1c([N+](=O)[O-])cccc1,training,0.0
O=[N+]([O-])C,training,0.0
Clc1c2c(ccc1)cccc2,training,0.0
ClCC=C,training,0.0
O=C(O)C(=C)C,training,0.0
S(CCO)CCO,training,0.0
O=C(O)CCC1CC(CC)CC1,training,0.0
O=C(OC(=O)c1ccccc1)c1ccccc1,training,0.0
O=C(Nc1cc2c(-c3c(cccc3)C2)cc1)C,training,0.0
O=C(Nc1ccc(C)cc1)N,training,0.0
O=C/C=C/C=C/C,training,0.0
O(CC(CCCC)CC)CCCN,training,1.0
ClCc1cc([N+](=O)[O-])ccc1,training,0.0
Cc1cc2c(cc1)cccc2,training,0.0
ClC(=O)OC,training,0.0
O=C(OCCOCCOCC)C,training,0.0
N#CC(=C)CCC#N,training,0.0
OCC(N)(CO)CC,training,0.0
O=[N+]([O-])c1ccc(-c2nc(N)sc2)cc1,training,0.0
O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,training,0.0
C(=C/CN1CCCC1)(\c1ncccc1)/c1ccc(C)cc1,training,0.0
BrC(Cl)C(F)(F)F,training,0.0
Clc1c(Cl)cccc1[N+](=O)[O-],training,0.0
O=[N+]([O-])c1c(C(=O)O)cccc1C,training,0.0
N#Cc1cc(C)ccc1,training,0.0
F[C@]12[C@@H](O)C[C@]3(C)[C@](O)(C)CC[C@H]3[C@@H]1CCC=1[C@]2(C)CCC(=O)C=1,training,0.0
S(=O)(=O)(OC(C)C)C,training,0.0
S(=O)(=O)(NC(=O)Nc1nc(OC)nc(C)n1)c1c(C(=O)OC)cccc1,training,0.0
[Se]=C(N)N,training,0.0
O=C1N(CO)C(=O)c2c1cccc2,training,0.0
O=C(OC)CCCCCCC/C=C\C[C@H](O)CCCCCC,training,0.0
O=C1C(CC)(CC)C(=O)NC(=O)N1,training,0.0
ClCCCC,training,0.0
O=C(OC1C[C@@H]2N(C)[C@@H]([C@H]3O[C@@H]23)C1)[C@H](CO)c1ccccc1,training,0.0
O=C1[C@H](C)[C@@H]2[C@](C(C)C)(C1)C2,training,0.0
O=C(N(C)C)CCCC,training,0.0
OC(CN)c1ccc(O)cc1,training,0.0
C(=C)C1OC1,training,0.0
O=[N+]([O-])c1c(O)c(C2CCCCC2)cc([N+](=O)[O-])c1,training,1.0
N(CC)(CC)CC,training,0.0
SC(C)(C)C,training,0.0
Clc1c(C)ccc([N+](=O)[O-])c1,training,0.0
CC1CNCCC1,training,1.0
O=C(OC)NN,training,0.0
Nc1ncccc1,training,0.0
O=C(Nc1cc(N)ccc1)C,training,0.0
O(CC1OC1)c1c(C)cccc1,training,0.0
O=[N+]([O-])NC(=N)N,training,0.0
N(CC)(CC)c1ccc(N)cc1,training,1.0
O=C(OCC)C(O)C,training,0.0
O=CCC(C)C,training,0.0
Clc1c(Cl)c(Cl)cc([N+](=O)[O-])c1Cl,training,1.0
O=C(O)CC[C@@H](C)[C@@H]1[C@@]2(C)[C@@H](O)C[C@@H]3[C@]4(C)[C@@H](C[C@H](O)CC4)CC[C@H]3[C@@H]2CC1,training,0.0
N(N)c1scc(-c2ccccc2)n1,training,1.0
S=C(NCC=C)N,training,0.0
BrC(Br)[N+](=O)[O-],training,0.0
O=C(O)Cc1nc(N)sc1,training,0.0
O(C)C1=CC(=O)O[C@@H](/C=C/c2cc3OCOc3cc2)C1,training,0.0
S(=O)(=O)([O-])c1cc([N+](=O)[O-])ccc1,training,0.0
O(Cc1ccccc1)Cc1ccccc1,training,0.0
FC(F)(F)CO,training,0.0
Clc1c(Cl)cccc1O,training,0.0
Clc1c(O)c(Cl)c(Cl)cc1Cl,training,0.0
ClCCSCC,training,0.0
ClCC1(CCl)C(=C)C2(Cl)C(Cl)(Cl)C1(Cl)C(Cl)C2Cl,training,1.0
BrC(Br)(Br)C(=O)O,training,0.0
O(C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,training,0.0
OC(CC(O)C)C,training,0.0
O=Nc1c(C)cccc1,training,0.0
O=C(O)C(=O)CCC(=O)O,training,0.0
o1cccc1,training,0.0
S(C[C@H](NC(=O)c1c(C)c(O)ccc1)[C@H](O)CN1[C@H](C(=O)NC(C)(C)C)C[C@H]2[C@@H](C1)CCCC2)c1ccccc1,training,1.0
Oc1ncnc2[nH]ncc12,training,0.0
BrC(Cl)(Cl)C(=O)O,training,0.0
O=C1NC(=O)CC(=O)N1,training,0.0
O=C(Nc1ccccc1)C,training,0.0
Clc1c(OCC(=O)OCC(CCCC)CC)ccc(Cl)c1,training,0.0
O([C@H]1[C@H](O)[C@@H](O)[C@H](O)CO1)C1C(C)(C)[C@H]2[C@@]3([C@]4(C([C@@]5(C)[C@@](C)(C6[C@H](C)CC7(OC(O)C8(C)OC78)OC6C5)CC4)=CC2)C3)CC1,training,0.0
O=C(c1c(O)cc(OC)cc1)c1ccc(C)cc1,training,0.0
Oc1c(N)cccc1,training,0.0
O=C(O)C(CCC)C,training,0.0
O=C(O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,training,0.0
Clc1c(Cl)cc([N+](=O)[O-])c(Cl)c1,training,0.0
O=C(OC)CC#N,training,0.0
ClC(Cl)(Cl)c1c(Cl)cc(Cl)cc1,training,0.0
Oc1nnc(O)c2c1c(N)ccc2,training,0.0
O=C(O)CNC(=O)c1oc(CO)cc1,training,0.0
O=C(O[C@H]1[C@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O2)[C@@H](O)[C@H](OCCc2cc(O)c(O)cc2)O[C@@H]1CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)/C=C/c1cc(O)c(O)cc1,training,0.0
Clc1c(C(F)(F)F)ccc(Cl)c1,training,0.0
Brc1cc(C=O)ccc1,training,0.0
S(SCCC(=O)O)CCC(=O)O,training,0.0
Clc1c(OC)cc(Cl)cc1,training,0.0
O=[N+]([O-])c1c2c(c([N+](=O)[O-])ccc2)ccc1,training,0.0
FC(F)(F)c1ccccc1,training,0.0
O(C(OC)(OC)C)C,training,0.0
S(=O)(=O)(O)c1c(N)cccc1,training,0.0
O(c1cc(C)ccc1)c1ccccc1,training,0.0
Nc1c(-c2ccccc2)cccc1,training,0.0
Clc1cc(Sc2c(O)ccc(Cl)c2)c(O)cc1,training,1.0
OC(CNC)c1ccc(O)cc1,training,0.0
O=C(O[C@@H]1CC=2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)(C(=O)CC4)CC3)CC=2)CC1)C,training,0.0
O(CCOCCCC)CCOCCCC,training,0.0
Cl/C(=C\CCl)/C,training,0.0
Clc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],training,0.0
Brc1ccc(C)cc1,training,0.0
BrC(CBr)C1CC(Br)C(Br)CC1,training,0.0
O1CCOCC1,training,0.0
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NC=Nc2c1,training,0.0
S(c1ccc(O)cc1)c1ccc(O)cc1,training,0.0
O=[N+]([O-])c1c(CC#N)cccc1,training,0.0
OCC#C,training,0.0
O=C(O)c1c(C(=O)O)cccc1C(=O)O,training,0.0
Clc1cc2c(cc1)cccc2,training,0.0
N(CCCCCCN(C)C)(C)C,training,0.0
O=NOCCC(C)C,training,0.0
O=CC=C,training,0.0
O=C1c2c(O)cccc2C(=O)c2c1c(O)ccc2,training,0.0
O=C1C[C@H]2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)CC1,training,0.0
O=C(OC)c1ccc(C(=O)O)cc1,training,0.0
N#C/C(/N)=C(/N)\C#N,training,0.0
O=[N+]([O-])c1c(N)cc(N)cc1,training,0.0
O=C(c1c(O)cc(OC)cc1)c1c(O)cccc1,training,0.0
S=C1NC=NC2N=CNC12,training,0.0
S(=O)(=O)(O)c1cc2nc(-c3ccccc3)[nH]c2cc1,training,0.0
S(=O)(=O)([O-])CC[N+]C,training,0.0
O(CC)c1cc(N)ccc1,training,0.0
ClCC(O)C,training,0.0
N#Cc1c(C#N)cccc1,training,0.0
O=C(OC)C=C,training,0.0
O=C(OC(=O)C(C)C)C(C)C,training,0.0
O(CC)c1c(N)cccc1,training,0.0
O=C1NC(=O)c2c1cccc2,training,0.0
O=C(N)c1c(N=NN(C)C)nc[nH]1,training,0.0
O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@]1(O)C)[C@H]1[C@H](O)[C@@H](N(C)C)C[C@@H](C)O1,training,0.0
Clc1cc(C(=O)OC)ccc1,training,0.0
O=[N+]([O-])c1cc(OCCO)c(NCCO)cc1,training,0.0
C1=CCCC=CCC1,training,0.0
S(=O)(=O)(O)c1c(O)c(C(=O)O)cc(N)c1,training,0.0
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,training,1.0
Oc1c(O)ccc(CCN)c1,training,0.0
O=C(N)CCCCC,training,0.0
OC(C#CC(O)(C)C)(C)C,training,0.0
S(c1c(C)cc(O)c(C(C)(C)C)c1)c1c(C)cc(O)c(C(C)(C)C)c1,training,1.0
O=C1NC(=O)C=CN1,training,0.0
O1CCCC1,training,0.0
S(=O)(=O)(O)c1cc(N)ccc1,training,0.0
O=C(O)CCCCCCCCCC,training,0.0
O=C(O)[C@@H](N)Cc1c2c([nH]c1)ccc(O)c2,training,0.0
O(C)C1=CC(=O)OC(CCc2ccccc2)C1,training,0.0
ClC(=O)OCC,training,0.0
S(=O)(=O)(Nc1sc(C)nn1)c1ccc(N)cc1,training,0.0
BrCCO,training,0.0
S(CCSc1ccccc1)c1ccccc1,training,0.0
S(=O)(=O)([O-])C(F)(F)F,training,0.0
O=C(C)c1c(OCC)cc(OCC)c(OCC)c1,training,0.0
C(CCCCCCC)CCCCCCC1OC1,training,0.0
S(=O)(=O)(O)c1cc(N)c(O)cc1,training,0.0
ClC1(Cl)C(Cl)=C1Cl,training,0.0
