smiles,group,EC
OC(c1ccccc1)(c1ccccc1)C1CCN(CCCC(O)c2ccc(C(C)(C)C)cc2)CC1,training,0.0
O=C1N(Cc2nc(C)c3c(n2)cccc3)C(=O)c2n(CC#CC)c(N3CC(N)CCC3)nc2N1C,training,0.0
O=C(O)C(NC(=O)c1ccc(NCC2N(C=O)C=3C(=O)N=C(N)NC=3NC2)cc1)CCC(=O)O,training,0.0
O=C(OCC)CNC(C(=O)N1C(C(=O)NCc2ccc(C(=NO)N)cc2)CC1)C1CCCCC1,training,0.0
O=C(c1c(-c2ccc(O)cc2)sc2c1ccc(O)c2)c1ccc(OCCN2CCCCC2)cc1,training,0.0
O=C(OCC)C(NC1C(=O)N(CC(=O)O)CC(c2sccc2)SC1)CCc1ccccc1,training,0.0
Clc1c2C(=C)C3C(O)C4C(O)(C(=O)C(C(=O)N)=C(O)C4N(C)C)C(O)=C3C(=O)c2c(O)cc1,training,0.0
Fc1ccc(C(c2ccc(F)cc2)=C2CCN(CCC=3C(=O)N4C(SC=C4)=NC=3C)CC2)cc1,training,0.0
Clc1nc2nc(N3C(=O)C=4SCCSC=4C3OC(=O)N3CCN(C)CC3)ccc2cc1,training,0.0
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(O)(C(=O)COC(=O)C)C(OC(=O)C)C1)CC2O,training,0.0
O(C(COCc1ccccc1)C1C(OCc2ccccc2)C(O)C(OCC)O1)Cc1ccccc1,training,0.0
O(C)c1c(OC)cc2c(C(CC3C(CC)CN4C(c5c(cc(OC)c(OC)c5)CC4)C3)NCC2)c1,training,0.0
O=C(Nc1c2OC(c3[nH]nnn3)=CC(=O)c2ccc1)c1ccc(OCCCCc2ccccc2)cc1,training,0.0
Clc1c(OC)ccc(CNc2c(C(=O)NCc3ncccn3)cnc(N3C(CO)CCC3)n2)c1,training,0.0
O(C1C(O)C(OC2C(O)C(N)C(O)C(CO)O2)C(N)CC1N)C1C(O)C(O)C(O)C(CN)O1,training,0.0
Clc1c(NC(=O)c2sc(Nc3nc(C)nc(N4CCN(CCO)CC4)c3)nc2)c(C)ccc1,training,0.0
O=C(OC1(C(=O)COC(=O)CC)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCC,training,0.0
S(=O)(=O)(NC(=O)NC1CCC(C)CC1)c1ccc(CCNC(=O)N2C(=O)C(CC)=C(C)C2)cc1,training,0.0
O=C1N(CC2C(CN3CCN(c4nsc5c4cccc5)CC3)CCCC2)C(=O)C2C1C1CC2CC1,training,0.0
FC12C3(C)C(C(F)CC1C1C(C)(C(O)(C(=O)COC(=O)C(C)(C)C)C(C)C1)CC2O)=CC(=O)C=C3,training,0.0
FC(F)(F)COc1c(OCCNC(Cc2cc(C(=O)N)c3N(CCCO)CCc3c2)C)cccc1,training,0.0
O=C(OC(CCCCCCCCCCC)CC1C(CCCCCC)C(=O)O1)C(NC=O)CC(C)C,training,0.0
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(OC(=O)c3ccccc3)(C(=O)CO)C(C)C1)CC2O,training,0.0
O=C(C)C1(O)CC(OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,training,0.0
O=C(OCC)C(NC(C(=O)N1C(C(=O)O)Cc2c(cc(OC)c(OC)c2)C1)C)CCc1ccccc1,training,0.0
O=C(Nc1ccc(C(=O)N2c3c(-c4[nH]c(C)nc4CC2)cccc3)cc1)c1c(-c2ccccc2)cccc1,training,0.0
Clc1ccc(OC(C(=O)OC(COC(=O)c2cnccc2)COC(=O)c2cnccc2)(C)C)cc1,training,0.0
BrC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training,0.0
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C3(C(=O)COC(=O)C)OC4(OC3C1)CCCC4)CC2O,training,0.0
C(N1CCNCCCNCCNCCC1)c1ccc(CN2CCNCCCNCCNCCC2)cc1,training,0.0
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(OC(=O)CC)(C(=O)COC(=O)CC)C(C)C1)CC2O,training,0.0
S(=O)(=O)(N(CC(O)C(NC(=O)OC1COCC1)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,training,0.0
O=C1C(C)(C)C(O)CC(=O)NC(C(=Cc2nc(C)sc2)C)CC2C(C)(O2)CCCC(C)C(O)C1C,training,0.0
P(=O)(OP(=O)(OCC1C(O)C(O)C(n2c3ncnc(N)c3nc2)O1)O)(OP(=O)(O)O)O,training,0.0
O=C(OCC1=C(C(=O)OC(OC(=O)C)C)N2C(=O)C(NC(=O)C(=NOC)c3occc3)C2SC1)N,training,0.0
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3nc(N)sc3)C2SC1)c1n(C)nnn1,training,0.0
FC1(F)CCC(C(=O)NC(CCN2C3CC(n4c(C(C)C)nnc4C)CC2CC3)c2ccccc2)CC1,training,0.0
O=C(O)c1c(-c2ccc(Cn3c(CCC)nc4c(C)cc(-c5n(C)c6c(n5)cccc6)cc34)cc2)cccc1,training,0.0
S(CC(=O)OC1C2(C)C(C)CCC3(C(C)C(O)C(C=C)(C)C1)C2C(=O)CC3)C1CC2N(C)C(C1)CC2,training,0.0
O=C(NC(C)(C)C)NC(C(C)(C)C)C(=O)N1C(C(=O)NC(C(=O)C(=O)N)CC2CCC2)C2C(C)(C)C2C1,training,0.0
S(CC1=C(C(=O)O)N2C(=O)C(OC)(NC(=O)C(C(=O)O)c3ccc(O)cc3)C2OC1)c1n(C)nnn1,training,0.0
S(CCC)c1nc(NC2C(c3cc(F)c(F)cc3)C2)c2nnn(C3C(O)C(O)C(OCCO)C3)c2n1,training,0.0
O=C(OCC=C(C=CC=C(C=CC=1C(C)(C)CCCC=1C)C)C)CCCCCCCCCCCCCCC,training,0.0
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3nc(N)sc3)C2SC1)c1n(CCN(C)C)nnn1,training,0.0
O=C(C)C1(O)CC(OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,training,0.0
S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(CCN2C(=O)C(C)(C)c3c(C2=O)cc(OC)cc3)cc1,training,0.0
O=C1OC=C(C2C3(C)C(O)(C4C(C5(C)C(=CC(OC6C(O)C(O)C(O)C(C)O6)CC5)CC4)CC3)CC2)C=C1,training,0.0
Clc1c(C2(Cn3ncnc3)OC(COc3ccc(N4CCN(C(C)C)CC4)cc3)CO2)ccc(Cl)c1,training,0.0
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C3(C(=O)COC(=O)CC(C)(C)C)OC(C)(C)OC3C1)CC2O,training,0.0
S(=O)(=O)(C)N1C(=O)N(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)C(C)(C)SC23)c2ccccc2)CC1,training,0.0
S(=O)(=O)(O)Cn1c(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(O)c4ccccc4)C3SC2)nnn1,training,0.0
S(=O)(=O)(N(CC(O)C(NC(=O)OC1C2C(OC1)OCC2)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,training,0.0
O=CC12C3C(C4(O)C(C)(C(C5=CC(=O)OC5)CC4)CC3)CCC1CC(OC1C(O)C(OC)C(O)C(C)O1)CC2,training,0.0
FC(F)(F)c1cc2N(CCCN3CCN(CCOC(=O)CCCCCC)CC3)c3c(Sc2cc1)cccc3,training,0.0
S(=O)(=O)(Nc1c(Oc2c(OC)cccc2)c(OCCO)nc(-c2ncccn2)n1)c1ccc(C(C)(C)C)cc1,training,0.0
O=C(N)C(CNC(=O)C(C(C)C)CC(O)C(N)CC(C(C)C)Cc1cc(OCCCOC)c(OC)cc1)(C)C,training,0.0
S(=O)(=O)(Nc1cc2c(C(=O)c3ccc(OCCCN(CCCC)CCCC)cc3)c(CCCC)oc2cc1)C,training,0.0
S(=O)(=O)(O)CC12C(=O)C(=Cc3ccc(C=C4C(=O)C5(CS(=O)(=O)O)C(C)(C)C4CC5)cc3)C(C1(C)C)CC2,training,0.0
P(=O)(OC(OC(=O)CC)C(C)C)(CC(=O)N1C(C(=O)O)CC(C2CCCCC2)C1)CCCCc1ccccc1,training,0.0
S(CC(NC(=O)c1c(C)c(O)ccc1)C(O)CN1C(C(=O)NC(C)(C)C)CC2C(C1)CCCC2)c1ccccc1,training,0.0
O=C(OCC1=C(C)OC(=O)O1)c1c2n(Cc3ccc(-c4c(C5=NOC(=O)N5)cccc4)cc3)c(OCC)nc2ccc1,training,0.0
Ic1c(N)c(I)cc(I)c1CC(C(=O)O)CC,training,0.0
S(CC1=C(C(=O)O)N2C(=O)C(OC)(NC(=O)C3SC(=C(C(=O)O)C(=O)N)S3)C2SC1)c1n(C)nnn1,training,0.0
O=C(OC1C(OC)C(C(=O)OC)C2C(C1)CN1C(c3[nH]c4c(c3CC1)cccc4)C2)c1cc(OC)c(OC)c(OC)c1,training,0.0
Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CNCCS(=O)(=O)C)cc2)cc3)c1,training,0.0
O=C(NC1(C)C(=O)N2C(O)(O1)C1N(C(=O)C2Cc2ccccc2)CCC1)C1C=C2c3c4c([nH]cc4CC2N(C)C1)ccc3,training,0.0
O(CCOCCOCCOCCOCCO)CCOCCOCCOCCOCCCCCCCCCCCC,training,0.0
S(=O)(=O)(N(CC(OP(=O)(O)O)C(NC(=O)OC1COCC1)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,training,0.0
O=C(Nc1c(O)c2C(=O)C3=C(O)C4(O)C(=O)C(C(=O)N)=C(O)C(N(C)C)C4CC3Cc2c(N(C)C)c1)CNC(C)(C)C,training,0.0
Clc1cc2nc(C=Cc3cc(C(SCC4(CC(=O)O)CC4)CCc4c(C(O)(C)C)cccc4)ccc3)ccc2cc1,training,0.0
O=C(Oc1cc2c(CC)c3c(nc2cc1)C=1N(C(=O)C2=C(C(O)(CC)C(=O)OC2)C=1)C3)N1CCC(N2CCCCC2)CC1,training,0.0
FC(F)(F)c1cc(N2CCN(CCOC(=O)c3c(Nc4c5c(ncc4)cc(C(F)(F)F)cc5)cccc3)CC2)ccc1,training,0.0
O(C)c1c(O)c(OC)cc(C2c3c(C(OC4C(O)C(O)C5OC(C)OCC5O4)C4C2C(=O)OC4)cc2OCOc2c3)c1,training,0.0
FC(F)(F)c1cc2N(CCCN3CCN(CCOC(=O)CCCCCCCCC)CC3)c3c(Sc2cc1)cccc3,training,0.0
O=C(NC1(C)C(=O)N2C(O)(O1)C1N(C(=O)C2Cc2ccccc2)CCC1)C1C=C2c3c4c(n(C)cc4CC2N(C)C1)ccc3,training,0.0
Ic1c(N=CN(C)C)c(I)cc(I)c1CCC(=O)O,training,0.0
S(=O)(=O)(Nc1c(Oc2c(OC)cccc2)c(OCCO)nc(-c2cc(-c3[nH]nnn3)ncc2)n1)c1ncc(C(C)C)cc1,training,0.0
O=[N+]([O-])c1cc(C2C(C(=O)OCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)=C(C)NC(C)=C2C(=O)OC)ccc1,training,0.0
Clc1ccc(OC(C(=O)OC2CC=3C(C)(C4C(C5C(C)(C(C(CCC(C(C)C)CC)C)CC5)CC4)CC=3)CC2)(C)C)cc1,training,0.0
O=[N+]([O-])c1cc(C2C(C(OC(CN(CCC(c3ccccc3)c3ccccc3)C)(C)C)=O)=C(C)NC(C)=C2C(=O)OC)ccc1,training,0.0
O=C(NC1C(O)Cc2c1cccc2)C(CC(O)CN1C(C(=O)NC(C)(C)C)CN(Cc2cnccc2)CC1)Cc1ccccc1,training,0.0
Ic1c(NC(=O)C)c(I)c(C(=O)NC)c(I)c1C(=O)O,training,0.0
Ic1c(NC(=O)C)c(I)c(C(=O)O)c(I)c1NC(=O)C,training,0.0
Ic1c(N(C(=O)C)CC(C(=O)O)C)c(I)cc(I)c1N,training,0.0
P(=O)(O)(O)N1C(=O)N=C(CN2C(c3ccc(F)cc3)C(OC(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OCC2)N1,training,0.0
FC(F)(F)c1cc(C(F)(F)F)cc(C(N(C(=O)N2C(c3c(C)cc(F)cc3)CC(N3CCN(C(=O)C)CC3)CC2)C)C)c1,training,0.0
O=C(OCOC(=O)C1=C(C=Cc2c(C)ncs2)CSC2C(NC(=O)C(=NOC)c3nc(N)sc3)C(=O)N12)C(C)(C)C,training,0.0
O=C(CN1CCN(c2nc(N3CCCC3)nc(N3CCCC3)c2)CC1)C1C2(C)C(C3C(C4(C)C(=CC(=O)C=C4)CC3)=CC2)CC1C,training,0.0
Clc1ccc(OC(C(=O)Oc2c(C)c(C)c3OC(CCCC(CCCC(CCCC(C)C)C)C)(C)CCc3c2C)(C)C)cc1,training,0.0
Ic1c(N(C(=O)C)C)c(I)c(C(=O)O)c(I)c1NC(=O)C,training,0.0
O=C(NC(CC(O)C(NC(=O)COc1c(C)cccc1C)Cc1ccccc1)Cc1ccccc1)C(C(C)C)N1C(=O)NCCC1,training,0.0
Ic1c(NC(=O)CCC)c(I)cc(I)c1CC(C(=O)O)CC,training,0.0
S(=O)(=O)(N1C(=O)C2(c3c1ccc(OCC)c3)CCC(OCCN1CCOCC1)CC2)c1c(OC)cc(C(=O)NC(C)(C)C)cc1,training,0.0
Ic1c(NC(=O)C)c(I)c(C(=O)NCCO)c(I)c1C(=O)O,training,0.0
Ic1c(OCCN(CC)CC)c(I)cc(C(=O)c2c(CCCC)oc3c2cccc3)c1,training,0.0
O=CC(O)C(O)C(OC1C(O)C(O)C(OC2C(O)C(O)C(NC3C(O)C(O)C(O)C(CO)=C3)C(C)O2)C(CO)O1)C(O)CO,training,0.0
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(NC(=O)N3C(=O)C(=O)N(CC)CC3)c3ccc(O)cc3)C2SC1)c1n(C)nnn1,training,0.0
Ic1c(Oc2cc(I)c(O)cc2)c(I)cc(CC(N)C(=O)O)c1,training,0.0
Brc1[nH]c2c3c(ccc2)C2=CC(C(=O)NC4(C(C)C)C(=O)N5C(O)(O4)C4N(C(=O)C5CC(C)C)CCC4)CN(C)C2Cc13,training,0.0
O(C)c1c(O)c(OC)cc(C2c3c(C(OC4C(O)C(O)C5OC(c6sccc6)OCC5O4)C4C2C(=O)OC4)cc2OCOc2c3)c1,training,0.0
O=C(NC(C(O)CN1C(C(=O)NC(C)(C)C)CC2C(C1)CCCC2)Cc1ccccc1)C(NC(=O)c1nc2c(cc1)cccc2)CC(=O)N,training,0.0
Oc1cc(C2=[cH0]3[nH][cH0](=C(c4cc(O)ccc4)C4=NC(=C(c5cc(O)ccc5)c5[nH]c(C(c6cc(O)ccc6)=C6N=C2C=C6)cc5)CC4)cc3)ccc1,training,0.0
Clc1ccc(OC(C(=O)OCCSCCCCCCCCCCSCCOC(=O)C(Oc2ccc(Cl)cc2)(C)C)(C)C)cc1,training,0.0
O=C1C2(OC2)CC(C)C(OC2C(O)C(N(C)C)CC(C)O2)C(C)C(OC2OC(C)C(O)C(OC)C2)C(C)C(=O)OC(C)C(C)C(O)C1C,training,0.0
O=C(NC1C(=O)N2C(C(=O)O)=C(C=C3C(=O)N(C4CN(C(=O)OCC5=C(C)OC(=O)O5)CC4)CC3)CSC12)C(=NO)c1nc(N)sn1,training,0.0
O=C(OC)NC(C(=O)NN(CC(O)C(NC(=O)C(NC(=O)OC)C(C)(C)C)Cc1ccccc1)Cc1ccc(-c2ncccc2)cc1)C(C)(C)C,training,0.0
Clc1c(C2(Cn3ncnc3)OC(COc3ccc(N4CCN(c5ccc(N6C(=O)N(C(CC)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1,training,0.0
O=C(NC(C(=O)NC(C(=O)C1(C)OC1)CC(C)C)Cc1ccccc1)C(NC(=O)C(NC(=O)CN1CCOCC1)CCc1ccccc1)CC(C)C,training,0.0
O=C(OCc1scnc1)NC(C(O)CC(NC(=O)C(NC(=O)N(Cc1nc(C(C)C)sc1)C)C(C)C)Cc1ccccc1)Cc1ccccc1,training,0.0
O=C1CC2C(OC)C(CC(O)CN)OC2CC2C(=C)C(C)CC(O2)CCC2C(=C)CC(O2)CCC23OC4C5OC(C(O2)C5OC2C4OC(C1)CC2)C3,training,0.0
Clc1ccc(C(N2CCN(CCOCCOC(=O)c3c(O)c(Cc4c(O)c(C(=O)O)cc5c4cccc5)c4c(c3)cccc4)CC2)c2ccccc2)cc1,training,0.0
O(C)C1(C)C(OC2C(O)C(N(C)C)CC(C)O2)C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C(C)C(=O)OC(CC)C(O)(C)C(O)C(C)C(=O)C(C)C1,training,0.0
O=C(OC)C1(c2c(OC)cc3N(C)C4C(O)(C(=O)N)C(O)C5(CC)C6N(CC=C5)CCC46c3c2)c2[nH]c3c(c2CCN2CC(O)(CC)CC(C1)C2)cccc3,training,0.0
O=C1OCC(C2C3(C)C(O)(C4C(C5(C)C(CC(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(O)C(O)C8)C(O)C7)C(O)C6)CC5)CC4)CC3)CC2)=C1,training,0.0
S(CCC(NC(=O)C(NC(=O)CCNC(=O)OC(C)(C)C)Cc1c2c([nH]c1)cccc2)C(=O)NC(C(=O)NC(C(=O)N)Cc1ccccc1)CC(=O)O)C,training,0.0
O=C(OCc1scnc1)NC(CCC(NC(=O)C(NC(=O)N(Cc1nc(C(C)C)sc1)C)CCN1CCOCC1)Cc1ccccc1)Cc1ccccc1,training,0.0
Ic1c(N(C(=O)CO)C)c(I)c(C(=O)NCC(O)CO)c(I)c1C(=O)NCC(O)CO,training,0.0
Ic1c(NC(=O)C(O)C)c(I)c(C(=O)NC(CO)CO)c(I)c1C(=O)NC(CO)CO,training,0.0
O=C(OC1C(O)(C(=O)OC)C2N(C)c3c(cc(c(OC)c3)C3(C(=O)OC)c4[nH]c5c(c4CN4CC(CC)=CC(C3)C4)cccc5)C32C2C1(CC)C=CCN2CC3)C,training,0.0
O=C1OCC(C2C3(C)C(O)(C4C(C5(C)C(CC(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(O)C(O)C8)C(O)C7)C(O)C6)CC5)CC4)CC3)CC2O)=C1,training,0.0
O=C1OCC(C2C3(C)C(O)(C4C(C5(C)C(CC(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(O)C(O)C8)C(O)C7)C(O)C6)CC5)CC4)CC3O)CC2)=C1,training,0.0
Ic1c(N(C(=O)C)C)c(I)c(C(=O)NC(C=O)C(O)C(O)C(O)CO)c(I)c1NC(=O)C,training,0.0
O=C1OCC(C2C3(C)C(O)(C4C(C5(C)C(CC(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(OC)C(O)C8)C(O)C7)C(O)C6)CC5)CC4)CC3O)CC2)=C1,training,0.0
N(CC)CC,training,1.0
OC(CN)C,training,1.0
ClC(=O)C,training,1.0
NC(CC)(C)C,training,1.0
NCCC(C)C,training,1.0
O=C(O)CCC,training,1.0
FC(F)C(=O)O,training,1.0
O=C1OC(=O)C=C1,training,1.0
FC(F)(F)CN,training,1.0
NC1CCCCC1,training,1.0
CN1CCCCC1,training,1.0
O=C(O)C(=CC)C,training,1.0
NC1CCNCC1,training,1.0
N(CCC)CCC,training,1.0
N(CCCC)CC,training,1.0
O=C(O)COCC,training,1.0
C(=C)c1cnccc1,training,1.0
NCc1ccncc1,training,1.0
O=C(O)CCCC#C,training,1.0
O=C(O)C#CCCC,training,1.0
NCc1sccc1,training,1.0
NC1CCC(C)CC1,training,1.0
NCCCCCCN,training,1.0
C(C)c1cnc(C)cc1,training,1.0
NCc1ccc(C)cc1,training,1.0
Oc1cc(C)c(C)cc1,training,1.0
ClCC=CCCl,training,1.0
O=C(O)C=CCCCC,training,1.0
ClS(=O)(=O)CC,training,1.0
OCCC1NCCCC1,training,1.0
N(CCC)(CCC)CC,training,1.0
O=C(O)C(=O)C(C)(C)C,training,1.0
NCCN1CCOCC1,training,1.0
O=C(O)COCCCC,training,1.0
Oc1c(CC=C)cccc1,training,1.0
O=Cc1ccc(OC)cc1,training,1.0
O(C)c1ccc(CN)cc1,training,1.0
O(C)c1cc(CN)ccc1,training,1.0
O=C(O)C=CCCCCC,training,1.0
Clc1c(S)cccc1,training,1.0
ClC(=O)C1CCCCC1,training,1.0
S(C#N)Cc1ccccc1,training,1.0
O(C)c1ccc(C(N)C)cc1,training,1.0
O=C(OC(=O)C=CC)C=CC,training,1.0
ClC(OC(=O)OC(C)C)C,training,1.0
S(=O)(=O)(O)c1ccc(O)cc1,training,1.0
ClC(=O)c1ccc(Cl)cc1,training,1.0
ClCc1c(CCl)cccc1,training,1.0
N#CCCN(CCC#N)CCC#N,training,1.0
Oc1ccc(CCCCCC)cc1,training,1.0
BrC(C(=O)O)C(C)C,training,1.0
O(C)c1c(OC)ccc(CCN)c1,training,1.0
S(=O)(=O)(OC)c1ccc(C)cc1,training,1.0
BrCC(=O)c1ccccc1,training,1.0
Brc1ccc(CCN)cc1,training,1.0
BrC(C(=O)OCC)C(C)C,training,1.0
Cl[Si](Cl)(Cl)CCCCl,training,1.0
BrCC(=O)c1ccc(O)cc1,training,1.0
BrCc1cc([N+](=O)[O-])ccc1,training,1.0
BrCc1c([N+](=O)[O-])cccc1,training,1.0
O=C=NCC1(C)CC(C)(C)CC(N=C=O)C1,training,1.0
N(CCCCC)(CCCCC)CCCCC,training,1.0
ClS(=O)(=O)c1ccc(NC(=O)C)cc1,training,1.0
BrCc1c(Br)cccc1,training,1.0
N(CCCCCCCC)(CCCCCCCC)C,training,1.0
ClS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,training,1.0
P(=O)(O)(O)C(C(=O)O)(CC(=O)O)CCC(=O)O,training,1.0
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N[Si](C)(C)N1,training,1.0
N(CC(CCCC)CC)(CC(CCCC)CC)CC(CCCC)CC,training,1.0
O=NOCCCCC,training,0.0
O=C(N)c1cnccc1,training,0.0
NC1C(c2ccccc2)C1,training,0.0
O=C(O)c1ccc(N)cc1,training,0.0
n12nnnc1CCCCC2,training,0.0
NC12CC3CC(C1)CC(C2)C3,training,0.0
O=C(O)C1=NC(=O)NC(=O)N1,training,0.0
SCC(NC(=O)C)C(=O)O,training,0.0
Oc1c(C)cc(O)c2c1cccc2,training,0.0
Oc1c(C(C)C)cccc1C(C)C,training,0.0
O=C(N)c1c(N=NN(C)C)[nH]cn1,training,0.0
FC(F)(F)C(OCF)C(F)(F)F,training,0.0
O=C(C(N(CC)CC)C)c1ccccc1,training,0.0
Clc1ccc(C(CN)CC(=O)O)cc1,training,0.0
O=[N+]([O-])c1sc(N2C(=O)NCC2)nc1,training,0.0
O=C1C(CC)(c2ccccc2)CCC(=O)N1,training,0.0
O=C(OCC(O)CO)CCCCCCC,training,0.0
O=[N+]([O-])c1oc(C=NN2C(=O)OCC2)cc1,training,0.0
O(CC)c1c(OCC2OCCNC2)cccc1,training,0.0
FC=1C(=O)NC(=O)N(C2C(O)C(O)C(C)O2)C=1,training,0.0
O=C(Oc1cc(C(N(C)C)C)ccc1)N(CC)C,training,0.0
O=C1N(C)C(=O)c2n(CC(O)CO)cnc2N1C,training,0.0
O(CCN(C)C)c1c(Cc2ccccc2)cccc1,training,0.0
S(=O)(=O)(N)c1sc2c(n1)ccc(OCC)c2,training,0.0
O=C1C(N2C(=O)c3c(c(N)ccc3)C2)CCC(=O)N1,training,0.0
ClCCNP1(=O)N(CCCl)CCCO1,training,0.0
O=C(OCC)C1(c2ccccc2)CCN(C)CCC1,training,0.0
O(C(c1c(C)cccc1)c1ccccc1)CCN(C)C,training,0.0
S(=O)(=O)(Nc1ccc(C(O)CNC(C)C)cc1)C,training,0.0
O=C(OC1CC(C)(C)CC(C)C1)C(O)c1ccccc1,training,0.0
O=C1C(CN2CCOCC2)CCc2[nH]c(C)c(CC)c12,training,0.0
O=C(Nc1c(C)cccc1C)C(N(CCC)CC)CC,training,0.0
N(CCC=C1c2c(cccc2)CCc2c1cccc2)(C)C,training,0.0
N(C(C)(C)C)C(CC(c1ccccc1)c1ccccc1)C,training,0.0
Oc1cc2C3(C)C(C)C(N(CC=C(C)C)CC3)Cc2cc1,training,0.0
O=[N+]([O-])c1oc(C=NN2C(C)CS(=O)(=O)CC2)cc1,training,0.0
P(=O)(OCOc1c(C(C)C)cccc1C(C)C)(O)O,training,0.0
O=C(OC1CC2N(C)C(C1)CC2)C(CO)c1ccccc1,training,0.0
O(CC(O)CNC(C)(C)C)c1c(C2CCCC2)cccc1,training,0.0
O(N=C1c2c(cccc2)CCc2c1cccc2)CCN(C)C,training,0.0
N(CCC=C1c2c(SCc3c1cccc3)cccc2)(C)C,training,0.0
O(C)c1c2OC3C(O)C=CC4C53c2c(cc1)CC4N(C)CC5,training,0.0
O=C1C(CCC)C(=O)N2N1C(N(C)C)=Nc1c2cc(C)cc1,training,0.0
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,training,0.0
O=C(CC(c1ccccc1)C=1C(=O)Oc2c(C=1O)cccc2)C,training,0.0
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,training,0.0
Clc1ccc(-c2oc(COC(C(=O)O)(C)C)c(C)n2)cc1,training,0.0
O=C(NC1C(OC(CC)CC)C=C(C(=O)OCC)CC1N)C,training,0.0
O=C(CCNC(C(O)c1ccccc1)C)c1cc(OC)ccc1,training,0.0
FC(F)(F)c1ccc(C(=NOCCN)CCCCOC)cc1,training,0.0
Clc1ccc(C(=O)c2ccc(OC(C(=O)O)(C)C)cc2)cc1,training,0.0
N(CCCN(c1ccccc1)C1Cc2c(cccc2)C1)(CC)CC,training,0.0
O(CCCCC)c1c(OCC)cc(C2C(=O)NC(=O)S2)cc1,training,0.0
O=C(O)C1C(C)(C)SC2C(N=CN3CCCCCC3)C(=O)N12,training,0.0
S(C(=O)C(c1ccccc1)c1ccccc1)CCN(CC)CC,training,0.0
O(C)c1cc2N(CC(CN(C)C)C)c3c(Sc2cc1)cccc3,training,0.0
Clc1ccc(-c2c(CC(=O)O)nn(-c3ccc(F)cc3)c2)cc1,training,0.0
Clc1c(S(=O)(=O)N)cc(C(=O)O)c(NCc2occc2)c1,training,0.0
OC(CNC(Cc1cc2OCOc2cc1)C)c1cc(O)c(O)cc1,training,0.0
O=C(C)C1C2(C)C(C3C(C(=O)C2)C2(C)C(CC(O)CC2)CC3)CC1,training,0.0
O=C(CC1N(C)C(CC(O)c2ccccc2)CCC1)c1ccccc1,training,0.0
O(C1C(O)C(O)(CO)OC1CO)C1C(O)C(O)C(O)C(CO)O1,training,0.0
ClC(Cl)(Cl)SN1C(=O)C(C(CCCC)CC)NC1=O,training,0.0
Oc1c2OC3C(O)CCC4(O)C53c2c(cc1)CC4N(CC1CCC1)CC5,training,0.0
O=C(OCC#CCN(CC)CC)C(O)(c1ccccc1)C1CCCCC1,training,0.0
Clc1ccc(C(=O)c2c(C)n(CC(=O)O)c3c2ccc(OC)c3)cc1,training,0.0
S(SCc1c(CO)c(O)c(C)nc1)Cc1c(CO)c(O)c(C)nc1,training,0.0
O=C(NC(C)(C)C)C1C2(C)C(C3C(C4(C)C=CC(=O)NC4CC3)CC2)CC1,training,0.0
Fc1c(F)cc(F)c2sc(Cc3c4c(n(CC(=O)O)c3)cccc4)nc12,training,0.0
O=C(OC)CCC=C=CCC1C(C=CC(O)(CCCCC)C)C(O)CC1O,training,0.0
Clc1cc2C(c3c(F)cccc3)=NCC(=S)N(CC(F)(F)F)c2cc1,training,0.0
