smiles,group,CYP3A4-inh
Fc1ccc(C=2C(=O)N(Cc3sccc3)c3nc(OC)ncc3N=2)cc1,training,1.0
O=C(N1CC2(CN(c3cc(-c4ccccc4)ccc3)CC2)CCC1)c1ccncc1,training,1.0
O(C)c1ccc(N2C(=O)C(CCc3ccccc3)=Nc3c2nc(N2CCOCC2)nc3)cc1,training,1.0
N#Cc1c(-c2cc3c(NCc4ccccc4)ncnc3cc2)cccc1,training,1.0
O=C(OC)N1CCC2(CN(c3ccncc3)CCC2)CC1,training,1.0
O(C)c1ccc(Oc2nc3N(CCC#N)C(=O)C(C)=Nc3cn2)cc1,training,1.0
O=C(N(C)C)c1ccc(-c2cc3c(NCc4ccccc4)ncnc3cc2)cc1,training,1.0
Clc1c(N(NC(=O)NN)C)ncc(C(F)(F)F)c1,training,1.0
O=C(N1CCCCCC1)c1noc2-c3c(cc(OC)cc3)CCc12,training,1.0
S(=O)(=O)(CCC(=O)NCCCN1CCN(c2c(F)cccc2)CC1)Cc1c(C)cccc1,training,1.0
S(=O)(=O)(N1CCC(C(=O)Nc2cc(OC)cc(OC)c2)CC1)c1c2nonc2ccc1,training,1.0
O(CCCN1C(=O)CN(C(=O)C1c1ccc(OC)cc1)C1CCCCCC1)CC,training,1.0
Fc1c(COc2c(OC)cc(CNCCc3c4c([nH]c3)cccc4)cc2)cccc1,training,1.0
Clc1c(-c2c(NCc3c(OC)cccc3)ncnc2)cccc1,training,1.0
Fc1c(N(C(=O)Cc2sccc2)C(C(=O)NCc2occc2)c2ccccc2)cccc1,training,1.0
S(=O)(=O)(NC1C(N2CCN(C(=O)c3ccc(C)cc3)CC2)c2c3c(cccc13)ccc2)c1ccccc1,training,1.0
N#Cc1cc(-c2c(NCc3ncc(C)nc3)ncnc2)ccc1,training,1.0
N(c1nc(-c2c(C)cccc2)nc2c1cccc2)c1ccncc1,training,1.0
N(CCN1CCOCC1)c1nc(-c2cc3OCOc3cc2)nc2c1cccc2,training,1.0
O(C)c1ccc(C=2C(=O)N(c3ccccc3)c3nc(N4CCNCC4)ncc3N=2)cc1,training,1.0
O=C(NC(c1ccccc1)C1C(CCCC)C1)c1ccccc1,training,1.0
Fc1ccc(CN2C(=O)C(c3ccc(F)cc3)=Nc3c2ncnc3)cc1,training,1.0
O(C)C=1C(=O)C(=CNNc2nc(N3CCCC3)nc(N3CCCC3)n2)C=CC=1,training,1.0
FC(F)(F)c1ccc(C(NC(=O)c2sccc2)C2C(CCCC)C2)cc1,training,1.0
S(=O)(=O)(N1CCC2(CN(C(=O)Nc3ccc(OC)cc3)CCC2)CC1)c1ccccc1,training,1.0
O(C(C)(C)C)C(=O)N1C2(C)C3C4=C(C(C)C(COC)C(COC)C4CCC3C(OCc3ccc(OC)cc3)OC2)C1,training,1.0
O=C(NCCc1[nH]c2c(n1)cccc2)C=Cc1ccc(OCCCC)cc1,training,1.0
O(C)c1ccc(N2C(=O)C(C)=Nc3c2nc(Oc2ccccc2)nc3)cc1,training,1.0
S(Cc1ccc(C(=O)OC)cc1)c1sc(NC(C)C)nn1,training,1.0
O=C(N(C)C)c1ccc(-c2cc3c(NCc4c(OC)cccc4)ncnc3cc2)cc1,training,1.0
S(Cc1ccc(C)cc1)c1n(Cc2ccc(F)cc2)c(C(F)(F)F)nn1,training,1.0
N(C(C1CC1)C1CC1)C=1OCCN=1,training,1.0
Brc1ccc(C=C(NC(=O)c2c(OC)cccc2)C(=O)NCC(=O)O)cc1,training,1.0
Clc1ccc(C=NC(C)(C)c2n(-c3c(C)cccc3C)nnn2)cc1,training,1.0
Brc1cc(-c2oc(C(=O)Nc3cc(NC(=O)c4occc4)ccc3)cc2)ccc1,training,1.0
Fc1cc(NC(=O)N2CC3(CCN(C(=O)c4occc4)CC3)CCC2)ccc1,training,1.0
O(CCN1C(=O)C(c2ccc(OC)cc2)=Nc2c1nc(Oc1ccc(OC)cc1)nc2)C,training,1.0
O=C(C(C#N)Cc1cc(O)c(O)cc1)N1c2c(cccc2)CC1,training,1.0
O(C)c1c(CNc2nc(-c3cc(C#N)ccc3)ncc2)cccc1,training,1.0
O=C(NCC)COC(=O)c1c2c(nc(-c3ccc(OC)cc3)c1)cccc2,training,1.0
O=C(N1CC2(CN(Cc3ccc(C#N)cc3)CC2)CCC1)c1occc1,training,1.0
N(Cc1ccccc1)c1n(C)c(-c2cc3OCOc3cc2)cn1,training,1.0
O(CCN1C(=O)C(c2cc(C#N)ccc2)=Nc2c1nc(OCc1ccccc1)nc2)C,training,1.0
S(=O)(=O)(NC1CCCCC1)c1ccc(CCC(=O)Nc2ccc(C)cc2)cc1,training,1.0
O=C(N1CCCCC1)c1cc2OCOc2cc1,training,1.0
O=C(Nc1ccccc1)CC1C(=O)N(C)C(=Nc2cc3c(n(CC)c4c3cccc4)cc2)S1,training,1.0
S(=O)(=O)(NCC1CCC(C(=O)NCc2cc3OCOc3cc2)CC1)c1c(C)cc(C)cc1C,training,1.0
O=C(NCCC(C)C)C(N(C(=O)c1c(N)c(C(=O)N)ns1)c1ccc(CC)cc1)c1c2c([nH]c1)cccc2,training,1.0
O=C(Nc1c(OC)cccc1)C1=C(C)N=C2N=C(c3ccc(N(C)C)cc3)NN2C1c1ccncc1,training,1.0
Brc1oc(C(=O)NNC(=S)Nc2c(C)ccc(C)c2)cc1,training,1.0
S(CCC(=O)NC(C)c1ccccc1)c1nc(C(F)(F)F)cc(-c2cc3OCOc3cc2)n1,training,1.0
O=C(N1CCC2(CN(c3ccc(-c4ccccc4)cc3)CCC2)CC1)c1nccnc1,training,1.0
n1(-c2ccc(-c3nc(-c4ccncc4)ncc3)cc2)c2c(nc1)cccc2,training,1.0
[SH0](=O)(Cc1c(C)c(OC)c(C)cn1)c1[nH]c2c(n1)ccc(OC)c2,training,1.0
C(C)c1ccc(C2=Nn3c(-c4sccc4)nnc3SC2)cc1,training,1.0
Clc1ccc(C2=C(C)NNC2=C2C(O)=CC(=O)C=C2)cc1,training,1.0
S(Cc1ccccc1)c1c(C#N)c2c(c(N3CCOCC3)n1)COC(C)(C)C2,training,1.0
S(CC#N)C=1N(Cc2ccccc2)C(=O)c2c(N=1)ccc(N1CCCCC1)c2,training,1.0
Clc1c(C(=O)NNC(=S)Nc2c(OC)cccc2)n(C)nc1C,training,1.0
O=C(N(CC(=O)NCCC(C)C)Cc1sccc1)Cn1nc(-c2cc(OC)c(OC)cc2)nn1,training,1.0
S(=O)(=O)(Nc1cc(-c2ncnc(N(Cc3occc3)C)c2)ccc1)C,training,1.0
O=C(N(CCc1ccccc1)CC=1C(=O)Nc2c(cc(OCC)cc2)C=1)N1CCCC1,training,1.0
Clc1c(CNCCO)cc(OCC)c(OCC(=O)NCCc2ccccc2)c1,training,1.0
Brc1cc(C(=O)NCCCC(=O)OCC)cnc1,training,1.0
O(C)c1cc(CN2C(=O)C(C)=Nc3c2nc(N(C)C)nc3)ccc1,training,1.0
O=C(Nc1scc(-c2cc(OC)c(OC)cc2)n1)CCN1C(=O)c2c(N=C1)cccc2,training,1.0
N(Cc1ncc(C)nc1)c1ncnc2c1cc(-c1cocc1)cc2,training,1.0
S(CC(=O)c1cc([N+](=O)[O-])ccc1)c1nc(C(F)(F)F)cc(C)n1,training,1.0
O=C(N1CCC2(CN(Cc3ccncc3)CCC2)CC1)c1occc1,training,1.0
O(C)c1c(-c2c(NCCc3c4c([nH]c3)ccc(OC)c4)ncnc2)cccc1,training,1.0
O(C)c1cc(-c2cc3c(NCc4cnccc4)ncnc3cc2)ccc1,training,1.0
O(C)c1cc(-c2c(-n3cncc3)ncnc2)ccc1,training,1.0
Brc1oc(C(=O)OCC(=O)Nc2sc3c(n2)ccc(C)c3)cc1,training,1.0
O=[N+]([O-])c1cc(C2=NOC3(C(=O)NCCC(C)C)C2CN(Cc2ccccc2)C3)ccc1,training,1.0
O=[N+]([O-])c1cc(C2=NOC3(C(=O)NCc4ccccc4)C2CN(Cc2ccccc2)C3)ccc1,training,1.0
S(CC(=O)Nc1sccn1)c1sc2c(n1)cccc2,training,1.0
Clc1cc(C)c(OCC(=O)NN=C2c3c(cccc3)CCC2)cc1,training,1.0
FC(F)(F)C=1n2nc(C(=O)N3CC(C(=O)OCC)CCC3)cc2N=C(c2cc3OCOc3cc2)C=1,training,1.0
Fc1ccc(Nc2scc(-c3c(C)nc(NC(=O)c4ccccc4)s3)n2)cc1,training,1.0
Oc1c(O)ccc(C=C(C#N)C#N)c1,training,1.0
O=C(NC1=C(C(=O)OC)SCC1)c1sccc1,training,1.0
O=C1C(=CNc2ccc(N(C)C)cc2)N=C(c2ccccc2)O1,training,1.0
Clc1c(OC)ccc(C(=O)Nc2ncc(Cl)cc2)c1,training,1.0
Fc1ccc(CC2(C(=O)OC)N(C(=O)c3ccccc3)CC3C2c2c(n(Cc4oc(C)cc4)c(C(=O)N4CCCC4)c2)C3)cc1,training,1.0
O=C(NCc1cc2OCOc2cc1)C1CN(C(=O)C1)C1CCCC1,training,1.0
Clc1ccc(C=2C(=O)N(CC3OCCC3)c3nc(Oc4ccc(OC)cc4)ncc3N=2)cc1,training,1.0
FC(F)(F)c1c(COC2OCC3(C)N(C(OC(C)(C)C)=O)CC=4C(C)C(COC(=O)C)C(COC(=O)C)C5C=4C3C2CC5)ccc(F)c1,training,1.0
Clc1cc(NC(=O)CN2C(=O)SCC2=O)c(OC)cc1,training,1.0
N(Cc1ccccc1)c1ncnc2c1cc(-c1cnccc1)cc2,training,1.0
S(Cc1ccccc1)c1n(C)c(CN2CCOCC2)nn1,training,1.0
O(C)c1c(CNc2ncnc3c2cc(-c2c(CN(C)C)cccc2)cc3)ccc(OC)c1,training,1.0
Brc1cc(C(=O)Nc2ccc(C(=O)C=Cc3cnccc3)cc2)ccc1,training,1.0
S(C)c1c2c(CC)c3c(nc2ccc1)COC3,training,1.0
Clc1ccc(NNC(=O)c2c(C(=O)O)cccc2)cc1,training,1.0
Brc1c(OCc2c(Cl)cccc2)c(OCC)cc(CNCCO)c1,training,1.0
O(C(C)(C)C)C(=O)N1C2(C)C3C4=C(C(C)C(CO)C(CO)C4CCC3C(OCc3ccc(OC)cc3)OC2)C1,training,1.0
O=C(NC=1C(=O)OC(C=CN(C)C)=C(C(=O)C)C=1)c1ccccc1,training,1.0
O=[N+]([O-])c1cc(OC)c(NC(=O)CCCOc2cc(C)ccc2)cc1,training,1.0
O=C(N(C)C)c1n(Cc2oc(C)cc2)c2c(c1)C1C(C(=O)OC)(Cc3ccc(OC)cc3)N(C(=O)c3ccccc3)CC1C2,training,1.0
Clc1c(CN2C(=O)C([N+](=O)[O-])=CC(C(F)(F)F)=C2)c(Cl)ccc1,training,1.0
Clc1nc(NCCc2ccccc2)c2c(n(C)nc2)n1,training,1.0
O=C(N(C)c1ccc(OC)cc1)c1cc2nc(c(-c3ccccc3)nc2cc1)-c1ccccc1,training,1.0
S(Cc1ccc(C)cc1)C=1N(CCNC(=O)C)C(=O)c2c(N=1)cccc2,training,1.0
O(C)c1ccc(Nc2ncnc3sc(-c4ccccc4)cc23)cc1,training,1.0
S(=O)(=O)(Oc1c(OCC)cc(C=NO)cc1)c1ccc(C)cc1,training,1.0
O=C(OC)C1=C(C)OC(N)=C(C#N)C1c1c(OC)ccc(OC)c1,training,1.0
Clc1c(N2CCCC2)c(NC(=O)c2cc(C=3C(=O)Oc4c(cccc4)C=3)ccc2)ccc1,training,1.0
BrC1C2(C(=O)Nc3cc(C)ccc3)C(C)(C)C1(C)CC2,training,1.0
O=C(N1CCOCC1)C1C(N(c2ccc(OC)cc2)C(=O)c2c1cccc2)c1ccc(OC)cc1,training,1.0
O(C)c1cc(N2C(=O)C(=CNCc3cc4OCOc4cc3)C(=O)NC2=O)ccc1,training,1.0
O(N=C1C(=O)N(C)c2c1cccc2)C(=O)c1c2c(ccc1)cccc2,training,1.0
O=C1C(=Cc2cc3OCOc3cc2)C(C)CCC1=Cc1cc2OCOc2cc1,training,1.0
N(Cc1ncc(C)nc1)c1ncnc2c1cc(-c1c(C)onc1C)cc2,training,1.0
S(CC(=O)NCc1cc2OCOc2cc1)c1n(C(C)C)nnn1,training,1.0
S(CC(=O)N1CCCC1)c1n(CCCC)c2C(=O)N(C)C(=O)N(C)c2n1,training,1.0
O(CCN1C(=O)C(CCc2ccccc2)=Nc2c1nc(N1CCNCC1)nc2)C,training,1.0
S(=O)(=O)(N1C(C(=O)Nc2cc(C(F)(F)F)ccc2)CCC1)c1c2ncccc2ccc1,training,1.0
O=[N+]([O-])c1ccc(C2N3C4(N=C(c5ccccc5)C23)CCCCC4)cc1,training,1.0
S(Cc1ccccc1)c1n(C)nc(C(F)(F)F)c1C(=O)Nc1ccc(OC)cc1,training,1.0
Clc1c(C(=O)c2ccc(Cl)cc2)c(Cl)cc(Cn2c(N)c(C(=O)N)nn2)c1,training,1.0
S(=O)(=O)(NC1CCN(Cc2ccccc2)CC1)c1c2ncccc2ccc1,training,1.0
O(C)c1nc2N(Cc3sccc3)C(=O)C(CCc3ccccc3)=Nc2cn1,training,1.0
BrC12CC3(CC(=O)Nc4ccc(S(=O)(=O)Nc5c(C)c(C)no5)cc4)CC(C1)CC(C2)C3,training,1.0
Clc1c(-c2nc(NS(=O)(=O)c3c(Cl)ccc(Cl)c3)sc2)scc1,training,1.0
S(=O)(=O)(Nc1cc(-c2nc(NCc3cc(C)ccc3)c3c(n2)cccc3)ccc1)C,training,1.0
O=C(NC1CCCCC1)C(NC(=O)c1c(NC(=O)c2occc2)cccc1)CC,training,1.0
O(C)c1ccc(Oc2nc3N(CCc4ccccc4)C(=O)C=Nc3cn2)cc1,training,1.0
S(CNC(=O)CC12CC3CC(C1)CC(C2)C3)CC(=O)O,training,1.0
O=C(Cc1sc2c(n1)cccc2)c1c(O)cc(O)c(CCC)c1,training,1.0
Fc1ccc(-c2nc(-n3c(N)c(-c4sccc4)cn3)sc2)cc1,training,1.0
O=[N+]([O-])c1cc(C2C(C(=O)OCC)=C(C)N(CC#C)C(C)=C2C(=O)OC)ccc1,training,1.0
O=C(NCc1ccc(C)cc1)CN1C(=O)COc2c1cc(C)cc2,training,1.0
Clc1n(C)nc(C)c1NC(=O)OCc1c(OC)cccc1,training,1.0
Fc1ccc(C(=O)N(CCN2CCN(c3c(OC)cccc3)CC2)c2ncccc2)cc1,training,1.0
Clc1c(-c2c(C(=O)Nc3sc(Cc4ccc(Cl)cc4)nn3)c(C)on2)cccc1,training,1.0
S(C(C(=O)NCCCC)CC)C=1N(N)C(=O)c2c(C)c(C(=O)OC)sc2N=1,training,1.0
Clc1ccc(OCCCn2c(CCNC(=O)C(C)C)nc3c2cccc3)cc1,training,1.0
O(C)c1c(CNc2nc(-c3cc4OCOc4cc3)nc3c2cccc3)ccc(OC)c1,training,1.0
Fc1cc2C(=O)c3c(-c2cc1)ccc(NC(=O)C=CC(=O)O)c3,training,1.0
C(CC1NCCCC1)c1nc2c(cc1)cccc2,training,1.0
O=C1SC=2C(c3ccccc3)C3C(=O)N(c4ccccc4)C(=O)C3SC=2N1,training,1.0
N(CCCN1c2c(Sc3c1cccc3)cncc2)(C)C,training,1.0
O=C(OCc1ccc(OC)cc1)NN=C1C2C(C(O)C(O)C1)C1C(=O)N(c3cc(Oc4ccccc4)ccc3)C(=O)C1CC2,training,1.0
O(N=C1C2C(C(O)C(O)C1)C1C(=O)N(Cc3cc4OCOc4cc3)C(=O)C1CC2)Cc1ccccc1,training,1.0
O=C1N(C(=O)C=C(Nc2cc(C)c(C)cc2)N1)C1CCCCC1,training,1.0
O(N=C1C2C(C(O)C(O)C1)C1C(=O)N(Cc3cc4OCOc4cc3)C(=O)C1CC2)CC=C(CCC=C(C)C)C,training,1.0
O(N=C1C2C(C(O)C(O)C1)C1C(=O)N(Cc3cc4OCOc4cc3)C(=O)C1CC2)CC(C)C,training,1.0
O(C)c1c(-c2ccc(N)cc2)nc2n1N=C(NCc1cc(OC)ccc1)C=C2,training,1.0
N(Cc1occc1)(C)c1nc(-c2ccc(N(C)C)cc2)nc2c1cccc2,training,1.0
O=C(OC)c1ccc(OCC2N(C(=O)C3CC3)CCc3c2cc(OC)c(OC)c3)cc1,training,1.0
S(=O)(=O)(N1CC(C)CC(C)C1)N1CCC(C(=O)NCc2c(OC)cccc2)CC1,training,1.0
S(CC1=Nc2sc(C(=O)OC)c(C)c2C(=O)N1)c1n(CCOC)c2c(n1)cccc2,training,1.0
S(C(=N)N)CCc1[nH]cnc1,training,1.0
O(N=C1C2C(C(O)C(O)C1)C1C(=O)N(C(C)c3ccccc3)C(=O)C1CC2)CCCC#C,training,1.0
N#Cc1cc(-c2c(NCc3sccc3)ncnc2)ccc1,training,1.0
N(Cc1cc(C)ccc1)c1ncnc2c1cc(-c1cc3OCOc3cc1)cc2,training,1.0
O=[N+]([O-])c1cc(C(=O)Nc2scc(-c3ccccc3)n2)ccc1,training,1.0
O=C(N(C)C)c1n(Cc2nn(C)c(C)c2)c2c(c1)C1C(C(=O)OC)(Cc3ccc(OC)cc3)N(C(=O)c3ccccc3)CC1C2,training,1.0
S(c1n(C)nc(C(F)(F)F)c1C(=O)Nc1c(F)cc(F)cc1)c1cc(C(F)(F)F)ccc1,training,1.0
O=C(N(C(=O)CC)n1c(-c2c(NC(=O)CC)non2)nc2c1cccc2)CC,training,1.0
Fc1ccc(Nc2c(-c3c(C)cccc3)cncn2)cc1,training,1.0
S(=O)(=O)(CCCS(=O)(=O)c1ccc(C)cc1)c1ccc(C)cc1,training,1.0
O=C(Nc1cc(-c2nc3c(nc2)cccc3)ccc1)c1ccc(C)cc1,training,1.0
O=C(OCC)C(C(=O)OCC)=CNc1c(C)cccn1,training,1.0
O=[N+]([O-])c1c(OC)c(C=NNc2nc(N3CCCCC3)nc(N3CCCCC3)n2)ccc1,training,1.0
Clc1cc2N(C(=O)CSc3oc4c(n3)cccc4)c3c(Sc2cc1)cccc3,training,1.0
Nn1nnc2c1cccc2,training,1.0
O=C1N(Cc2ccccc2)C(=O)NC1=Cc1sc(C)cc1,training,1.0
O=C(OCC)c1c(NC(=O)c2cc(OCC)c(OCC)c(OCC)c2)sc(CC)c1,training,1.0
O(C)c1c(CNc2c(-c3c(OC)cccc3)cncn2)cccc1,training,1.0
S(CC(=O)Nc1sc(C)nn1)c1n(-c2ccc(OCC)cc2)ccn1,training,1.0
S(c1c(C#N)ccc(-c2ccccc2)n1)c1ccc(C)cc1,training,1.0
O=C(N1CCN(c2ncccn2)CC1)c1cc2nc(c(-c3occc3)nc2cc1)-c1occc1,training,1.0
O=C(CN1CC(C(=O)OCC)CCC1)N1C=2C(=O)Oc3c(cc(OCCC)cc3)C=2CCC1,training,1.0
O(C)c1cc(CN2C(=O)C(c3sccc3)=Nc3c2nc(N2CCNCC2)nc3)ccc1,training,1.0
Fc1ccc(N2C(=O)N(CCc3ccc(OC)cc3)C(CC(=O)NCC)C2=O)cc1,training,1.0
O(C)c1cc2c(CCNc3ncnc4c3cc(-c3cc(C#N)ccc3)cc4)c[nH]c2cc1,training,1.0
S(Cc1ccccc1)c1n(C)c(CNC(=O)Nc2ccccc2)nn1,training,1.0
S(=O)(=O)(NCCCCNc1c([N+](=O)[O-])cc(C(F)(F)F)cc1)c1cc2c(cc1)cccc2,training,1.0
N(c1nc(-c2cc3OCOc3cc2)nc2c1cccc2)c1ccccc1,training,1.0
O=C(OCC)c1c(N)c2c(o1)nc(CC(C)C)c1c2CCC1,training,1.0
O=C1Nc2c(C(c3sccc3)C1)cc1OCOc1c2,training,1.0
S(CC(=O)NNC(=O)C1CCCCC1)c1nc(CCC)nc2c1cccc2,training,1.0
O=C(N(C)C)c1[nH]c2c(c1)C1C(C(=O)OC)(Cc3ccccc3)N(C(=O)c3ccccc3)CC1C2,training,1.0
Clc1c(OCc2ccccc2)c(OCC)cc(CNCCc2ccc(S(=O)(=O)N)cc2)c1,training,1.0
O=C1C=CC(=C2C(CCC)=C(N(c3ccc(O)cc3)N2)c2ccc(O)cc2)C=C1,training,1.0
O(C)c1ccc(N=C2N(CCC)C(=O)C(=Cc3sc(C)cc3)S2)cc1,training,1.0
O(C)c1cc(-c2ncnc(NCc3sccc3)c2)ccc1,training,1.0
O=C1N(CC)c2c(C1=C1C(=O)N=C(N3CCCCC3)S1)cccc2,training,1.0
O=C(N1CCN(c2sc3c(n2)cccc3)CC1)c1n(Cc2ccccc2)c2c(scc2)c1,training,1.0
O=C(Nc1cc(C(=O)C)ccc1)C(NC(=O)c1sccc1)=Cc1occc1,training,1.0
O=C(NC(c1ccc(OC)cc1)c1ccccc1)c1ccc(-c2ccccc2)cc1,training,1.0
O=C(Nc1c2c(ccc1)CCCC2)CN1C(=O)C2C(C1=O)C1C=CC2C1,training,1.0
Clc1c(NC(=O)CN2CCN(S(=O)(=O)c3ccc(OC)cc3)CC2)cc(C(F)(F)F)cc1,training,1.0
O=C(Nc1cnccc1)c1cc2nnsc2cc1,training,1.0
Clc1c(OC)cc(OC)c(NC(=S)Nc2cc(C(=O)C)ccc2)c1,training,1.0
O=[N+]([O-])c1cn(CC(=O)Nc2c(C(=O)OCC)c3c(s2)CCC3)nc1,training,1.0
O=[N+]([O-])c1c(C)ccc(C(ON=C(N)Cc2c(OC)cccc2)=O)c1,training,1.0
O=C(N(C)C)c1ccc(-c2cc3c(N(Cc4occc4)C)ncnc3cc2)cc1,training,1.0
O=C(CN1C(CN(CC)CC)CCCC1)N1c2ncccc2NC(=O)c2c1cccc2,training,1.0
O=C(Nc1ccc(OC)cc1)N1CC2(CCN(C(=O)c3occc3)CC2)CCC1,training,1.0
N(=CC(=Cc1ccccc1)C)n1cnnc1,training,1.0
O=C(N(C)C)c1ccc(-c2cc3c(NCc4cc(C)ccc4)ncnc3cc2)cc1,training,1.0
Fc1ccc(C=2C(=O)N(CCC#N)c3nc(Oc4ccc(OC)cc4)ncc3N=2)cc1,training,1.0
S(=O)(=O)(N1CC2(CN(Cc3c(OC)cccc3)CC2)CCC1)c1ccccc1,training,1.0
Fc1ccc(Nc2nc(-c3cc4OCOc4cc3)ncc2)cc1,training,1.0
Clc1c2OC=3N=C(SCC(=O)N4CCOCC4)N(CC)C(=O)C=3C(=O)c2cc(Cl)c1,training,1.0
O=C(Nc1c(OC)cccc1)N1C(C(=O)NCc2cc3OCOc3cc2)CCC1,training,1.0
O(C)c1c(CNc2nc(-c3cc(C#N)ccc3)nc3c2cccc3)cccc1,training,1.0
Clc1cc(c(O)cc1)C1C(C(=O)OC)=C(C(=O)OC)SC=2NC(=O)SC1=2,training,1.0
O=C(NC(c1ccccc1)c1ccccc1)Cn1c2c(nc1)cccc2,training,1.0
O=C(NCc1cc2OCOc2cc1)CCCCCN1C(=O)Nc2c(C1=O)scc2,training,1.0
O=C(CN1C(=O)C=C(O)c2c1cccc2)N1C(C)Cc2c1cccc2,training,1.0
Brc1cc(Cl)c(OCC(ON=C(N)Cc2sccc2)=O)cc1,training,1.0
O(C)c1ccc(N2CCN(c3c(C#N)nc(Cc4c5c(ccc4)cccc5)o3)CC2)cc1,training,1.0
S(=O)(=O)(N(CC)CC)c1c(C)ccc(C2=NN(C)C(=O)c3c2cccc3)c1,training,1.0
S(=O)(=O)(NC(C(C)C)CC(=O)NCCc1cc(OC)c(OC)cc1)c1ccc(NC(=O)C)cc1,training,1.0
O=C(Oc1ccccc1)N1CC2(CN(Cc3sccn3)CC2)CCC1,training,1.0
O=[N+]([O-])c1c(N2CCCC2)ccc(C=C(C#N)c2[nH]c3c(n2)cccc3)c1,training,1.0
S(CC(=O)c1c(C)n(CCc2ccc(F)cc2)c(C)c1)c1sc(N)nn1,training,1.0
Fc1ccc(CC2(C(=O)OC)N(C(=O)c3ccccc3)CC3C2c2c(n(Cc4nn(C)c(C)c4)c(C(=O)N(C)C)c2)C3)cc1,training,1.0
O=C(NCCc1cc(OC)c(OC)cc1)CCN1C(=O)COc2c1cc(C)cc2,training,1.0
S(=O)(=O)(Nc1ccccc1)c1c(OC)ccc(C(=O)N2CCCCC2)c1,training,1.0
Clc1c(C(C(=O)OCC)C(=O)NCc2ccc(C)cc2)ncc(C(F)(F)F)c1,training,1.0
Clc1c(NCCCn2c(C(=O)N(C)C)cc3c2CC2C3C(C(=O)OC)(Cc3ccc(F)cc3)N(C(=O)c3ccccc3)C2)ccc(C(F)(F)F)c1,training,1.0
O=C(N(C)C)c1n(CC=2C(=O)C(C)=CNC=2CO)c2c(c1)C1C(C(=O)OC)(Cc3ccc(OC)cc3)N(C(=O)c3ccccc3)CC1C2,training,1.0
N1(c2nc(-c3cc4OCOc4cc3)nc3c2cccc3)CCNCC1,training,1.0
S(CCO)CCn1c(C(=O)N(C)C)cc2c1CC1C2C(C(=O)OC)(Cc2ccc(OC)cc2)N(C(=O)c2ccccc2)C1,training,1.0
Fc1ccc(CC2(C(=O)OC)N(C(=O)c3ccccc3)CC3C2c2c(n(CCO)c(C(=O)N(C)C)c2)C3)cc1,training,1.0
FC(F)(F)c1cc(NC(=O)CN(C)c2onc(-c3ccc(OC)cc3)n2)ccc1,training,1.0
O(C)c1c(CNc2nc(-c3c(OC)cccc3)ncc2)ccc(OC)c1,training,1.0
O(CCN1C(=O)C(c2c3c(n(C)c2)cccc3)=Nc2c1nc(Oc1ccccc1)nc2)C,training,1.0
S(CC(=O)N1c2c(Sc3c1cccc3)cccc2)c1oc(CNc2ccc(F)cc2)nn1,training,1.0
O=C(OC)c1nc(C(=O)Nc2ccc(C)cc2)ccc1,training,1.0
Clc1c(-c2nc(NCc3cc(C)ccc3)ccn2)cccc1,training,1.0
Brc1cc(CNCc2ccncc2)c(OCc2ccc(F)cc2)cc1,training,1.0
FC(F)(F)c1c(-c2c(N(Cc3occc3)C)ncnc2)cccc1,training,1.0
O=C(NCc1occc1)Cn1c(C(=O)c2c(C)cccc2)ccc1,training,1.0
S=C(NC(=O)c1ccccc1)NC1=C(C(=O)OCC)C(C)(C)Cc2c1cccc2,training,1.0
O=C(N(CC)CC)C=1C(=O)Oc2c(CC=C)cccc2C=1,training,1.0
O=C1C(C=NO)=C(N2CCCC2)N=C2C(C)=CC=CN12,training,1.0
S(=O)(=O)(Nc1cc(-c2nc(NCCOC)ccn2)ccc1)C,training,1.0
O=C(OCC)c1c(C)n(C)c2c1cc(OC(=O)c1occc1)cc2,training,1.0
S(CC(=O)Nc1cc2OCCOc2cc1)c1nc(C)nc2c1oc1c2cccc1,training,1.0
Clc1ccc(-c2c(Nc3cc4OCCOc4cc3)n3c(n2)N=CC=C3)cc1,training,1.0
O=C(CN1C(=O)c2c(C1=O)cccc2)N1c2c(cccc2)CCc2c1cccc2,training,1.0
Clc1ccc(OCC(=O)N2CCN(Cc3cc4OCOc4cc3)CC2)cc1,training,1.0
S(=O)(=O)(NC(C(=O)Oc1cc2OC(=O)C3=C(c2cc1)CCC3)CC(C)C)c1ccc(C)cc1,training,1.0
O=C(N(C)C)C(=O)CC1C(=O)CC2C1C(C(=O)OC)(Cc1ccccc1)N(C(=O)c1ccccc1)C2,training,1.0
N(Cc1c(-c2nc(NC3CC3)c3c(n2)cccc3)cccc1)(C)C,training,1.0
S(=O)(=O)(Nc1cc(-c2c(NCCc3c4c([nH]c3)ccc(OC)c4)ncnc2)ccc1)C,training,1.0
N(Cc1c(-c2nc(NCc3ccccc3)c3c(n2)cccc3)cccc1)(C)C,training,1.0
O(C(C)C)c1c(OC)cc(C2N(Cc3occc3)C(=O)CN(C2=O)C2CCCC2)cc1,training,1.0
O(C)c1cc(-c2c(NCc3cnccc3)ncnc2)ccc1,training,1.0
C(=Cc1ccccc1)c1n(CCC)c2c(n1)cccc2,training,1.0
O=C(Nc1c(C(=O)C)cc2OCOc2c1)c1c(C)onc1-c1ccccc1,training,1.0
