smiles,group,Pgp-sub
S(=O)(=O)(N(C[C@@H](O)[C@@H](N=C(O[C@@H]1COCC1)O)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,training,1.0
O(C(O)=N)C[C@H]1[C@@]2(OC)N(C=3C(=O)C(C)=C(N)C(=O)C1=3)C[C@@H]1N[C@@H]21,training,1.0
O=C(N([C@H](CN1C[C@@H](O)CC1)c1ccccc1)C)C(c1ccccc1)c1ccccc1,training,1.0
Clc1c([C@]2(Cn3ncnc3)O[C@@H](COc3ccc(N4CCN(c5ccc(N6C(=O)N([C@H](CC)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1,training,1.0
O(C[C@H](O)CNC(C)C)c1c2c(ccc1)cccc2,training,1.0
O(C)c1c(OC)ccc(CCN=C2N=C(N3Cc4c(cc(OC)c(OC)c4)CC3)c3c(N2)cc(OC)c(OC)c3)c1,training,1.0
O=C1[C@H](C)[C@@H](O)[C@@H](C)CCC[C@H]2O[C@H]2C[C@@H](/C(=C/c2nc(C)sc2)/C)OC(=O)C[C@H](O)C1(C)C,training,1.0
O=C1C(C(O)=N)=C(O)[C@@H](N(C)C)[C@H]2[C@@]1(O)C(O)=C1C(=O)c3c(O)cccc3[C@](O)(C)[C@H]1C2,training,1.0
Fc1cc2c([C@H](C(C)C)[C@@](OC(=O)COC)(CCN(CCCc3[nH]c4c(n3)cccc4)C)CC2)cc1,training,1.0
Clc1cc2c(C(=C3CCN(C(=O)OCC)CC3)c3ncccc3CC2)cc1,training,1.0
S(C[C@H](N=C(O)c1c(C)c(O)ccc1)[C@H](O)CN1[C@H](C(O)=NC(C)(C)C)C[C@H]2[C@@H](C1)CCCC2)c1ccccc1,training,1.0
S(=O)(=O)(/C=C/[C@@H](N=C(O)[C@H](N=C(O)N1CCOCC1)Cc1ccccc1)CCc1ccccc1)c1ccccc1,training,1.0
O=C(O[C@@H]1[C@H](C)CO[C@]2([C@@]3(OC3)[C@@H]3[C@H](O2)C[C@H](C(=O)O[C@H]2[C@@H](O[C@@H]4[C@H](O)[C@H](OC(=O)C)[C@H](O)[C@H](C)O4)[C@@H](OC(=O)C)[C@@H](O)[C@H](C)O2)CC3)C1)/C=C/c1ccccc1,training,1.0
Fc1ccc(-c2n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(C(C)C)c(C(O)=Nc3ccccc3)c2-c2ccccc2)cc1,training,1.0
O=C(Nc1cc(Nc2nc(-c3cnccc3)ccn2)c(C)cc1)c1ccc(CN2CCN(C)CC2)cc1,training,1.0
O(C)[C@H]1[C@H](O)CC[C@H](/C=C(\C)/[C@@H]2[C@H](C)[C@H](O)CC(=O)[C@H](CC=C)/C=C(/C)\C[C@H](C)C[C@H](OC)[C@@H]3[C@@H](OC)C[C@@H](C)[C@](O)(C(=O)C(=O)N4[C@H](C(=O)O2)CCCC4)O3)C1,training,1.0
O=C(O)[C@H]1C(C)(C)SSC(C)(C)[C@@H](N=C(O)[C@@H](N)Cc2ccc(O)cc2)C(O)=NCC(O)=N[C@@H](Cc2ccccc2)C(O)=N1,training,1.0
Fc1ccc(C(=O)NCCN2CCN(c3c4OC[C@H](CO)Oc4ccc3)CC2)cc1,training,1.0
S(=O)(=O)(N1CCN(CC)CC1)c1cc(c(OCCC)cc1)C1=Nc2c(CC)n(Cc3ncccc3)nc2C(=O)N1,training,1.0
O(C)c1ccc(C[C@@H]2N(C)C(=O)[C@H](C)N=C(O)[C@H](C)N=C(O)[C@@H]3N(C)C(=O)[C@H](N(C)C(=O)[C@@H](C)N=C2O)[C@H](O)c2ccc(Oc4c(O)ccc(c4)C3)cc2)cc1,training,1.0
O=C(OC)[C@H]1[C@@H](O)CC[C@@H]2[C@H]1C[C@@H]1N(C2)CCc2c3c([nH]c12)cccc3,training,1.0
Clc1ccc(C2(O)CCN(CCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)cc1,training,1.0
O(C[C@@H](O)CNC(C)(C)C)c1ccc(NC(O)=NC2CCCCC2)cc1,training,1.0
O=C(CO)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,training,1.0
OC=1C(c2ccccc2)(c2ccccc2)N=C(O)N=1,training,1.0
O=C(Oc1cc2c(CC)c3c(nc2cc1)C=1N(C(=O)C2=C([C@@](O)(CC)C(=O)OC2)C=1)C3)N1CCC(N2CCCCC2)CC1,training,1.0
FC1(F)[C@H]2[C@@H]1c1c(C(N3CCN(C[C@H](O)COc4c5c(nccc5)ccc4)CC3)c3c2cccc3)cccc1,training,1.0
O(C(O)=N[C@H]([C@@H](O)C[C@@H](N=C(O)[C@@H](N=C(O)N(Cc1nc(C(C)C)sc1)C)C(C)C)Cc1ccccc1)Cc1ccccc1)Cc1scnc1,training,1.0
Fc1ccc(CN2C(=NC3CCN(CCc4ccc(OC)cc4)CC3)Nc3c2cccc3)cc1,training,1.0
O(CC(O)=N[C@H]([C@@H](O)C[C@@H](N=C(O)[C@H](C(C)C)N1C(O)=NCCC1)Cc1ccccc1)Cc1ccccc1)c1c(C)cccc1C,training,1.0
O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C)c3c(ccc(OC)c3)[C@@]32[C@@H]2[C@]1(CC)C=CCN2CC3)C,training,1.0
O=C(O)[C@@H]([C@@H](OC)[C@@H](C)[C@@H]1[C@H](C)[C@@H](O)C[C@]2(O1)O[C@@](C)([C@@H]1O[C@](CC)([C@@H]3[C@H](C)C[C@@H]([C@@H]4[C@@H](C)C[C@@H](C)[C@](O)(CO)O4)O3)CC1)CC2)C,training,1.0
O(C)c1c(OC)cc2c([C@H]3N(C[C@H](CC)[C@H](C[C@H]4NCCc5c4cc(OC)c(O)c5)C3)CC2)c1,training,1.0
O=C(OC)[C@H]1[C@](O)(C)C[C@H](O[C@@H]2[C@H](OC)[C@@](OC)(C)[C@@H](OC)[C@H](C)O2)c2c(O)c3C(=O)c4c(O)cc5[C@@]6(C)[C@H](O)[C@@H](N(C)C)[C@H](O)[C@@H](O6)Oc5c4C(=O)c3cc12,training,1.0
O(C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](Oc2cc(O)c3C(=O)C=C(c4cc(O)c(OC)cc4)Oc3c2)O1)[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1,training,1.0
Fc1c(N2CCN(C)CC2)c2OC[C@H](C)N3c2c(C(=O)C(C(=O)O)=C3)c1,training,1.0
O=[N+]([O-])c1cc([C@H]2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OCCOC)ccc1,training,1.0
O(C)c1c(OC)cc([C@](C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)cc1OC,training,1.0
O=C1[C@](O)(CC)C2=C(C(=O)N3C(c4nc5c(c(CN(C)C)c(O)cc5)cc4C3)=C2)CO1,training,1.0
O(C[C@H](O)CNC(C)(C)C)c1c2c(ccc1)C[C@@H](O)[C@@H](O)C2,training,1.0
O=C1[C@H](c2ccccc2)N=C(O)[C@H]2N(C(=O)[C@H](Cc3ccc(N(C)C)cc3)N(C)C(=O)[C@@H]3N(C(=O)[C@@H](CC)N=C(O)[C@H](N=C(O)c4c(O)cccn4)[C@@H](C)O1)CCC3)CCC(=O)C2,training,1.0
O=C(CO)[C@@H]1[C@@]2(C=O)[C@H]([C@H]3[C@@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,training,1.0
S(CC1=C(C(=O)O)N2C(=O)[C@@](OC)(N=C(O)C3SC(=C(C(=O)O)C(=O)N)S3)[C@H]2SC1)c1n(C)nnn1,training,1.0
Fc1c(N2CCNCC2)nc2N(CC)C=C(C(=O)O)C(=O)c2c1,training,1.0
O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2C[C@@H]3[C@@](C)([C@@H]4[C@H]([C@@]5(O)[C@](C)([C@H](O)C4)[C@@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,training,1.0
O=[N+]([O-])c1cc([C@@H]2C(C(=O)OCCN(Cc3ccccc3)C)=C(C)NC(C)=C2C(=O)OC)ccc1,training,1.0
O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CCN4C[C@](O)(CC)C[C@@H](C3)C4)cccc5)[C@@]32[C@@H]2[C@]1(CC)C=CCN2CC3)C,training,1.0
O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C=O)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CCN4C[C@](O)(CC)C[C@H](C3)C4)cccc5)[C@@]32[C@@H]2[C@]1(CC)C=CCN2CC3)C,training,1.0
O=C(O)[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H]3Oc4c(O)ccc5c4[C@@]43[C@H]([C@H](N(C)CC4)C5)C=C2)O1,training,1.0
Clc1cc2N(CCCN3CCN(CCO)CC3)c3c(Sc2cc1)cccc3,training,1.0
O=C(CO)[C@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,training,1.0
FC(F)(F)c1cc2/C(=C\CCN3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3,training,1.0
Clc1c(C(n2cncc2)(c2ccccc2)c2ccccc2)cccc1,training,1.0
C(=C/c1cc2OCOc2cc1)\C,training,1.0
O=C(OC)c1c(C=2c3c(OC=4C=2C=CC(=N)C=4)cc(N)cc3)cccc1,training,1.0
O=C(O[C@@H]1[C@H](c2ccc(OC)cc2)Sc2c(N(CCN(C)C)C1=O)cccc2)C,training,1.0
O(CCCC)c1nc2c(c(C(O)=NCCN(CC)CC)c1)cccc2,training,1.0
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c12,training,1.0
Fc1ccc(C(CNC2CCN(C3=NC(=NCC=C)NC(=NCC=C)N3)CC2)c2ccc(F)cc2)cc1,training,1.0
O(C)c1ccc(C[C@@H](N)C(O)=N[C@@H]2[C@@H](O)[C@H](n3c4ncnc(N(C)C)c4nc3)O[C@@H]2CO)cc1,training,1.0
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@H](O)CNCCC)cccc1,training,1.0
P(c1ccccc1)(c1ccccc1)c1ccccc1,training,1.0
O=[N+]([O-])c1cc([C@H]2C(C(=O)OCCCN3CCC(c4ccccc4)(c4ccccc4)CC3)=C(C)NC(C)=C2C(=O)OC)ccc1,training,1.0
O(C)c1c2Oc3c4OCOc4cc4c3[C@@H](N(C)CC4)Cc3ccc(Oc4c(OC)ccc(c4)C[C@H]4N(C)CCc(c4c2)c1)cc3,training,1.0
S(CC[C@H](NC)C(O)=NC(=O)[C@@H](N=C(O)CN=C(O)[C@H](N=C(O)[C@@H](N)Cc1ccc(O)cc1)C)Cc1ccccc1)C,training,1.0
O[C@@H](CCCN1CCC(C(O)(c2ccccc2)c2ccccc2)CC1)c1ccc(C(C)(C)C)cc1,training,1.0
Ic1c(O)ccc(CCC(O)=NCCOC(=O)C=2[C@H](c3c(C(F)(F)F)cccc3)C(C(=O)OCC)=C(C)NC=2C)c1,training,1.0
N(CCC=C1c2c(cccc2)CCc2c1cccc2)(C)C,training,1.0
O=C(Nc1ccc(CCN2Cc3c(cc(OC)c(OC)c3)CC2)cc1)c1c2Nc3c(OC)cccc3C(=O)c2ccc1,training,1.0
O(C[C@H](O)CNC(C)(C)C)c1c(C#N)cccc1,training,1.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)Cn3nnnc3)[C@H]2SC1)c1sc(C)nn1,training,1.0
Clc1c([C@]2(Cn3cncc3)O[C@H](COc3ccc(N4CCN(C(=O)C)CC4)cc3)CO2)ccc(Cl)c1,training,1.0
O=C(N1CCN(C2=Nc3c(C(=N)N2)cc(OC)c(OC)c3)CC1)c1occc1,training,1.0
O=C1Oc2c(C(C)=C1)ccc(O)c2,training,1.0
O=C(N[C@H](C(O)=N[C@H]([C@H](O)CN1[C@H](C(O)=NC(C)(C)C)C[C@H]2[C@H](C1)CCCC2)Cc1ccccc1)CC(O)=N)c1nc2c(cc1)cccc2,training,1.0
O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(O)=Nc2c(/C=N/N3CCN(C)CC3)c(O)c3c(c(O)c(C)c4O[C@@](C)(C(=O)c34)O/C=C/[C@H](OC)[C@H]1C)c2O)C,training,1.0
Clc1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3,training,1.0
FC(F)(F)c1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,training,1.0
O=C(OC)[C@@]1(c2c(OC)cc3N(C)[C@H]4[C@@](O)(C(O)=N)[C@H](O)[C@]5(CC)[C@@H]6N(CC=C5)CC[C@]46c3c2)c2[nH]c3c(c2CCN2C[C@](O)(CC)C[C@H](C1)C2)cccc3,training,1.0
O=C1[C@H](c2ccccc2)N=C(O)[C@@H]2N(C(=O)[C@@H](Cc3ccc(N(C)C)cc3)N(C)C(=O)[C@@H]3N(C(=O)[C@@H](C)N=C(O)[C@@H](N=C(O)c4c(O)cccn4)[C@@H](C)O1)CCC3)CCC(=O)C2,training,1.0
O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2C[C@@H]3[C@@](C)([C@@H]4[C@H]([C@]5(O)[C@@](C)([C@@H](C6=CC(=O)OC6)CC5)CC4)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,training,1.0
O=C1OCC([C@@H]2[C@]3(C)[C@H](O)C[C@@H]4[C@@]5(C)[C@@H](C[C@@H](O)CC5)CC[C@@H]4[C@]3(O)CC2)=C1,training,1.0
O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CN4CC(CC)=C[C@@H](C3)C4)cccc5)[C@@]32[C@@H]2[C@]1(CC)C=CCN2CC3)C,training,1.0
O=C(O)[C@](O)(C[C@H]1O[C@@]2([C@H](O)CC1)O[C@H]([C@@H](/C=C/[C@@H]1O[C@@]3(O[C@H]4[C@H](O)C(=C)[C@@H]([C@@H](O)C[C@H](C)[C@@H]5[C@H](C)CC[C@]6(O5)OCCCC6)O[C@@H]4CC3)CC1)C)CC(C)=C2)C,training,1.0
O=C(CO)[C@@H]1[C@@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,training,1.0
O=C(C)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,training,1.0
O=C(CO)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,training,1.0
O=C(C)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,training,1.0
O(C)[C@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@H]2[C@@H](C)O[C@@H](O[C@H]3[C@@H](C)O[C@@H](O[C@H]4C[C@H]5[C@@](C)([C@@H]6[C@H]([C@@]7(O)[C@@](C)([C@H](O)C6)[C@H](C6=CC(=O)OC6)CC7)CC5)CC4)C[C@@H]3O)C[C@@H]2O)C1,training,1.0
O=C(O[C@@H]1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@@H](O)C[C@H]4[C@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@](O)(C2(C)C)C1)CO4)[C@H](O)[C@H](N=C(O)c1ccccc1)c1ccccc1,training,1.0
O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]1(O)C)[C@@H]1[C@@H](O)[C@H](N(C)C)C[C@H](C)O1,training,1.0
O[C@H]1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1,training,1.0
O([C@H]1[C@H](O)[C@@H](O)[C@@H]2O[C@H](C)OC[C@H]2O1)[C@H]1[C@@H]2[C@@H]([C@@H](c3cc(OC)c(O)c(OC)c3)c3c1cc1OCOc1c3)C(=O)OC2,training,1.0
O=C(O)C(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,training,1.0
Fc1c(N2CCNCC2)cc2N(CC)C=C(C(=O)O)C(=O)c2c1,training,1.0
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C([C@@H](C)C3)=CC(=O)C=C2)CC1,training,1.0
O[C@@H](C[C@H](C(O)=N[C@@H]1[C@H](O)Cc2c1cccc2)Cc1ccccc1)CN1[C@H](C(O)=NC(C)(C)C)CN(Cc2cnccc2)CC1,training,1.0
O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H](C)C=CC2=C[C@H](O)C1)[C@H](CC)C,training,1.0
O=[N+]([O-])c1cc([C@H]2C(C(=O)OCC)=C(C)NC(C)=C2C(=O)OC)ccc1,training,1.0
O(C)c1cc2c([C@H](O)[C@@H]3N4C[C@H](C=C)[C@@H](C3)CC4)ccnc2cc1,training,1.0
O(C)c1c(OC)ccc([C@](C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)c1,training,1.0
S(CC1=C(C(=O)O)N2C(=O)[C@H](N=C(O)C3SC(=C(C(=O)O)C(=O)N)S3)[C@H]2SC1)c1n(C)nnn1,training,1.0
O=C(CCCN1CCC(OC(c2ccccc2)c2ccccc2)CC1)c1ccc(C(C)(C)C)cc1,training,1.0
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,test,0.0
Clc1c(CN2C(=O)C=C3C(=N2)C=CC=C3)cccc1,test,0.0
O=C([C@@H](/C(=N\N=C(O)c1c(O)ccc2c1cccc2)/CCC(O)=Nc1c(C)ccc(C)c1)C)c1ccc(O)cc1,test,0.0
S(C[C@H](N)C(=O)O)C/C=C(/CC/C=C(/CCC=C(C)C)\C)\C,test,0.0
Oc1c(O)cc(/C=C/c2cc(O)c(CC=C(C)C)c(O)c2)cc1C/C=C(/CCC=C(C)C)\C,test,0.0
ClC(Cl)(Cl)[C@@H](N=CO)N1CCN([C@H](N=CO)C(Cl)(Cl)Cl)CC1,test,0.0
Clc1c(NC2=NCCN2)c(Cl)ccc1,test,0.0
O=C(C(C(=O)c1ccc(OC)cc1)c1n(C(=O)c2ccc(OC)cc2)c2c(c1C(=O)c1ccc(OC)cc1)cccc2)c1ccc(OC)cc1,test,0.0
O=C(O)[C@@H]1[C@@H](OC)[C@H](O)[C@H]2[C@@H]1C[C@H]1N(C2)CCc2c3c([nH]c12)cc(OC)cc3,test,0.0
ClC[C@H](SP(=S)(OCC)OCC)N1C(=O)c2c(C1=O)cccc2,test,0.0
O(C)c1c(OC)cc([C@H]2[C@H]3C(=O)OC[C@@H]3[C@H](NC)c3c2cc2OCOc2c3)cc1OC,test,0.0
O(C(c1ccccc1)c1ccccc1)CCN(C)C,test,0.0
S=C1N([C@@H]2[C@H](O)[C@H](O)[C@H](O)[C@H](CO)O2)C2=C(C=C1C#N)CCCCCC2,test,0.0
Clc1c(Cl)ccc(C=2C(=N)NC(=N)NC=2C)c1,test,0.0
Fc1c(F)c(F)c2C(=O)N(C3(C)C(=O)N(CC)C(=O)N=C3O)C(=O)c2c1F,test,0.0
Clc1c(-c2nc(n(-c3ccccc3)c2)-c2ccccc2)ccc(Cl)c1,test,0.0
FC(F)(F)c1[n+]([O-])c2c([n+]([O-])c1C(=O)c1ccccc1)cc(F)cc2,test,0.0
O(C)c1c(-c2c(/C=C\3/C(=O)N(C)c4c/3cc(OC)cc4)n3c(SC(C)=C3)n2)cc(OC)cc1,test,0.0
Fc1c(Cn2c(-c3c(F)cccc3F)nc3c2cc(OC)c(Cc2c(F)cccc2F)c3)c(F)ccc1,test,0.0
O=[N+]([O-])c1c(N=C2c3c(Nc4c2cccc4)cccc3)c([N+](=O)[O-])cc2nc(O)[nH]c12,test,0.0
c1(-c2c(-c3ccccc3)c3c([nH]2)cccc3)c(-c2ccccc2)c2c([nH]1)cccc2,test,0.0
N=C1NC(=N)c2c(N1)ccc(-c1[nH]c3c(c1)cccc3)c2,test,0.0
SC(=N)N1C(c2ccccc2)CC(c2ccc(OC)cc2)=N1,test,0.0
Brc1cc2C(=S)SC(S)=Nc2cc1,test,0.0
Brc1ccc(/C(/Nc2c(O)cccc2)=C/C(=O)C(Cl)(Cl)Cl)cc1,test,0.0
S(C(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1)CCO,test,0.0
Clc1ccc(C=2C(CN3CCCC3)=Cc3n(c(SCC=C)nn3)N=2)cc1,test,0.0
C(Cc1sc2c(n1)cccc2)n1c(C)nc2c1cccc2,test,0.0
C(CCCCc1n2NC(c3ccccc3)=C(c3ccccc3)Sc2nn1)CCCc1n2NC(c3ccccc3)=C(c3ccccc3)Sc2nn1,test,0.0
O=C(Oc1cc(O)ccc1)C=Cc1ccccc1,test,0.0
O=C(O[C@H]1[C@@H](OC2C(c3ccccc3)(c3ccccc3)CCC2)O[N+]([O-])=C[C@]1(CC)c1cc2OCOc2cc1)C,test,0.0
[Si](OC=1C2(C(=O)N(C)c3c2cccc3)CCCCC=1)(C(C)C)(C(C)C)C(C)C,test,0.0
O=[N+]([O-])c1cc2C(=O)c3c(NCCN(C)C)ccc4C(=O)N(CCN(C)C)C(=O)N(c34)c2cc1,test,0.0
S(=O)(=O)(c1ccc(C)cc1)C1c2c(cccc2)C2=C1C(CC=C)NCC2,test,0.0
Clc1c(Oc2ccc(Cl)cc2)ccc(N2C(=O)CSC2c2cc(OCC)c(O)cc2)c1,test,0.0
O=C(O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=C/C(=N/OCCN(C)C)/CC4)CC3)CC2)CC1)C,test,0.0
Clc1ccc(N2C=NN3C(=O)c4c(sc5c4CCCC5)N=C3C2)cc1,test,0.0
O(C)c1ccc(/C=C\2/C(=O)/C(=C/c3cc(CN4CCCCC4)c(O)cc3)/CCC/2)cc1,test,0.0
S(=O)(=O)(N=C1C(Nc2cc(C)ccc2)=Nc2c(N1)cccc2)c1ccc(N)cc1,test,0.0
S(/N=N/c1c(C(=O)N)nc[nH]1)CC(N)C(=O)O,test,0.0
OCC(N=C1N=C2N(C(C)C)C=NC2=C(NCc2ccccc2)N1)CC,test,0.0
Sc1ncnc2[nH]cnc12,test,0.0
OC(=N[C@@H](CC(C)C)B(O)O)CCc1ccccc1,test,0.0
O(CC)c1c(O)cc2/C(=N\O)/C[C@H]3[C@H]4[C@@](C)([C@@H](O)CC4)CC[C@@H]3c2c1,test,0.0
IC(=C(c1ccccc1)c1ccccc1)C=O,test,0.0
O=C1OC(O)C([C@H]2O[C@@]3(CO)C([C@]4(C)C(C(C)(C)CCC4)CC3)C2)=C1,test,0.0
Oc1c(N=Nc2cc3[nH]c(C)nc3cc2)c2c(cc1)cccc2,test,0.0
O=C(C(C(=O)C)=Cc1ccc(C=C(C(=O)C)C(=O)C)cc1)C,test,0.0
O=C1OCC23[C@]4(C)[C@@]5(OC5)[C@H](OC2C=C(C)CC3)CC4OC(=O)/C=C\C=C\C23C(O)C(O)OC2C2(OC12)CCO3,test,0.0
O=C(C(CN(C)C)=C)c1c(C)ccc(C)c1,test,0.0
Clc1cc2ncc3c([nH]c4c3cc(OC)c(CN(CC)CC)c4)c2cc1,test,0.0
ClCCN(CCCl)CCN1C(=O)C2(N=C1O)CCCCC2,test,0.0
Cl[C@@H]1CN[C@@H]([C@H]2C(O)=N[C@@H]([C@@H]3NC[C@@H](Cl)CC3)C(O)=N2)CC1,test,0.0
SC(N/N=C/c1ncc(O)cc1)=N,test,0.0
NCCCc1cc2c(oc3c2cccc3)cc1,test,0.0
Oc1cc2c(cc1)ccc(C)c2,test,0.0
O(CC(O)CO)CCCCCCCCCCCCCCCC,test,0.0
O/N=C\1/C(C(C)(C)CC(C)=C/1)C1C(O)C(C)(C)CC(C)=C1,test,0.0
Clc1ccc(-c2nc3c(c(C(O)C4NCCCC4)c2)cccc3)cc1,test,0.0
Brc1cc(C(=O)c2c(O)ccc(Br)c2)c(O)cc1,test,0.0
O=C(/C=C/c1cc(OC)c(OCCCCOc2c(OC)cc3C(=O)N4[C@H](C=Nc3c2)CCC4)cc1)c1c(C)nc2c(c1C)cccc2,test,1.0
O(CCCCOc1c(OC)cc(C2=NOC(c3cc(OC)c(OC)c(OC)c3)C2)cc1)c1c(OC)cc2C(=O)N3[C@H](C=Nc2c1)CCC3,test,1.0
FC1(F)CN2C(=O)c3c(N=C[C@@H]2C1)cc(OCCCOc1c(OC)cc2C(=O)N4[C@H](C=Nc2c1)CC(F)(F)C4)c(OC)c3,test,1.0
O(CCCN1CCN(CCCOc2c(OC)cc3C(=O)C4[C@H](C=Nc3c2)CCC4)CC1)c1c(OC)cc2C(=O)C3[C@H](C=Nc2c1)CCC3,test,1.0
O(Cc1ccccc1)c1c(OC)cc2C(=O)N3[C@H](C=Nc2c1)C/C(=C/C(O)=NCCCN1C(=O)c2c4c(ccc2)cccc4C1=O)/C3,test,1.0
O=C1c2c(NCCN(C)C)ccc(C(O)=NCCCN(CCCN=C(O)c3c4Nc5c(C(=O)c4c(NCCN(C)C)cc3)cccc5)C)c2Nc2c1cccc2,test,1.0
[O+](C)=C1C=C2C(=C3N(C)c4c(N3C(CCCC)C2)ccc(OC)c4)C=C1,test,1.0
O(C)c1c2c(-n3[n+](C)c(-c4ccccc4)cc3C2)ccc1,test,1.0
O(C)c1c2c(C=C3C=CC(=[N+](C)C)C=C3)c3n(N(C)C(c4ccccc4)=C3)c2ccc1,test,1.0
c1(-c2ccc(C3=NC4C(N3)CCCC4)cc2)oc(-c2ccc(C3=NC4C(N3)CCCC4)cc2)cc1,test,1.0
O(CCO)C=1C=2C(=C(C)c3n(C)c4c(c3C=1)cccc4)C=CC=2,test,1.0
ClCC1c2c3c(c(O)cc2N(C(OC(C)(C)C)=O)C1)cc(N=C(O)CCCCC(=O)N1c2c(C(CCl)C1)c1c(c(O)c2)cc(N=C(O)C)cc1)cc3,test,1.0
N(CCCNc1nnc(C)c2[nH]c3c(c12)cccc3)(CC)CC,test,1.0
O(C)c1cc2-c3nn(CCN(C)C)c4c3c(c(C(O)=NCCCN(CCCN=C(O)c3c5Nc6c(-c7nn(CCN(C)C)c(c57)cc3)cc(OC)cc6)C)cc4)Nc2cc1,test,1.0
O(C(O)=N)[C@H]\1[C@H](OC)/C=C\C=C(/C)\C(O)=NC=2C(=O)C(=C(NCCN(C)C)C(=O)C=2)C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@H](C)/C=C/1\C,test,1.0
