smiles,group,Pgp-inh
O=C(c1cc2[nH]c(N=C(OC)O)nc2cc1)c1ccccc1,training,1.0
Clc1ccc([C@@H](N2CCN(Cc3cc(C)ccc3)CC2)c2ccccc2)cc1,training,1.0
O=C(O[C@@]1(C(=O)C)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C([C@@H](C)C3)=CC(=O)CC4)CC2)CC1)C,training,1.0
O=C(O[C@@]1(C(=O)C)[C@]2(C)[C@@H]([C@@H]3[C@H]([C@]4(C)C(C(C)=C3)=CC(=O)CC4)CC2)CC1)C,training,1.0
O=C(OCCCNCCC(c1ccccc1)c1ccccc1)c1cc(OC)c(OC)c(OC)c1,training,1.0
O(C(O)=NC[C@H]1CN(C)[C@@H]2[C@H](c3c4c(n(C)cc4C2)ccc3)C1)Cc1ccccc1,training,1.0
O(C)C1=CC(=O)O[C@@H](/C=C/c2cc3OCOc3cc2)C1,training,1.0
O=C(OC)[C@@H]1[C@@H](OC)[C@@H](OC)C[C@H]2[C@H]1C[C@H]1N(C2)CCc2c3c([nH]c12)cc(OC)cc3,training,1.0
O(C)c1cc2C(N3CCN(C)CC3)=Cc3c(Oc2cc1)cccc3,training,1.0
Fc1cc2c([C@H](C(C)C)[C@@H](CCN(CCCc3[nH]c4c(n3)cccc4)C)[C@H](OC(=O)COC)C2)cc1,training,1.0
Clc1cc2C(c3c(F)cccc3)=NCc3n(c(C)nc3)-c2cc1,training,1.0
O=C1C=C2C(=C3[C@@H](c4ccc(N(C)C)cc4)C[C@]4(C)[C@@](O)(C#CC)CC[C@H]4[C@@H]3CC2)CC1,training,1.0
Clc1cc2nc(O)n(CCCN3CCC(C(=O)c4ccc(F)cc4)CC3)c2cc1,training,1.0
O(C)c1c(OC)cc2[nH]c(C)c(CCN3CCN(c4c(OC)cccc4)CC3)c2c1,training,1.0
Clc1c(N=C(O)CN2C[C@@H](C(O)=N)N(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(Cl)ccc1,training,1.0
O(C)[C@H]1[C@H](N(CCCN(CC)CC)c2ccccc2)Cc2c1cccc2,training,1.0
O=C(OCCCCCN(CCCCCOC(=O)c1c2c(cc3c1cccc3)cccc2)C)/C=C/c1cc(OC)c(OC)cc1,training,1.0
O=C(OCCCN(CCCOC(=O)/C=C/c1ccc(-c2ccccc2)cc1)C)/C=C/c1cc(OC)c(OC)c(OC)c1,training,1.0
O=C(OCCCN(CCCOC(=O)C(c1ccc(OC)cc1)c1ccc(OC)cc1)C)/C=C/c1cc(OC)c(OC)c(OC)c1,training,1.0
O=C(OC1CCC(N(C)C2CCC(OC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)CC1)/C=C\c1cc(OC)c(OC)c(OC)c1,training,1.0
O=C(OC1CCC(N(C)C2CCC(OC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)CC1)c1c2c(cc3c1cccc3)cccc2,training,1.0
O=C(OCCCN(CCCOC(=O)c1cc(OC)c(OC)c(OC)c1)C)/C=C/c1cc(OC)c(OC)c(OC)c1,training,1.0
O=C(OCCCN(CCCOC(=O)c1cc(OC)c(OC)c(OC)c1)C)c1c2c(cc3c1cccc3)cccc2,training,1.0
O(C)c1c(OC)ccc(C[C@H]2NCCc3c2cc(OC)c(OC)c3)c1,training,1.0
O=C(C)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N=C(O)C)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,training,1.0
O=C(Oc1ccccc1)N1C=C(C(=O)CC)[C@@H](c2ccc(OC)cc2)C=C1,training,1.0
O=C(Oc1ccccc1)N1C=C(C(=O)C)[C@@H](c2ccc(C)cc2)C=C1,training,1.0
O=C(Oc1ccccc1)N1C=C(C(=O)C)[C@@H](c2c(OC)cccc2)C=C1,training,1.0
O=C(Oc1ccccc1)N1C=C(C(=O)CC)[C@@H](c2ccc(C)cc2)C=C1,training,1.0
O=C(Oc1ccccc1)N1C=C(C(=O)CC)[C@@H](c2c(OC)cccc2)C=C1,training,1.0
O(C)c1ccc([C@H](CNC)C2(O)CCCCC2)cc1,training,1.0
O(CCNC)c1ccc(/C(=C(/CC)\c2ccccc2)/c2ccccc2)cc1,training,1.0
Clc1c(CCN(C(=O)CNCCC(C)C)CC(=O)N(CC(O)=N)CCC(c2ccccc2)c2ccccc2)ccc(Cl)c1,training,1.0
O(CCN(CC)CC)c1ccc([C@H]2[C@H](c3ccc(OC)cc3)C(=O)Oc3c2cccc3)cc1,training,1.0
O=C(OCCN(CCN(CCOC(=O)c1ccccc1)Cc1ccc(OC)cc1)Cc1ccc(OC)cc1)c1ccccc1,training,1.0
O=C(OCCN(CC)CC)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1,training,1.0
Fc1c(c(F)cc2c1N(C1CC1)C=C1C(=O)N(C3CCC(N(C)C)CC3)N=C21)-c1cc(C)nc(C)c1,training,1.0
O(C)c1c(OC)c(C=2Oc3c(C(=O)C=2)cccc3)ccc1OC,training,1.0
Clc1ccc(C2=C(C#N)C(=S)N([C@H]3[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](COC(=O)C)O3)C3=C2C(=O)CC(C)(C)C3)cc1,training,1.0
O=C(OCCN1CCN(CCOC(=O)[C@@H](C)c2c3c(ccc2)cccc3)CC1)[C@H](C)c1c2c(ccc1)cccc2,training,1.0
Clc1cc(N2CCN(CCCN3C(=O)N(CCOc4ccccc4)C(CC)=N3)CC2)ccc1,training,1.0
O=C(CCn1c(CN2CCN(CC(O)=NC(C)C)CC2)nc2c1cccc2)c1ccccc1,training,1.0
O=[N+]([O-])c1cc([C@@H]2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OCCOC)ccc1,training,1.0
O=[N+]([O-])c1c([C@H]2C(C(=O)OCC(C)C)=C(C)NC(C)=C2C(=O)OC)cccc1,training,1.0
O=[N+]([O-])/C(=C(/c1ccc(OCCN2CCCC2)cc1)\c1ccc(OC)cc1)/c1ccccc1,training,1.0
O(C)c1c(OC)c(OC)c2OC(c3cc(OC)c(OC)cc3)=CC(=O)c2c1OC,training,1.0
FC(F)(F)c1ccc(O[C@@H](CCN)c2ccccc2)cc1,training,1.0
O(C)c1c(OC)cc([C@](C#N)(C(C)C)CCCNCCc2cc(OC)c(OC)cc2)cc1OC,training,1.0
O(C)c1c(OC)ccc([C@](C#N)(C(C)C)CCCNCCc2cc(OC)c(OC)cc2)c1,training,1.0
O(C)c1c(OC)ccc2[C@@H]([C@H]3N(C)CCc4c3c(OC)c3OCOc3c4)OC(=O)c12,training,1.0
O(C/C=C/c1ccc(-c2[nH]c(c(-c3ccc(NC(C)C)cc3)n2)-c2ccc(NC(C)C)cc2)cc1)CC,training,1.0
Brc1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1,training,1.0
Clc1cc2N(CCCN(C)C)c3c([SH0](=O)c2cc1)cccc3,training,1.0
O=C(OCC#CCN(CC)CC)[C@](O)(c1ccccc1)C1CCCCC1,training,1.0
O(C)c1c(OC)cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2c1,training,1.0
OC(=Nc1c2c(nc3N(Cc4ccccc4)CCc13)cccc2)Cc1ccccc1,training,1.0
Fc1ccc([C@H]2[C@H](COc3cc4OCOc4cc3)CNCC2)cc1,training,1.0
Clc1c(C(F)(F)F)cc(C2(O)CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,training,1.0
Clc1c(CCN(C(=O)CNCCc2c(F)cccc2)CC(=O)N(CC(O)=N)CCc2c(Cl)cc(Cl)cc2)ccc(Cl)c1,training,1.0
Clc1c(CCN(C(=O)CNCCc2ccc(F)cc2)CC(=O)N(CC(O)=N)CCc2c(Cl)cc(Cl)cc2)ccc(Cl)c1,training,1.0
O(/N=C\c1cc(OC)ccc1)C[C@H](O)CN1CCN(c2c(OC)cccc2)CC1,training,1.0
CN1CCN(C2=Nc3c(cccc3)Cc3c2cccc3)CC1,training,1.0
C(CCN1CCOCC1)CN1c2c(Oc3c1cccc3)cccc2,training,1.0
C(CCN1CCCCC1)CN1c2c(Oc3c1cccc3)cccc2,training,1.0
O=C(CN1CCCCC1)N1c2c(Oc3c1cccc3)cccc2,training,1.0
N(CCCN1c2c(Oc3c1cccc3)cccc2)(CC)CC,training,1.0
C(CN1c2c(Oc3c1cccc3)cccc2)CN1CCOCC1,training,1.0
Clc1c(N)nc(N)c(C(O)=NC(=N)Nc2ccccc2)n1,training,1.0
O(C(O)=NC)c1cc2[C@@]3(C)[C@H](N(C)c2cc1)N(C)CC3,training,1.0
C(=C/CC/C(=C/CN1CCN(Cc2cc3OCOc3cc2)CC1)/C)(\CCC=C(C)C)/C,training,1.0
Clc1cc2/C(=C\CCN3CCN(CCO)CC3)/c3c(cccc3)COc2cc1,training,1.0
Fc1ccc(C(=O)CCCN2CCC(C(O)=N)(N3CCCCC3)CC2)cc1,training,1.0
O=C(N1CCCCC1)[C@H]1[C@H](/C=C/c2cc3OCOc3cc2)[C@@H](c2cc3OCOc3cc2)C=C[C@@H]1C(=O)N1CCCCC1,training,1.0
O=C(/C=C/C=C/c1cc2OCOc2cc1)N1CCCCC1,training,1.0
O(CCOCCN1CCC(=C(c2ccccc2)c2ccccc2)CC1)CCO,training,1.0
C(C)N1[C@H](C)C(=C2c3c(cccc3)CCc3c2cccc3)CC1,training,1.0
Fc1ccc(/C(/c2ccccc2)=C\2/CN(CC)CC/2)cc1,training,1.0
O=C1C(=O)C[C@@H]2[C@@](C)([C@H]3[C@H]([C@@H]4[C@](C)([C@@H](CC)CC4)CC3)CC2)C1,training,1.0
Clc1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,training,1.0
Clc1ccc(/C(=N\CCCC(O)=N)/c2c(O)ccc(F)c2)cc1,training,1.0
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@@H](O)CN(C)C)cccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@H](O)CN(C(C)C)C(C)C)cccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@@H](O)CNCc2ccccc2)cccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@@H](O)CN2CCCC2)cccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@H](O)CCC)cccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@@H](O)CN(CC)CC)cccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@@H](O)CN2CCCCC2)cccc1,training,1.0
O=C(CCc1ccccc1)c1ccc(OC[C@H](O)CN(C(C)C)C(C)C)cc1,training,1.0
O([C@@H](CCc1ccccc1)c1c(OC[C@H](O)CN(C(C)C)C(C)C)cccc1)C,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@H](O)CNc2ccccc2)cccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@@H](O)CN2CCN(Cc3ccccc3)CC2)cccc1,training,1.0
Fc1ccc(N2CCN(C[C@@H](O)COc3c(C(=O)CCc4ccccc4)cccc3)CC2)cc1,training,1.0
O=C(OC)c1ccc(NC[C@H](O)COc2c(C(=O)CCc3ccccc3)cccc2)cc1,training,1.0
FC(F)(F)c1ccc(NC[C@@H](O)COc2c(C(=O)CCc3ccccc3)cccc2)cc1,training,1.0
O=[N+]([O-])c1ccc(NC[C@H](O)COc2c(C(=O)CCc3ccccc3)cccc2)cc1,training,1.0
O=C(N(C[C@@H](O)COc1c(C(=O)CCc2ccccc2)cccc1)CCC)c1ccccc1,training,1.0
O=C(CC)c1c(OC[C@H](O)CN2CCC(O)(c3ccccc3)CC2)cccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@H](O)CN2CCN(C(=O)c3ccccc3)CC2)cccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@H](O)CN2CCOCC2)cccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@H](O)CN2CCC(O)(c3ccccc3)CC2)cccc1,training,1.0
O(C[C@@H](O)CN1CCCCC1)c1c([C@H](O)CCc2ccccc2)cccc1,training,1.0
O([C@@H](CCc1ccccc1)c1c(OC[C@@H](O)CN2CCCCC2)cccc1)C,training,1.0
O([C@@H](CCc1ccccc1)c1c(OC[C@H](O)CNCCC(c2ccccc2)c2ccccc2)cccc1)C,training,1.0
O=C(C)c1c(OC[C@H](O)CN2CCC(O)(c3ccccc3)CC2)cccc1,training,1.0
O=C(CCc1c2c(ccc1)cccc2)c1c(OC[C@H](O)CN2CCCCC2)cccc1,training,1.0
O=C(CCc1c2c(ccc1)cccc2)c1c(OC[C@@H](O)CN(C(C)C)C(C)C)cccc1,training,1.0
O=C(CCc1c2c(ccc1)cccc2)c1c(OC[C@@H](O)CN2CCOCC2)cccc1,training,1.0
O=C(CCc1c2c(ccc1)cccc2)c1c(OC[C@@H](O)CN2CCC(O)(c3ccccc3)CC2)cccc1,training,1.0
O=C(CCc1c2c(ccc1)cccc2)c1c(OC[C@H](O)CNCCC(c2ccccc2)c2ccccc2)cccc1,training,1.0
Fc1ccc(N2CCN(C[C@@H](O)COc3c(C(=O)c4ccccc4)cccc3)CC2)cc1,training,1.0
O=C(c1c(OC[C@@H](O)CN2CCC(O)(c3ccccc3)CC2)cccc1)c1ccccc1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@@H](O)CNCCC)ccc(OCc2ccccc2)c1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@H](O)CN2CCCCC2)ccc(OCc2ccccc2)c1,training,1.0
O=C(CCc1ccccc1)c1c(OC[C@H](O)CN(C(C)C)C(C)C)ccc(OCc2ccccc2)c1,training,1.0
Fc1ccc(N2CCN(C[C@@H](O)COc3c([C@@H](OC)CCc4ccccc4)cccc3)CC2)cc1,training,1.0
O=C(O[C@H]1CN(C)CCC1)[C@](O)(c1ccccc1)C1CCCCC1,training,1.0
N(CCCC1c2c(cccc2)C=Cc2c1cccc2)C,training,1.0
N(CC=C)=C1N=C2N(CC=C)C=NC2=C(N2CCC(NC[C@@H]3c4c(OCc5c3cccc5)cccc4)CC2)N1,training,1.0
Fc1ccc(C(CNC2CCN(c3nc(NCC=C)c4ncn(CC=C)c4n3)CC2)c2ccc(F)cc2)cc1,training,1.0
N(CC=C)c1nc(N2CCC(NC[C@H]3c4c(OCc5c3cccc5)cccc4)CC2)nc2n(CC=C)cnc12,training,1.0
O(C)c1cc2c([C@H](CNC3CCN(c4nc(NCC=C)c5ncn(CC=C)c5n4)CC3)c3c(cccc3)CC2)cc1,training,1.0
O(C)c1cc2c([C@H](O)[C@@H]3N4C[C@@H](C=C)[C@H](C3)CC4)ccnc2cc1,training,1.0
N1([C@H]2C3CCN(C2)CC3)c2c(cccc2)CCc2c1cccc2,training,1.0
Clc1c([C@]2(Cn3cncc3)O[C@@H](COc3ccc(N4CCN(C(=O)OCC)CC4)cc3)CO2)ccc(Cl)c1,training,1.0
Clc1c([C@]2(Cn3nncc3)O[C@@H](COc3ccc(N4CCN(C(=O)C)CC4)cc3)CO2)ccc(Cl)c1,training,1.0
N1(c2c(-c3ccccc3)nc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)CCOCC1,training,1.0
OCCN(CC)c1nc(N2CCOCC2)nc2nc(N3CCOCC3)c(-c3ccccc3)nc12,training,1.0
O(CCN(CCO)c1nc(N(CC)CC)c2nc(N(CCOC)CCO)nc(N(CC)CC)c2n1)C,training,1.0
Clc1c(NCc2ccccc2)nc2O[C@H](N3CCNCC3)N[C@H](N3CCSCC3)c2n1,training,1.0
O(C[C@@H](N[C@@H](Cc1ccccc1)C)C)c1ccccc1,training,1.0
O([C@@H]([C@@H]1OCCNC1)c1ccccc1)c1c(OCC)cccc1,training,1.0
O=C(O[C@H]1[C@H](OC)[C@@H](C(=O)OC)[C@H]2[C@H](C1)CN1[C@@H](c3[nH]c4c(c3CC1)ccc(OC)c4)C2)/C=C/c1cc(OC)c(OC)c(OC)c1,training,1.0
O=C(OC)[C@@H]1[C@@H](OC)[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)C[C@H]2[C@@H]1C[C@H]1N(C2)CCc2c3c([nH]c12)cc(OC)cc3,training,1.0
O=C(OC(C)(C)C)[C@@H](N=C(O)[C@H](N=C(OC(C)(C)C)O)CC(=O)OCc1ccccc1)CCCCN=C(OCc1ccccc1)O,training,1.0
O=C(OC)[C@H](N=C(O)[C@H](N=C(OC(C)(C)C)O)CC(=O)OCc1ccccc1)CCCCN=C(O)[C@@H](N=C(OC(C)(C)C)O)CCC(=O)OCc1ccccc1,training,1.0
O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(O)=Nc2c(/C=N/N3CCN(C)CC3)c(O)c3c(c(O)c(C)c4O[C@](C)(C(=O)c34)O/C=C/[C@H](OC)[C@H]1C)c2O)C,training,1.0
Clc1cc2N=C(C3CCN(C)CC3)c3c([C@@H](CC#N)c2cc1)cccc3,training,1.0
Fc1cc2onc(C3CCN(CCC=4C(=O)N5C(=NC=4C)CCCC5)CC3)c2cc1,training,1.0
O(C)c1c(OC)cc2c([C@@H]3N(C[C@@H](CC(C)C)[C@](CC)(C)C3)CC2)c1,training,1.0
O(C)c1c(OC)cc2c([C@H](CCc3ccc(OC)cc3)NCC2)c1,training,1.0
O(C)c1c(OC)cc2c([C@@H](CCc3ccc(OC)cc3)N(C)CC2)c1,training,1.0
O(C)c1c(OC)cc2c([C@@H](CCc3ccc(C)cc3)NCC2)c1,training,1.0
O(C)c1c(OC)ccc(CC[C@@H]2N(C)CCc3c2cc(OC)c(OC)c3)c1,training,1.0
O(C)c1c(OC)cc2c([C@@H](CCc3cc4OCOc4cc3)N(C)CC2)c1,training,1.0
O(C)c1c(OC)cc2c([C@H](CCc3ccc(CC)cc3)N(C)CC2)c1,training,1.0
O(C)c1ccc([C@@]2(c3ccccc3)C(=O)N(CCCN3CCC(c4ccccc4)CC3)C(O)=N2)cc1,training,1.0
O(C[C@H](O)CN1CCN(c2c(OC)cccc2)CC1)c1cc2c(NC(=O)CC2)cc1,training,1.0
Fc1ccc(C(=O)CCCN2CCN(c3nc(-c4c(O)cccc4)c4c(c3)cccc4)CC2)cc1,training,1.0
Fc1ccc(C(=O)CCCN2CCN(c3nc(-c4c(OC)cccc4)c4c(c3)cccc4)CC2)cc1,training,1.0
O=C1N(/N=C/c2c(N3CCN(C)CC3)nc(-c3ccccc3)c3c2cccc3)CCO1,training,1.0
O=C1N(CCN2CCN(c3nc(-c4ccccc4)c4c(c3)cccc4)CC2)CCO1,training,1.0
Fc1ccc(C(=O)CCCN2CCN(c3nc(C)c4c(c3)cccc4)CC2)cc1,training,1.0
Clc1ccc(C(=O)CCCN2CCN(c3cc4c(cnc(C)c4)cc3)CC2)cc1,training,1.0
Brc1ccc(C(=O)CCCN2CCN(c3ncc4c(c3)cccc4)CC2)cc1,training,1.0
Fc1ccc(C(=O)CCCN2CCN(c3cc4c(c(C)nc(C)c4)cc3)CC2)cc1,training,1.0
Brc1c2[C@@H](C3CCN(C(=O)CC4CCC(C(=O)C)CC4)CC3)c3c(cc(Br)cc3)Cc2cc(Cl)c1,training,1.0
OC(=NCCN(C)C)C(CCC)(c1ccccc1)c1ccccc1,training,1.0
O=C(OCCN1CCN(CCOc2ccc(OC)cc2)CC1)[C@H](CC)c1ccccc1,training,1.0
O=C(OCCN1CCN(C(=O)c2cc(OC)c(OC)c(OC)c2)CC1)[C@H](CC)c1ccccc1,training,1.0
O=C(OCCN1CCN(CC(O)=Nc2c(C)cccc2C)CC1)[C@@H](CC)c1ccccc1,training,1.0
Fc1c([C@@H](C(=O)OCCN2CCN(CCOC(=O)[C@@H](CC)c3c(F)cccc3)CC2)CC)cccc1,training,1.0
O=C(OCCN1CCN(CCOC(=O)[C@@H](CC)c2c(C)cccc2)CC1)[C@H](CC)c1c(C)cccc1,training,1.0
Fc1ccc([C@@H](C(=O)OCCN2CCN(CCOC(=O)[C@@H](CC)c3ccc(F)cc3)CC2)CC)cc1,training,1.0
Clc1ccc([C@H](C(=O)OCCN2CCN(CCOC(=O)[C@@H](CC)c3ccc(Cl)cc3)CC2)CC)cc1,training,1.0
Clc1c([C@H](C(=O)OCCN2CCN(CCOC(=O)[C@@H](CC)c3c(Cl)cccc3)CC2)CC)cccc1,training,1.0
Clc1c([C@H](C(=O)OCCN2CCN(C(=O)[C@H](CC)c3c(Cl)cccc3)CC2)CC)cccc1,training,1.0
O=C(OCCN1CCN(CCOC(=O)[C@@H](CC)c2cc(OC)c(OC)cc2)CC1)[C@H](CC)c1cc(OC)c(OC)cc1,training,1.0
O=C(OCCN1CCN(CCOC(=O)C(c2ccccc2)c2ccccc2)CC1)C(c1ccccc1)c1ccccc1,training,1.0
O=C(OCCN(CCN(CCOC(=O)[C@@H](CC)c1ccccc1)C)C)[C@H](CC)c1ccccc1,training,1.0
OC(=NCCN1CCN(CCN=C(O)[C@@H](CC)c2ccccc2)CC1)[C@@H](CC)c1ccccc1,training,1.0
O=C(OCCN1CCN(CCOC(=O)[C@H](Oc2ccccc2)CC)CC1)[C@H](Oc1ccccc1)CC,training,1.0
O(C(O)=Nc1ccccc1)CCN1CCN(CCOC(O)=Nc2ccccc2)CC1,training,1.0
O=C(OCCN(CCN(CCOC(=O)[C@@H](CC)c1ccccc1)CC)CC)[C@@H](CC)c1ccccc1,training,1.0
O=C(OCCN1CCN(CCOC(=O)[C@H](CCCC)c2cc(OC)c(OC)cc2)CC1)[C@H](CCCC)c1cc(OC)c(OC)cc1,training,1.0
O=C(OCCN1CCN(CCOC(=O)[C@H](CCC)c2cc(OC)c(OC)cc2)CC1)[C@H](CCC)c1cc(OC)c(OC)cc1,training,1.0
O=C(OCCN1CCN(CCOC(=O)[C@@H](CC)c2ccccc2)CCC1)[C@H](CC)c1ccccc1,training,1.0
O=C(OCCN1CCN(CC(O)=Nc2c(C)cccc2C)CC1)C(c1ccccc1)c1ccccc1,training,1.0
O=C(OCCN1CCN(CCOC(=O)C(C)(c2ccccc2)c2ccccc2)CC1)C(C)(c1ccccc1)c1ccccc1,training,1.0
Fc1ccc([C@](C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)cc1,training,1.0
O=C(CCCN([C@H](Cc1ccc(OC)cc1)C)CC)C1CCCCC1,training,1.0
O(CC)c1c(N2CCN(C[C@H](O)COc3cc4c(NC(=O)CC4)cc3)CC2)cccc1,training,1.0
Clc1c(Cl)ccc([C@H]2c3c([C@@H](NC)CC2)cccc3)c1,training,1.0
O=C(OC[C@@]12[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)C)C[C@@H](C)[C@]31[C@H](OC(=O)C)[C@@H](C(=O)[C@H]2OC(=O)c1ccccc1)C(C)(C)O3)C,training,1.0
O=C(OC[C@]12[C@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@H](OC(=O)C)[C@@]1([C@](O)(C)C[C@H](OC(=O)C)[C@@H]2OC(=O)C)OC3(C)C)C,training,1.0
O=C(OC[C@]12[C@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@H](OC(=O)C)[C@@]1([C@H](C)C[C@H](OC(=O)C)[C@@H]2OC(=O)C)OC3(C)C)C,training,1.0
O=C(O[C@@H]1[C@H]2[C@H](O)[C@@H](OC(=O)c3ccccc3)[C@]3(C)[C@@H](OC(=O)c4ccccc4)[C@@H](OC(=O)c4ccccc4)C[C@@](O)(C)[C@@]13OC2(C)C)C,training,1.0
O=C(OC[C@@]12[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)C[C@@](O)(C)[C@]31[C@H](OC(=O)C)[C@@H](C(=O)[C@H]2OC(=O)c1ccccc1)C(C)(C)O3)C,training,1.0
Clc1ccc([C@](OCCN2CCCCCC2)(C)c2ccccc2)cc1,training,1.0
O(C)c1c(O)ccc([C@@H]2[C@@H](CO)Oc3c(O2)cc([C@@H]2[C@@H](O)C(=O)c4c(O)cc(O)cc4O2)cc3)c1,training,1.0
O=C(COc1c(OC)cc(CCC)cc1)N1CCN(C(=O)COc2c(OC)cc(CCC)cc2)CC1,training,1.0
O(C)c1c(N2CCN(CCc3c4c([nH]c3)cc3OCOc3c4)CC2)cccc1,training,1.0
Fc1ccc(/C(=C/CCN2CCC3(N(c4ccccc4)CN=C3O)CC2)/C)cc1,training,1.0
O=C(OCC)Oc1c(OC)cc(C(=O)O[C@@H]2[C@@H](OC)[C@H](C(=O)OC)[C@@H]3[C@@H](C2)CN2[C@H](c4[nH]c5c(c4CC2)ccc(OC)c5)C3)cc1OC,training,1.0
FC(F)(F)c1cc([C@](C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)ccc1,training,1.0
O=C(OCCCCCCCCN(CC)CC)c1cc(OC)c(OC)c(OC)c1,training,1.0
O(C)[C@H]1[C@H](O)CC[C@@H](/C=C(\C)/[C@@H]2[C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)/C=C(\C)/C[C@H](C)C[C@H](OC)[C@@H]3[C@@H](OC)C[C@@H](C)[C@](O)(C(=O)C(=O)N4[C@H](C(=O)O2)CCCC4)O3)C1,training,1.0
O(CCN(C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2ccccc2)cc1,training,1.0
O(C)c1c(OC)c(OC)c2OC(c3ccc(OC)cc3)=CC(=O)c2c1OC,training,1.0
FC(F)(F)c1cc2[C@H](N3CCN(CCO)CC3)C[C@H](c3ccc(F)cc3)c2cc1,training,1.0
Clc1c([C@]2(Cn3ncnc3)O[C@@H](COc3ccc(N4CCN(C(C)C)CC4)cc3)CO2)ccc(Cl)c1,training,1.0
N([C@@H](CC(c1ccccc1)c1ccccc1)C)C(C)(C)C,training,1.0
Clc1c(C)ccc(N2CCN(CCCCCCOc3ccc(C(CC)(C)C)cc3)CC2)c1,training,1.0
O=C(O[C@H]1[C@H](C)Nc2c([C@@H]1N1CCCC1)cccc2)c1ccc(C)cc1,training,1.0
O=C(O[C@H]1[C@H](C)Nc2c([C@@H]1N[C@@H](CCCN(CC)CC)C)cccc2)c1ccc(C)cc1,training,1.0
O(C)c1c(OC)cc2c3[C@@H](N(C)CC2)Cc2c(-c13)cc(OC)c(Oc1c(C[C@@H]3N(C)CCc4c3cc(OC)c(OC)c4)cc(OC)c(OC)c1)c2,training,1.0
Clc1cc2N=C(C3CCN(C)CC3)c3c(scc3)Cc2cc1,training,1.0
O=C(O[C@H]1[C@H]([C@@]2(C)C(=O)C=3N=C2C=[cH0]2c(C)c[cH0]([nH]2)=CC=2C(=O)[C@](C)([C@H]4[C@H](OC(=O)C)C[C@@H](O)[C@@H](C)O4)C(N=2)=Cc2[nH]c(c(C)c2)C=3)O[C@H](C)[C@H](O)C1)C,training,1.0
O(CCCN1CCN(c2c(C)cccc2)CC1)c1ncccc1,training,1.0
Clc1cc(N2CCN(CCCN3C(=O)N4C(=N3)C=CC=C4)CC2)ccc1,training,1.0
Fc1ccc(C(NC2CCN(C3=NC(=NCC=C)NC(=NCC=C)N3)CC2)c2ccc(F)cc2)cc1,training,1.0
Fc1ccc(C(N(CC)C2CCN(C3=NC(=NCC=C)NC(=NCC=C)N3)CC2)c2ccc(F)cc2)cc1,training,1.0
Fc1ccc(C(N(CC=C)C2CCN(C3=NC(=NCC=C)NC(=NCC=C)N3)CC2)c2ccc(F)cc2)cc1,training,1.0
